Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,1e-06,24.50207,[18 73] ; [84 79],[36.54330709 54.45669291] ; [65.45669291 97.54330709],1
a8,1,0.44583,0.581231,[ 6 82] ; [ 15 140],[ 7.60493827 80.39506173] ; [ 13.39506173 141.60493827],0
s5,1,0.513489,0.426951,[15 74] ; [ 32 126],[16.93522267 72.06477733] ; [ 30.06477733 127.93522267],0
u2,1,0.52982,0.394737,[24 32] ; [24 25],[25.6 30.4] ; [22.4 26.6],0
s1,1,0.558053,0.343087,[ 6 84] ; [  8 155],[ 4.98023715 85.01976285] ; [  9.01976285 153.98023715],0
v3,1,0.62465,0.239386,[21 68] ; [ 42 117],[22.60887097 66.39112903] ; [ 40.39112903 118.60887097],0
p12,1,0.676263,0.174363,[ 3 89] ; [  7 155],[ 3.62204724 88.37795276] ; [  6.37795276 155.62204724],0
n1,1,0.682889,0.166892,[13 20] ; [20 37],[12.1 20.9] ; [20.9 36.1],0
n6,1,0.708344,0.139936,[64 28] ; [117  46],[65.30196078 26.69803922] ; [115.69803922  47.30196078],0
b2,1,0.757978,0.094948,[17 25] ; [32 53],[16.20472441 25.79527559] ; [32.79527559 52.20472441],0
b3,1,0.757978,0.094948,[17 25] ; [32 53],[16.20472441 25.79527559] ; [32.79527559 52.20472441],0
u3,1,0.794003,0.068182,[26 30] ; [24 25],[26.66666667 29.33333333] ; [23.33333333 25.66666667],0
s4,1,0.861107,0.030613,[14 78] ; [ 26 136],[14.48818898 77.51181102] ; [ 25.51181102 136.48818898],0
b1,1,0.892984,0.018098,[35 57] ; [ 61 103],[34.5 57.5] ; [ 61.5 102.5],0
p6,1,0.901093,0.015446,[ 8 83] ; [ 15 147],[ 8.27272727 82.72727273] ; [ 14.72727273 147.27272727],0
u4,1,0.924663,0.008942,[ 1 91] ; [  2 162],[ 1.078125 90.921875] ; [  1.921875 162.078125],0
