Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,91.341355,[202 126] ; [ 45 177],[147.30181818 180.69818182] ; [ 99.69818182 122.30181818],1
p6,1,0.273205,1.200582,[143 187] ; [ 87 138],[136.75675676 193.24324324] ; [ 93.24324324 131.75675676],0
b4,1,0.284996,1.143112,[197 137] ; [123 103],[190.85714286 143.14285714] ; [129.14285714  96.85714286],0
n4,1,0.29177,1.111434,[302  32] ; [198  28],[298.21428571  35.78571429] ; [201.78571429  24.21428571],0
s5,1,0.32673,0.961814,[127 196] ; [ 77 142],[121.57195572 201.42804428] ; [ 82.42804428 136.57195572],0
n3,1,0.333587,0.934923,[42 12] ; [34 15],[39.84466019 14.15533981] ; [36.15533981 12.84466019],0
s3,1,0.399139,0.710919,[187 143] ; [135  89],[191.80505415 138.19494585] ; [130.19494585  93.80505415],0
v4,1,0.434548,0.610638,[319  13] ; [214  12],[317.12544803  14.87455197] ; [215.87455197  10.12544803],0
a4,1,0.499665,0.455647,[157 176] ; [100 126],[153.09660107 179.90339893] ; [103.90339893 122.09660107],0
b5,1,0.502804,0.449013,[190 144] ; [135  91],[193.83928571 140.16071429] ; [131.16071429  94.83928571],0
n1,1,0.569922,0.322813,[20 32] ; [22 28],[21.41176471 30.58823529] ; [20.58823529 29.41176471],0
s6,1,0.595952,0.281145,[235  93] ; [153  67],[232.23357664  95.76642336] ; [155.76642336  64.23357664],0
p5,1,0.603012,0.270477,[ 52 282] ; [ 31 191],[ 49.85971223 284.14028777] ; [ 33.14028777 188.85971223],0
a6,1,0.638065,0.221282,[231 101] ; [153  73],[228.47311828 103.52688172] ; [155.52688172  70.47311828],0
s2,1,0.67356,0.177466,[184 147] ; [121 104],[181.57374101 149.42625899] ; [123.42625899 101.57374101],0
n2,1,0.691352,0.157625,[45  8] ; [41  9],[44.25242718  8.74757282] ; [41.74757282  8.25242718],0
u2,1,0.736203,0.113492,[41 36] ; [37 29],[42. 35.] ; [36. 30.],0
p1,1,0.763407,0.090607,[ 30 304] ; [ 22 204],[ 31.01428571 302.98571429] ; [ 20.98571429 205.01428571],0
n6,1,0.838453,0.041564,[307  25] ; [207  18],[306.36983842  25.63016158] ; [207.63016158  17.36983842],0
p2,1,0.896533,0.016911,[291  43] ; [196  28],[291.50179211  42.49820789] ; [195.49820789  28.50179211],0
b3,1,0.908207,0.013294,[ 85 125] ; [53 80],[ 84.48979592 125.51020408] ; [53.51020408 79.48979592],0
b2,1,0.908207,0.013294,[ 85 125] ; [53 80],[ 84.48979592 125.51020408] ; [53.51020408 79.48979592],0
r2,1,0.931278,0.007437,[312  17] ; [213  12],[311.77797834  17.22202166] ; [213.22202166  11.77797834],0
