Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,27.206617,[249  35] ; [18 16],[238.45283019  45.54716981] ; [28.54716981  5.45283019],1
v2,1,0.447528,0.576905,[163 116] ; [17 16],[160.96153846 118.03846154] ; [19.03846154 13.96153846],0
p2,1,0.465776,0.53198,[254  30] ; [29  5],[252.74213836  31.25786164] ; [30.25786164  3.74213836],0
n1,1,0.47602,0.507968,[24 32] ; [6 5],[25.07462687 30.92537313] ; [4.92537313 6.07462687],0
b2,1,0.536838,0.381432,[86 99] ; [ 7 11],[ 84.75369458 100.24630542] ; [8.24630542 9.75369458],0
b3,1,0.536838,0.381432,[86 99] ; [ 7 11],[ 84.75369458 100.24630542] ; [8.24630542 9.75369458],0
d3,1,0.609169,0.261386,[209  74] ; [23 10],[207.7721519  75.2278481] ; [24.2278481  8.7721519],0
s3,1,0.622204,0.242782,[167 116] ; [18 15],[165.68037975 117.31962025] ; [19.31962025 13.68037975],0
n3,1,0.673014,0.178097,[40 15] ; [8 4],[39.40298507 15.59701493] ; [8.59701493 3.40298507],0
u3,1,0.751795,0.100029,[43 26] ; [10  5],[43.53571429 25.46428571] ; [9.46428571 5.53571429],0
a6,1,0.905961,0.013956,[186  97] ; [22 12],[185.69085174  97.30914826] ; [22.30914826 11.69085174],0
b4,1,0.935454,0.006558,[165 119] ; [20 14],[165.22012579 118.77987421] ; [19.77987421 14.22012579],0
d5,1,0.968575,0.001552,[233  49] ; [28  6],[232.91772152  49.08227848] ; [28.08227848  5.91772152],0
