Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,100.390652,[188  77] ; [ 3 67],[151.08955224 113.91044776] ; [39.91044776 30.08955224],1
v2,1,0.167218,1.907708,[122 132] ; [25 40],[117.04702194 136.95297806] ; [29.95297806 35.04702194],0
p4,1,0.168563,1.89568,[141 123] ; [29 37],[136. 128.] ; [34. 32.],0
r2,1,0.190188,1.716164,[250  12] ; [64  6],[247.79518072  14.20481928] ; [66.20481928  3.79518072],0
b1,1,0.209878,1.572265,[103 162] ; [33 37],[107.58208955 157.41791045] ; [28.41791045 41.58208955],0
n6,1,0.210752,1.566255,[214  50] ; [52 18],[210.25149701  53.74850299] ; [55.74850299 14.25149701],0
p10,1,0.234757,1.411804,[200  64] ; [46 21],[196.20543807  67.79456193] ; [49.79456193 17.20543807],0
r4,1,0.244351,1.355316,[246  19] ; [62  8],[243.64179104  21.35820896] ; [64.35820896  5.64179104],0
v4,1,0.294678,1.098124,[249  14] ; [63  6],[247.15662651  15.84337349] ; [64.84337349  4.15662651],0
p9,1,0.29617,1.091362,[200  62] ; [47 20],[196.69908815  65.30091185] ; [50.30091185 16.69908815],0
n1,1,0.313586,1.01551,[23 51] ; [ 9 12],[24.92631579 49.07368421] ; [ 7.07368421 13.92631579],0
s2,1,0.329694,0.950101,[124 139] ; [28 41],[120.40963855 142.59036145] ; [31.59036145 37.40963855],0
b5,1,0.359256,0.840491,[145 120] ; [34 36],[141.59701493 123.40298507] ; [37.40298507 32.59701493],0
a6,1,0.367764,0.811204,[184  81] ; [44 25],[180.89820359  84.10179641] ; [47.10179641 21.89820359],0
b2,1,0.385841,0.752009,[ 41 112] ; [11 21],[ 43.00540541 109.99459459] ; [ 8.99459459 23.00540541],0
b3,1,0.385841,0.752009,[ 41 112] ; [11 21],[ 43.00540541 109.99459459] ; [ 8.99459459 23.00540541],0
s4,1,0.38898,0.742129,[ 45 216] ; [15 54],[ 47.45454545 213.54545455] ; [12.54545455 56.45454545],0
p6,1,0.41071,0.676745,[ 71 193] ; [22 47],[ 73.72972973 190.27027027] ; [19.27027027 49.72972973],0
n2,1,0.42437,0.638182,[47 27] ; [16  6],[48.5625 25.4375] ; [14.4375  7.5625],0
p7,1,0.449717,0.571366,[153 107] ; [36 31],[150.27522936 109.72477064] ; [38.72477064 28.27522936],0
s5,1,0.471655,0.518096,[ 74 183] ; [22 44],[ 76.38390093 180.61609907] ; [19.61609907 46.38390093],0
s3,1,0.480164,0.498491,[150 113] ; [35 32],[147.43939394 115.56060606] ; [37.56060606 29.43939394],0
n5,1,0.487886,0.481186,[178  85] ; [43 25],[175.59818731  87.40181269] ; [45.40181269 22.59818731],0
v3,1,0.49975,0.455467,[ 75 183] ; [22 44],[ 77.24074074 180.75925926] ; [19.75925926 46.24074074],0
s1,1,0.548032,0.360855,[ 11 252] ; [ 4 64],[ 11.918429 251.081571] ; [ 3.081571 64.918429],0
p5,1,0.559377,0.340784,[ 21 243] ; [ 7 62],[ 22.1981982 241.8018018] ; [ 5.8018018 63.1981982],0
u3,1,0.575866,0.312966,[42 28] ; [19 16],[40.66666667 29.33333333] ; [20.33333333 14.66666667],0
a1,1,0.596811,0.279833,[  8 257] ; [ 3 67],[  8.70149254 256.29850746] ; [ 2.29850746 67.70149254],0
p11,1,0.712501,0.135792,[191  74] ; [52 18],[192.2238806  72.7761194] ; [50.7761194 19.2238806],0
p8,1,0.718286,0.130141,[122 140] ; [30 38],[120.67878788 141.32121212] ; [31.32121212 36.67878788],0
n3,1,0.767171,0.087661,[50 23] ; [13  7],[49.4516129 23.5483871] ; [13.5483871  6.4516129],0
a8,1,0.8124,0.056326,[ 27 213] ; [ 8 57],[ 27.54098361 212.45901639] ; [ 7.45901639 57.54098361],0
p1,1,0.816092,0.054091,[ 17 246] ; [ 5 64],[ 17.42771084 245.57228916] ; [ 4.57228916 64.42771084],0
u2,1,0.840793,0.040352,[38 31] ; [20 15],[38.48076923 30.51923077] ; [19.51923077 15.48076923],0
b4,1,0.990256,0.000149,[155 110] ; [41 29],[155.04477612 109.95522388] ; [40.95522388 29.04477612],0
p3,1,0.998031,6e-06,[111 153] ; [29 40],[110.99099099 153.00900901] ; [29.00900901 39.99099099],0
