Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,48.325099,[141  20] ; [183 144],[106.89344262  54.10655738] ; [217.10655738 109.89344262],1
a6,1,0.228957,1.447329,[104  59] ; [227 101],[109.88391039  53.11608961] ; [221.11608961 106.88391039],0
p8,1,0.246609,1.342412,[110  54] ; [200 124],[104.18032787  59.81967213] ; [205.81967213 118.18032787],0
n4,1,0.299751,1.075301,[128  34] ; [246  83],[123.39714868  38.60285132] ; [250.60285132  78.39714868],0
b1,1,0.37901,0.77391,[ 63 101] ; [140 189],[67.52941176 96.47058824] ; [135.47058824 193.52941176],0
n2,1,0.407772,0.685288,[30  7] ; [45 16],[28.31632653  8.68367347] ; [46.68367347 14.31632653],0
a1,1,0.42315,0.641551,[  5 159] ; [ 15 314],[  6.65314402 157.34685598] ; [ 13.34685598 315.65314402],0
v2,1,0.428921,0.625744,[97 64] ; [179 138],[92.9623431 68.0376569] ; [183.0376569 133.9623431],0
n3,1,0.453762,0.561237,[28  9] ; [50 11],[29.44897959  7.55102041] ; [48.55102041 12.44897959],0
p2,1,0.461408,0.542477,[149  15] ; [290  37],[146.63136456  17.36863544] ; [292.36863544  34.63136456],0
d3,1,0.503808,0.446905,[118  46] ; [225 101],[114.8  49.2] ; [228.2  97.8],0
b4,1,0.53947,0.376522,[95 69] ; [181 148],[91.81338742 72.18661258] ; [184.18661258 144.81338742],0
u3,1,0.544356,0.367525,[21 16] ; [53 51],[19.41843972 17.58156028] ; [54.58156028 49.41843972],0
s1,1,0.674726,0.176123,[  5 156] ; [  8 318],[  4.29774127 156.70225873] ; [  8.70225873 317.29774127],0
v3,1,0.706013,0.142292,[64 98] ; [120 198],[62.1 99.9] ; [121.9 196.1],0
u4,1,0.748036,0.103189,[  2 162] ; [  3 326],[  1.663286 162.336714] ; [  3.336714 325.663286],0
a8,1,0.775381,0.081421,[ 25 128] ; [ 45 249],[ 23.95973154 129.04026846] ; [ 46.04026846 247.95973154],0
p11,1,0.860242,0.030999,[131  33] ; [265  64],[131.73225152  32.26774848] ; [264.26774848  64.73225152],0
