Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,100.041577,[283  48] ; [40 69],[242.98409091  88.01590909] ; [80.01590909 28.98409091],1
p2,1,0.514952,0.423991,[283  51] ; [87 19],[280.86363636  53.13636364] ; [89.13636364 16.86363636],0
p3,1,0.543317,0.369426,[188 144] ; [57 50],[185.28473804 146.71526196] ; [59.71526196 47.28473804],0
p11,1,0.554702,0.34896,[275  59] ; [87 22],[272.93002257  61.06997743] ; [89.06997743 19.93002257],0
s2,1,0.560705,0.338486,[188 140] ; [59 50],[185.39130435 142.60869565] ; [61.60869565 47.39130435],0
s4,1,0.570185,0.322373,[ 47 279] ; [18 90],[ 48.82488479 277.17511521] ; [16.17511521 91.82488479],0
p9,1,0.577161,0.310846,[290  39] ; [93 15],[288.34553776  40.65446224] ; [94.65446224 13.34553776],0
n5,1,0.57774,0.309902,[293  39] ; [94 15],[291.34693878  40.65306122] ; [95.65306122 13.34693878],0
s6,1,0.619276,0.246886,[227  98] ; [72 35],[224.94212963 100.05787037] ; [74.05787037 32.94212963],0
p8,1,0.646131,0.210813,[187 142] ; [57 48],[184.96774194 144.03225806] ; [59.03225806 45.96774194],0
s1,1,0.663146,0.189725,[ 12 316] ; [  3 105],[ 11.28440367 316.71559633] ; [  3.71559633 104.28440367],0
a3,1,0.703089,0.145278,[275  57] ; [92 17],[276.29024943  55.70975057] ; [90.70975057 18.29024943],0
v3,1,0.732949,0.116421,[146 170] ; [51 55],[147.51658768 168.48341232] ; [49.48341232 56.51658768],0
s8,1,0.779428,0.078436,[173 156] ; [59 50],[174.26484018 154.73515982] ; [57.73515982 51.26484018],0
p7,1,0.781766,0.076739,[219 107] ; [69 36],[217.83758701 108.16241299] ; [70.16241299 34.83758701],0
s3,1,0.803278,0.062054,[194 131] ; [63 45],[192.89838337 132.10161663] ; [64.10161663 43.89838337],0
p6,1,0.853872,0.033923,[143 187] ; [44 60],[142.18894009 187.81105991] ; [44.81105991 59.18894009],0
a4,1,0.885548,0.020719,[204 129] ; [67 41],[204.63265306 128.36734694] ; [66.36734694 41.63265306],0
a1,1,0.951834,0.003649,[ 22 312] ; [  7 102],[ 21.86455982 312.13544018] ; [  7.13544018 101.86455982],0
n1,1,0.954068,0.003318,[25 36] ; [10 14],[25.11764706 35.88235294] ; [ 9.88235294 14.11764706],0
d5,1,0.975948,0.000909,[326   6] ; [106   2],[325.96363636   6.03636364] ; [106.03636364   1.96363636],0
s7,1,0.976004,0.000905,[181 139] ; [59 45],[181.13207547 138.86792453] ; [58.86792453 45.13207547],0
