Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.522187,[105  13] ; [24 25],[91.1497006 26.8502994] ; [37.8502994 11.1497006],1
b5,1,0.331427,0.943316,[70 48] ; [33 16],[72.77844311 45.22155689] ; [30.22155689 18.77844311],0
b3,1,0.345759,0.888961,[15 43] ; [10 18],[16.86046512 41.13953488] ; [ 8.13953488 19.86046512],0
b2,1,0.345759,0.888961,[15 43] ; [10 18],[16.86046512 41.13953488] ; [ 8.13953488 19.86046512],0
p12,1,0.368303,0.809382,[  2 114] ; [ 2 47],[  2.81212121 113.18787879] ; [ 1.18787879 47.81212121],0
d3,1,0.383356,0.759912,[82 36] ; [30 18],[79.61445783 38.38554217] ; [32.38554217 15.61445783],0
p10,1,0.462717,0.539315,[72 45] ; [26 21],[69.91463415 47.08536585] ; [28.08536585 18.91463415],0
b4,1,0.544814,0.366689,[71 47] ; [27 22],[69.24550898 48.75449102] ; [28.75449102 20.24550898],0
n2,1,0.561314,0.337435,[29 16] ; [9 7],[28.03278689 16.96721311] ; [9.96721311 6.03278689],0
p8,1,0.582529,0.302163,[35 83] ; [16 31],[36.47272727 81.52727273] ; [14.52727273 32.47272727],0
p9,1,0.586315,0.296136,[79 38] ; [29 17],[77.52147239 39.47852761] ; [30.47852761 15.52147239],0
d2,1,0.602579,0.271124,[46 72] ; [17 32],[44.51497006 73.48502994] ; [18.48502994 30.51497006],0
s4,1,0.631951,0.229425,[23 95] ; [ 8 41],[21.90419162 96.09580838] ; [ 9.09580838 39.90419162],0
p11,1,0.697363,0.15123,[76 42] ; [30 19],[74.89820359 43.10179641] ; [31.10179641 17.89820359],0
s2,1,0.722533,0.126078,[44 73] ; [17 32],[42.9939759 74.0060241] ; [18.0060241 30.9939759],0
u3,1,0.725417,0.123361,[22 20] ; [11 12],[21.32307692 20.67692308] ; [11.67692308 11.32307692],0
s5,1,0.741018,0.109234,[26 86] ; [10 38],[25.2 86.8] ; [10.8 37.2],0
p7,1,0.747379,0.103746,[48 69] ; [18 29],[47.08536585 69.91463415] ; [18.91463415 28.08536585],0
p1,1,0.855294,0.033258,[  3 114] ; [ 1 47],[  2.83636364 114.16363636] ; [ 1.16363636 46.83636364],0
p5,1,0.855294,0.033258,[  3 114] ; [ 1 47],[  2.83636364 114.16363636] ; [ 1.16363636 46.83636364],0
a8,1,0.911337,0.012399,[10 98] ; [ 4 42],[ 9.81818182 98.18181818] ; [ 4.18181818 41.81818182],0
n6,1,0.946261,0.004543,[74 44] ; [31 18],[74.19161677 43.80838323] ; [30.80838323 18.19161677],0
u2,1,0.955976,0.003048,[24 19] ; [13 10],[24.10606061 18.89393939] ; [12.89393939 10.10606061],0
v3,1,0.97603,0.000903,[28 83] ; [12 36],[27.9245283 83.0754717] ; [12.0754717 35.9245283],0
p4,1,0.996298,2.2e-05,[32 86] ; [13 35],[31.98795181 86.01204819] ; [13.01204819 34.98795181],0
