Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,98.442724,[144 204] ; [209  47],[203.38410596 144.61589404] ; [149.61589404 106.38410596],1
s6,1,0.106603,2.603878,[231 121] ; [181  71],[240.10596026 111.89403974] ; [171.89403974  80.10596026],0
d5,1,0.109384,2.563092,[280  78] ; [216  43],[287.79254457  70.20745543] ; [208.20745543  50.79254457],0
s5,1,0.115644,2.475349,[114 232] ; [ 98 152],[123.0738255 222.9261745] ; [ 88.9261745 161.0738255],0
r2,1,0.119542,2.423306,[329  24] ; [248  10],[333.35679214  19.64320786] ; [243.64320786  14.35679214],0
a4,1,0.123724,2.369528,[152 205] ; [126 132],[161.37560976 195.62439024] ; [116.62439024 141.37560976],0
u1,1,0.139214,2.18663,[ 59 299] ; [ 55 205],[ 66.03883495 291.96116505] ; [ 47.96116505 212.03883495],0
u2,1,0.165683,1.921574,[60 58] ; [33 20],[64.1754386 53.8245614] ; [28.8245614 24.1754386],0
b3,1,0.192254,1.70026,[ 79 137] ; [ 77 102],[ 85.30632911 130.69367089] ; [ 70.69367089 108.30632911],0
b2,1,0.192254,1.70026,[ 79 137] ; [ 77 102],[ 85.30632911 130.69367089] ; [ 70.69367089 108.30632911],0
p6,1,0.240427,1.37809,[132 223] ; [106 147],[138.96381579 216.03618421] ; [ 99.03618421 153.96381579],0
a5,1,0.253998,1.301177,[262  96] ; [200  59],[268.06482982  89.93517018] ; [193.93517018  65.06482982],0
u3,1,0.279453,1.169746,[63 55] ; [33 20],[66.24561404 51.75438596] ; [29.75438596 23.24561404],0
p2,1,0.336142,0.925089,[306  51] ; [228  30],[309.9804878  47.0195122] ; [224.0195122  33.9804878],0
a6,1,0.355687,0.853062,[240 118] ; [182  76],[245.25324675 112.74675325] ; [176.74675325  81.25324675],0
n1,1,0.500897,0.453035,[24 53] ; [16 27],[25.66666667 51.33333333] ; [14.33333333 28.66666667],0
b5,1,0.580578,0.3053,[209 149] ; [146 114],[205.64724919 152.35275081] ; [149.35275081 110.64724919],0
a8,1,0.622274,0.242685,[ 47 288] ; [ 36 196],[ 49.03880071 285.96119929] ; [ 33.96119929 198.03880071],0
n3,1,0.644779,0.212546,[59 16] ; [33 11],[57.98319328 17.01680672] ; [34.01680672  9.98319328],0
a7,1,0.699518,0.148974,[254 104] ; [186  71],[256.1300813 101.8699187] ; [183.8699187  73.1300813],0
n2,1,0.711906,0.136381,[56 20] ; [33 10],[56.84033613 19.15966387] ; [32.15966387 10.84033613],0
s1,1,0.723599,0.12507,[ 10 345] ; [  6 249],[  9.31147541 345.68852459] ; [  6.68852459 248.31147541],0
b4,1,0.877469,0.023771,[217 141] ; [156 104],[216.07443366 141.92556634] ; [156.92556634 103.07443366],0
b1,1,0.987964,0.000228,[120 238] ; [ 87 173],[119.91262136 238.08737864] ; [ 87.08737864 172.91262136],0
