Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.615302,[39  4] ; [51 58],[25.46052632 17.53947368] ; [64.53947368 44.46052632],1
a4,1,0.226473,1.462875,[22 21] ; [44 65],[18.67105263 24.32894737] ; [47.32894737 61.67105263],0
d4,1,0.228644,1.449275,[35  7] ; [80 28],[32.2  9.8] ; [82.8 25.2],0
d5,1,0.256045,1.290014,[32 10] ; [72 36],[29.12 12.88] ; [74.88 33.12],0
p8,1,0.287835,1.129719,[13 30] ; [24 85],[10.46710526 32.53289474] ; [26.53289474 82.46710526],0
b2,1,0.319717,0.990104,[13 17] ; [22 45],[10.82474227 19.17525773] ; [24.17525773 42.82474227],0
b3,1,0.319717,0.990104,[13 17] ; [22 45],[10.82474227 19.17525773] ; [24.17525773 42.82474227],0
d2,1,0.322496,0.978798,[24 18] ; [52 56],[21.28 20.72] ; [54.72 53.28],0
r1,1,0.331148,0.944405,[33 10] ; [75 34],[30.55263158 12.44736842] ; [77.44736842 31.55263158],0
d3,1,0.363597,0.825431,[26 16] ; [58 50],[23.52 18.48] ; [60.48 47.52],0
b5,1,0.39348,0.728162,[24 19] ; [69 40],[26.30921053 16.69078947] ; [66.69078947 42.30921053],0
a1,1,0.394965,0.723603,[ 4 39] ; [  6 103],[ 2.82894737 40.17105263] ; [  7.17105263 101.82894737],0
v3,1,0.401514,0.703787,[17 23] ; [36 67],[14.82517483 25.17482517] ; [38.17482517 64.82517483],0
n3,1,0.409667,0.679767,[8 6] ; [25 11],[9.24 4.76] ; [23.76 12.24],0
p7,1,0.449097,0.572929,[18 25] ; [37 68],[15.97972973 27.02027027] ; [39.02027027 65.97972973],0
d1,1,0.485877,0.485643,[24 19] ; [54 55],[22.06578947 20.93421053] ; [55.93421053 53.06578947],0
b1,1,0.489548,0.47752,[22 21] ; [49 60],[20.08552632 22.91447368] ; [50.91447368 58.08552632],0
p11,1,0.516608,0.42066,[26 17] ; [72 37],[27.72368421 15.27631579] ; [70.27631579 38.72368421],0
u4,1,0.518958,0.415964,[ 1 42] ; [  5 104],[ 1.69736842 41.30263158] ; [  4.30263158 104.69736842],0
s1,1,0.547214,0.362332,[ 4 39] ; [  7 101],[ 3.13245033 39.86754967] ; [  7.86754967 100.13245033],0
u1,1,0.602407,0.271381,[ 6 37] ; [19 90],[ 7.07236842 35.92763158] ; [17.92763158 91.07236842],0
a3,1,0.631051,0.230639,[29 14] ; [69 40],[27.72368421 15.27631579] ; [70.27631579 38.72368421],0
a7,1,0.665544,0.186859,[26 17] ; [70 39],[27.15789474 15.84210526] ; [68.84210526 40.15789474],0
b4,1,0.686848,0.162519,[26 17] ; [62 47],[24.89473684 18.10526316] ; [63.10526316 45.89473684],0
n5,1,0.694259,0.154514,[26 17] ; [69 39],[27.05298013 15.94701987] ; [67.94701987 40.05298013],0
a8,1,0.714225,0.134094,[ 5 35] ; [11 95],[ 4.38356164 35.61643836] ; [11.61643836 94.38356164],0
n4,1,0.744816,0.105938,[26 17] ; [69 40],[26.875 16.125] ; [68.125 40.875],0
u3,1,0.85146,0.035065,[8 6] ; [24 16],[8.2962963 5.7037037] ; [23.7037037 16.2962963],0
a6,1,0.894478,0.017593,[24 18] ; [63 45],[24.36 17.64] ; [62.64 45.36],0
a2,1,0.925528,0.008737,[ 8 35] ; [21 88],[ 8.20394737 34.79605263] ; [20.79605263 88.20394737],0
n2,1,0.979178,0.000681,[11  4] ; [28 10],[11.03773585  3.96226415] ; [27.96226415 10.03773585],0
n1,1,0.980179,0.000617,[6 8] ; [16 21],[6.03921569 7.96078431] ; [15.96078431 21.03921569],0
