Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,63.941729,[30 73] ; [126  34],[61.09505703 41.90494297] ; [94.90494297 65.09505703],1
p7,1,0.719862,0.128625,[42 58] ; [62 94],[40.625 59.375] ; [63.375 92.625],0
n3,1,0.727543,0.121379,[21 12] ; [37 18],[21.75 11.25] ; [36.25 18.75],0
u1,1,0.7354,0.114211,[ 6 97] ; [ 11 149],[ 6.65779468 96.34220532] ; [ 10.34220532 149.65779468],0
p11,1,0.75994,0.093367,[67 36] ; [107  53],[68.14448669 34.85551331] ; [105.85551331  54.14448669],0
r1,1,0.764251,0.089942,[69 34] ; [103  55],[67.87739464 35.12260536] ; [104.12260536  53.87739464],0
r4,1,0.783031,0.075829,[77 26] ; [122  38],[77.93536122 25.06463878] ; [121.06463878  38.93536122],0
u4,1,0.835174,0.043293,[  1 102] ; [  2 158],[  1.17490494 101.82509506] ; [  1.82509506 158.17490494],0
s5,1,0.840219,0.040648,[19 80] ; [ 28 126],[18.39130435 80.60869565] ; [ 28.60869565 125.39130435],0
d5,1,0.883527,0.021462,[71 31] ; [110  50],[70.46564885 31.53435115] ; [110.53435115  49.46564885],0
r2,1,0.890349,0.019006,[89 12] ; [141  18],[89.34615385 11.65384615] ; [140.65384615  18.34615385],0
d3,1,0.908718,0.013146,[57 45] ; [90 69],[57.44827586 44.55172414] ; [89.55172414 69.44827586],0
b5,1,0.920865,0.009869,[65 38] ; [100  60],[64.61977186 38.38022814] ; [100.38022814  59.61977186],0
p5,1,0.971624,0.001265,[  2 100] ; [  3 155],[  1.96153846 100.03846154] ; [  3.03846154 154.96153846],0
b4,1,0.988989,0.00019,[63 40] ; [98 62],[63.05323194 39.94676806] ; [97.94676806 62.05323194],0
