Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,61.705039,[229  64] ; [41 70],[195.81683168  97.18316832] ; [74.18316832 36.81683168],1
s4,1,0.355037,0.855374,[ 44 247] ; [21 90],[ 47.05223881 243.94776119] ; [17.94776119 93.05223881],0
b4,1,0.449449,0.57204,[177 118] ; [62 49],[173.65763547 121.34236453] ; [65.34236453 45.65763547],0
p5,1,0.451662,0.566477,[ 50 244] ; [15 93],[ 47.53731343 246.46268657] ; [17.46268657 90.53731343],0
p11,1,0.554745,0.348886,[254  41] ; [93 18],[252.13054187  42.86945813] ; [94.86945813 16.13054187],0
n3,1,0.555588,0.347402,[29 14] ; [20  7],[30.1 12.9] ; [18.9  8.1],0
s2,1,0.601516,0.272715,[162 129] ; [65 46],[164.32089552 126.67910448] ; [62.67910448 48.32089552],0
s7,1,0.675702,0.175004,[151 128] ; [61 47],[152.8372093 126.1627907] ; [59.1627907 48.8372093],0
u4,1,0.683303,0.166432,[  6 289] ; [  3 108],[  6.53940887 288.46059113] ; [  2.46059113 108.53940887],0
s5,1,0.701464,0.146954,[116 167] ; [47 62],[117.67602041 165.32397959] ; [45.32397959 63.67602041],0
a4,1,0.701653,0.146758,[144 150] ; [52 59],[142.28148148 151.71851852] ; [53.71851852 57.28148148],0
n5,1,0.702458,0.145928,[249  44] ; [96 15],[250.21039604  42.78960396] ; [94.78960396 16.21039604],0
v2,1,0.703768,0.144582,[198  89] ; [71 35],[196.44529262  90.55470738] ; [72.55470738 33.44529262],0
s1,1,0.720538,0.127978,[ 10 281] ; [  3 107],[  9.43391521 281.56608479] ; [  3.56608479 106.43391521],0
d4,1,0.728639,0.120365,[250  44] ; [92 18],[248.88118812  45.11881188] ; [93.11881188 16.88118812],0
n2,1,0.806034,0.060293,[34  9] ; [22  5],[34.4  8.6] ; [21.6  5.4],0
v3,1,0.880024,0.022782,[144 141] ; [56 53],[144.67005076 140.32994924] ; [55.32994924 53.67005076],0
d2,1,0.928763,0.007993,[144 149] ; [54 57],[143.5990099 149.4009901] ; [54.4009901 56.5990099],0
n4,1,0.946758,0.004459,[241  54] ; [91 20],[241.23152709  53.76847291] ; [90.76847291 20.23152709],0
p7,1,0.989751,0.000165,[206  80] ; [77 30],[205.94910941  80.05089059] ; [77.05089059 29.94910941],0
