Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,30.750584,[18 28] ; [191  51],[33.38194444 12.61805556] ; [175.61805556  66.38194444],1
v3,1,0.254144,1.300377,[25 19] ; [112 124],[21.52857143 22.47142857] ; [115.47142857 120.52857143],0
r1,1,0.259139,1.27335,[37  9] ; [210  32],[39.45138889  6.54861111] ; [207.54861111  34.45138889],0
d2,1,0.273734,1.197939,[20 26] ; [126 115],[23.40069686 22.59930314] ; [122.59930314 118.40069686],0
p8,1,0.279195,1.171003,[28 18] ; [167  75],[31.14583333 14.85416667] ; [163.85416667  78.14583333],0
p1,1,0.279927,1.167445,[ 3 43] ; [ 29 213],[ 5.11111111 40.88888889] ; [ 26.88888889 215.11111111],0
p12,1,0.279927,1.167445,[ 3 43] ; [ 29 213],[ 5.11111111 40.88888889] ; [ 26.88888889 215.11111111],0
a7,1,0.293431,1.103811,[35 11] ; [166  77],[31.99307958 14.00692042] ; [169.00692042  73.99307958],0
u1,1,0.310019,1.030594,[ 8 38] ; [ 59 184],[10.66435986 35.33564014] ; [ 56.33564014 186.66435986],0
b5,1,0.361175,0.833804,[22 24] ; [134 109],[24.83044983 21.16955017] ; [131.16955017 111.83044983],0
a1,1,0.405627,0.691581,[ 2 44] ; [ 19 224],[ 3.34256055 42.65743945] ; [ 17.65743945 225.34256055],0
v2,1,0.42978,0.623417,[30 14] ; [148  91],[27.67491166 16.32508834] ; [150.32508834  88.67491166],0
p3,1,0.457114,0.552952,[33 13] ; [160  82],[30.82638889 15.17361111] ; [162.17361111  79.82638889],0
s1,1,0.457944,0.550915,[ 1 45] ; [ 11 230],[ 1.92334495 44.07665505] ; [ 10.07665505 230.92334495],0
d3,1,0.46859,0.525299,[32 14] ; [180  61],[33.97909408 12.02090592] ; [178.02090592  62.97909408],0
n4,1,0.475446,0.509291,[37  9] ; [204  37],[38.6271777  7.3728223] ; [202.3728223  38.6271777],0
n2,1,0.564126,0.33261,[7 2] ; [41  7],[7.57894737 1.42105263] ; [40.42105263  7.57894737],0
b1,1,0.595005,0.282595,[17 29] ; [100 143],[18.62283737 27.37716263] ; [ 98.37716263 144.62283737],0
u3,1,0.624938,0.238987,[5 3] ; [32 13],[5.58490566 2.41509434] ; [31.41509434 13.58490566],0
n3,1,0.670497,0.181021,[7 2] ; [34 14],[6.47368421 2.52631579] ; [34.52631579 13.47368421],0
a3,1,0.672145,0.179103,[38  7] ; [198  44],[37.00348432  7.99651568] ; [198.99651568  43.00348432],0
r4,1,0.683837,0.165839,[42  4] ; [226  17],[42.65743945  3.34256055] ; [225.34256055  17.65743945],0
p10,1,0.717467,0.130933,[41  5] ; [218  22],[41.65734266  4.34265734] ; [217.34265734  22.65734266],0
r2,1,0.739657,0.110428,[44  2] ; [230   8],[44.38028169  1.61971831] ; [229.61971831   8.38028169],0
n1,1,0.741988,0.108387,[4 4] ; [21 27],[3.57142857 4.42857143] ; [21.42857143 26.57142857],0
a6,1,0.742022,0.108357,[32 14] ; [161  79],[31.04195804 14.95804196] ; [161.95804196  78.04195804],0
v4,1,0.782654,0.0761,[45  1] ; [234   7],[44.71777003  1.28222997] ; [234.28222997   6.71777003],0
b4,1,0.788768,0.071776,[24 22] ; [132 111],[24.83044983 21.16955017] ; [131.16955017 111.83044983],0
p4,1,0.899873,0.015831,[34 12] ; [181  61],[34.34027778 11.65972222] ; [180.65972222  61.34027778],0
p6,1,0.954397,0.00327,[25 20] ; [135 106],[25.17482517 19.82517483] ; [134.82517483 106.17482517],0
p2,1,0.990525,0.000141,[42  4] ; [222  21],[42.02076125  3.97923875] ; [221.97923875  21.02076125],0
