Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.0,27.029855,[ 20 337] ; [19 60],[ 31.93348624 325.06651376] ; [ 7.06651376 71.93348624],1
n3,1,0.543326,0.369411,[65 29] ; [13  4],[66.05405405 27.94594595] ; [11.94594595  5.05405405],0
b4,1,0.568822,0.324658,[205 153] ; [48 31],[207.26315789 150.73684211] ; [45.73684211 33.26315789],0
r3,1,0.613924,0.2545,[329  29] ; [73  5],[330.08256881  27.91743119] ; [71.91743119  6.08256881],0
n2,1,0.644109,0.213408,[64 32] ; [13  5],[64.84210526 31.15789474] ; [12.15789474  5.84210526],0
s1,1,0.671084,0.180337,[  7 347] ; [ 1 78],[  6.5404157 347.4595843] ; [ 1.4595843 77.5404157],0
p11,1,0.710546,0.137732,[274  84] ; [62 17],[275.25858124  82.74141876] ; [60.74141876 18.25858124],0
v1,1,0.717488,0.130912,[168 184] ; [35 42],[166.56410256 185.43589744] ; [36.43589744 40.56410256],0
v3,1,0.79487,0.067596,[122 225] ; [29 50],[122.99765258 224.00234742] ; [28.00234742 50.99765258],0
u3,1,0.912236,0.012148,[64 62] ; [13 12],[64.25165563 61.74834437] ; [12.74834437 12.25165563],0
a2,1,0.955263,0.003147,[ 67 291] ; [15 64],[ 67.17620137 290.82379863] ; [14.82379863 64.17620137],0
u2,1,0.957185,0.002882,[69 57] ; [13 11],[68.88 57.12] ; [13.12 10.88],0
r2,1,0.992223,9.5e-05,[327  27] ; [73  6],[327.02078522  26.97921478] ; [72.97921478  6.02078522],0
