Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,83.624554,[38 71] ; [263  60],[75.94675926 33.05324074] ; [225.05324074  97.94675926],1
v3,1,0.632119,0.229199,[60 45] ; [171 143],[57.88782816 47.11217184] ; [173.11217184 140.88782816],0
s2,1,0.667057,0.185064,[60 49] ; [168 151],[58.06542056 50.93457944] ; [169.93457944 149.06542056],0
s4,1,0.720171,0.128329,[17 91] ; [ 46 275],[15.86013986 92.13986014] ; [ 47.13986014 273.86013986],0
p5,1,0.73805,0.111848,[11 96] ; [ 37 286],[11.94418605 95.05581395] ; [ 36.05581395 286.94418605],0
n2,1,0.760279,0.093095,[20  6] ; [48 17],[19.42857143  6.57142857] ; [48.57142857 16.42857143],0
s3,1,0.76719,0.087647,[57 50] ; [173 142],[58.31753555 48.68246445] ; [171.68246445 143.31753555],0
d2,1,0.835092,0.043337,[63 46] ; [183 140],[62.06944444 46.93055556] ; [183.93055556 139.06944444],0
p8,1,0.852329,0.034651,[54 49] ; [169 147],[54.81861575 48.18138425] ; [168.18138425 147.81861575],0
p3,1,0.890442,0.018974,[57 50] ; [174 148],[57.61538462 49.38461538] ; [173.38461538 148.61538462],0
s8,1,0.908881,0.013099,[53 55] ; [155 165],[52.48598131 55.51401869] ; [155.51401869 164.48598131],0
s7,1,0.9126,0.012047,[56 47] ; [165 142],[55.5195122 47.4804878] ; [165.4804878 141.5195122],0
p6,1,0.946438,0.004513,[39 63] ; [122 194],[39.28708134 62.71291866] ; [121.71291866 194.28708134],0
