Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,64.790714,[37 69] ; [227  64],[70.48866499 35.51133501] ; [193.51133501  97.48866499],1
p12,1,0.159084,1.982916,[  3 102] ; [ 19 272],[ 5.83333333 99.16666667] ; [ 16.16666667 274.83333333],0
b4,1,0.161929,1.956123,[53 53] ; [169 123],[59.12562814 46.87437186] ; [162.87437186 129.12562814],0
v4,1,0.227728,1.454996,[99  6] ; [282   9],[101.02272727   3.97727273] ; [279.97727273  11.02272727],0
p9,1,0.251398,1.31552,[88 18] ; [252  36],[91.47208122 14.52791878] ; [248.52791878  39.47208122],0
v1,1,0.25735,1.282956,[54 52] ; [164 122],[58.94897959 47.05102041] ; [159.05102041 126.94897959],0
s7,1,0.290585,1.11691,[53 49] ; [127 150],[48.44327177 53.55672823] ; [131.55672823 145.44327177],0
b2,1,0.365488,0.818949,[24 41] ; [ 51 115],[21.1038961 43.8961039] ; [ 53.8961039 112.1038961],0
b3,1,0.365488,0.818949,[24 41] ; [ 51 115],[21.1038961 43.8961039] ; [ 53.8961039 112.1038961],0
n6,1,0.408487,0.683201,[87 19] ; [247  42],[89.63037975 16.36962025] ; [244.36962025  44.63037975],0
p3,1,0.409442,0.68042,[65 41] ; [165 126],[61.41057935 44.58942065] ; [168.58942065 122.41057935],0
a8,1,0.422284,0.64395,[12 89] ; [ 39 218],[14.38826816 86.61173184] ; [ 36.61173184 220.38826816],0
a1,1,0.427728,0.628984,[  2 104] ; [ 10 282],[  3.1959799 102.8040201] ; [  8.8040201 283.1959799],0
n4,1,0.443995,0.585935,[83 23] ; [217  74],[80.10075567 25.89924433] ; [219.89924433  71.10075567],0
p6,1,0.470542,0.520702,[48 56] ; [122 168],[44.87309645 59.12690355] ; [125.12690355 164.87309645],0
u2,1,0.50051,0.453855,[23 17] ; [46 44],[21.23076923 18.76923077] ; [47.76923077 42.23076923],0
n1,1,0.53841,0.378494,[10 13] ; [15 27],[ 8.84615385 14.15384615] ; [16.15384615 25.84615385],0
v2,1,0.559447,0.340662,[57 46] ; [166 117],[59.50518135 43.49481865] ; [163.49481865 119.50518135],0
s3,1,0.635588,0.224559,[59 46] ; [153 133],[56.93094629 48.06905371] ; [155.06905371 130.93094629],0
s1,1,0.656295,0.198056,[  3 103] ; [  6 283],[  2.41518987 103.58481013] ; [  6.58481013 282.41518987],0
p4,1,0.683846,0.165828,[71 34] ; [203  88],[72.65151515 32.34848485] ; [201.34848485  89.65151515],0
p10,1,0.710046,0.138231,[89 17] ; [247  42],[90.16708861 15.83291139] ; [245.83291139  43.16708861],0
n5,1,0.785753,0.073891,[81 25] ; [217  72],[79.96962025 26.03037975] ; [218.03037975  70.96962025],0
s2,1,0.881687,0.022151,[51 55] ; [141 147],[51.65482234 54.34517766] ; [140.34517766 147.65482234],0
v3,1,0.889372,0.019348,[40 65] ; [110 173],[40.59278351 64.40721649] ; [109.40721649 173.59278351],0
u4,1,0.906824,0.0137,[  2 104] ; [  5 287],[  1.86432161 104.13567839] ; [  5.13567839 286.86432161],0
d2,1,0.916318,0.01104,[50 56] ; [136 156],[49.53768844 56.46231156] ; [136.46231156 155.53768844],0
p7,1,0.92633,0.00855,[84 21] ; [230  56],[84.32225064 20.67774936] ; [229.67774936  56.32225064],0
a4,1,0.9331,0.007047,[43 63] ; [119 171],[43.36363636 62.63636364] ; [118.63636364 171.36363636],0
s6,1,0.94078,0.005519,[68 35] ; [187  98],[67.69329897 35.30670103] ; [187.30670103  97.69329897],0
p1,1,0.982685,0.000471,[ 8 98] ; [ 22 267],[ 8.05063291 97.94936709] ; [ 21.94936709 267.05063291],0
