Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,150.600129,[258  28] ; [25 69],[212.99473684  73.00526316] ; [70.00526316 23.99473684],1
p11,1,0.234177,1.415312,[235  51] ; [72 22],[231.05789474  54.94210526] ; [75.94210526 18.05789474],0
a1,1,0.253467,1.304092,[ 18 268] ; [ 3 91],[ 15.80526316 270.19473684] ; [ 5.19473684 88.80526316],0
b1,1,0.257431,1.28252,[113 173] ; [31 63],[108.37894737 177.62105263] ; [35.62105263 58.37894737],0
b4,1,0.261355,1.261567,[162 124] ; [47 47],[157.3 128.7] ; [51.7 42.3],0
n6,1,0.277834,1.177655,[254  28] ; [80 13],[251.168  30.832] ; [82.832 10.168],0
p7,1,0.280129,1.166462,[203  73] ; [63 30],[198.95934959  77.04065041] ; [67.04065041 25.95934959],0
p10,1,0.307225,1.042568,[256  28] ; [88  6],[258.45502646  25.54497354] ; [85.54497354  8.45502646],0
r4,1,0.311199,1.025581,[265  21] ; [84 10],[262.66842105  23.33157895] ; [86.33157895  7.66842105],0
p12,1,0.331982,0.941152,[ 35 250] ; [ 8 85],[ 32.42063492 252.57936508] ; [10.57936508 82.42063492],0
p6,1,0.3563,0.850893,[132 151] ; [48 44],[135.84 147.16] ; [44.16 47.84],0
a2,1,0.399989,0.708358,[ 86 200] ; [24 70],[ 82.78947368 203.21052632] ; [27.21052632 66.78947368],0
d3,1,0.442794,0.589032,[208  76] ; [65 29],[205.11111111  78.88888889] ; [67.88888889 26.11111111],0
d5,1,0.464599,0.534791,[238  45] ; [76 18],[235.70822281  47.29177719] ; [78.29177719 15.70822281],0
u2,1,0.494523,0.46667,[27 16] ; [15  6],[28.21875 14.78125] ; [13.78125  7.21875],0
p2,1,0.495684,0.464164,[247  38] ; [84 10],[248.90501319  36.09498681] ; [82.09498681 11.90501319],0
p8,1,0.534356,0.386101,[165 117] ; [51 42],[162.432 119.568] ; [53.568 39.432],0
b5,1,0.534592,0.385655,[163 123] ; [57 37],[165.57894737 120.42105263] ; [54.42105263 39.57894737],0
p4,1,0.589676,0.29085,[194  90] ; [67 27],[196.0952381  87.9047619] ; [64.9047619 29.0952381],0
r3,1,0.612187,0.257002,[276   9] ; [90  4],[275.22427441   9.77572559] ; [90.77572559  3.22427441],0
v3,1,0.620638,0.244972,[122 150] ; [44 48],[124.04395604 147.95604396] ; [41.95604396 50.04395604],0
v2,1,0.621771,0.243386,[170 106] ; [54 38],[168. 108.] ; [56. 36.],0
p3,1,0.68007,0.170047,[169 116] ; [58 36],[170.69920844 114.30079156] ; [56.30079156 37.69920844],0
p5,1,0.683933,0.165732,[ 50 231] ; [15 79],[ 48.70666667 232.29333333] ; [16.29333333 77.70666667],0
u3,1,0.871436,0.02619,[33 12] ; [15  6],[32.72727273 12.27272727] ; [15.27272727  5.72727273],0
v1,1,0.874054,0.025126,[163 114] ; [55 37],[163.64769648 113.35230352] ; [54.35230352 37.64769648],0
a7,1,0.907829,0.013404,[199  87] ; [66 28],[199.44736842  86.55263158] ; [65.55263158 28.44736842],0
u1,1,0.941336,0.005416,[ 68 218] ; [22 72],[ 67.73684211 218.26315789] ; [22.26315789 71.73684211],0
a6,1,0.982976,0.000455,[187  96] ; [62 32],[186.91511936  96.08488064] ; [62.08488064 31.91511936],0
a5,1,0.98606,0.000305,[231  55] ; [76 18],[231.05789474  54.94210526] ; [75.94210526 18.05789474],0
