Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,68.283112,[ 30 109] ; [121  56],[66.42088608 72.57911392] ; [84.57911392 92.42088608],1
p5,1,0.155225,2.020136,[ 11 126] ; [ 23 153],[ 14.88178914 122.11821086] ; [ 19.11821086 156.88178914],0
a4,1,0.186315,1.746519,[68 70] ; [ 74 103],[62.20952381 75.79047619] ; [79.79047619 97.20952381],0
u1,1,0.207195,1.590915,[ 27 112] ; [ 25 152],[ 22.87341772 116.12658228] ; [ 29.12658228 147.87341772],0
u4,1,0.208551,1.581454,[  3 136] ; [  1 176],[  1.75949367 137.24050633] ; [  2.24050633 174.75949367],0
v3,1,0.281516,1.159757,[ 21 113] ; [ 36 140],[ 24.63870968 109.36129032] ; [ 32.36129032 143.63870968],0
b2,1,0.281732,1.158714,[29 51] ; [48 61],[32.59259259 47.40740741] ; [44.40740741 64.59259259],0
b3,1,0.281732,1.158714,[29 51] ; [48 61],[32.59259259 47.40740741] ; [44.40740741 64.59259259],0
n5,1,0.287103,1.133157,[92 47] ; [127  50],[96.33227848 42.66772152] ; [122.66772152  54.33227848],0
p1,1,0.293979,1.101311,[ 13 125] ; [ 11 165],[ 10.5477707 127.4522293] ; [ 13.4522293 162.5477707],0
d2,1,0.401866,0.702737,[70 67] ; [82 95],[66.31847134 70.68152866] ; [85.68152866 91.31847134],0
a5,1,0.427262,0.630253,[94 45] ; [127  50],[97.21202532 41.78797468] ; [123.78797468  53.21202532],0
d1,1,0.468373,0.525811,[84 55] ; [114  63],[87.09493671 51.90506329] ; [110.90506329  66.09493671],0
a1,1,0.523529,0.406936,[  5 134] ; [  9 168],[  6.15822785 132.84177215] ; [  7.84177215 169.15822785],0
s4,1,0.67874,0.171548,[ 25 112] ; [ 35 139],[ 26.43086817 110.56913183] ; [ 33.56913183 140.43086817],0
d3,1,0.680579,0.169474,[100  39] ; [131  46],[101.61075949  37.38924051] ; [129.38924051  47.61075949],0
u3,1,0.732083,0.117208,[30 19] ; [31 17],[30.81443299 18.18556701] ; [30.18556701 17.81443299],0
n1,1,0.735761,0.113887,[21 29] ; [15 24],[20.2247191 29.7752809] ; [15.7752809 23.2247191],0
b1,1,0.815733,0.054306,[61 78] ; [80 97],[62.0221519 76.9778481] ; [78.9778481 98.0221519],0
a6,1,0.890317,0.019017,[89 50] ; [112  65],[88.41455696 50.58544304] ; [112.58544304  64.41455696],0
u2,1,0.892497,0.018264,[31 18] ; [31 17],[31.31958763 17.68041237] ; [30.68041237 17.31958763],0
d5,1,0.913242,0.01187,[114  25] ; [146  31],[114.36708861  24.63291139] ; [145.63291139  31.36708861],0
b5,1,0.921813,0.009634,[84 55] ; [106  71],[83.57594937 55.42405063] ; [106.42405063  70.57594937],0
a7,1,0.934929,0.006666,[96 43] ; [123  54],[96.33227848 42.66772152] ; [122.66772152  54.33227848],0
a2,1,0.99296,7.8e-05,[ 29 110] ; [ 37 140],[ 29.03164557 109.96835443] ; [ 36.96835443 140.03164557],0
