Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,23.484409,[27  5] ; [34 63],[15.13178295 16.86821705] ; [45.86821705 51.13178295],1
p8,1,0.215428,1.534572,[13 19] ; [28 69],[10.17054264 21.82945736] ; [30.82945736 66.17054264],0
p4,1,0.217044,1.52381,[17 15] ; [39 57],[14. 18.] ; [42. 54.],0
u1,1,0.250838,1.31863,[ 7 25] ; [13 84],[ 4.96124031 27.03875969] ; [15.03875969 81.96124031],0
a4,1,0.256815,1.285845,[11 21] ; [44 52],[13.75 18.25] ; [41.25 54.75],0
b4,1,0.260019,1.268658,[23  9] ; [59 38],[20.34108527 11.65891473] ; [61.65891473 35.34108527],0
r1,1,0.260029,1.2686,[26  6] ; [69 28],[23.56589147  8.43410853] ; [71.43410853 25.56589147],0
p1,1,0.318292,0.995954,[ 1 31] ; [ 8 88],[ 2.25 29.75] ; [ 6.75 89.25],0
v2,1,0.332178,0.94039,[16 15] ; [40 56],[13.66929134 17.33070866] ; [42.33070866 53.66929134],0
b2,1,0.416128,0.661224,[ 5 20] ; [16 40],[ 6.48148148 18.51851852] ; [14.51851852 41.48148148],0
b3,1,0.416128,0.661224,[ 5 20] ; [16 40],[ 6.48148148 18.51851852] ; [14.51851852 41.48148148],0
p5,1,0.42235,0.643767,[ 2 30] ; [ 3 94],[ 1.24031008 30.75968992] ; [ 3.75968992 93.24031008],0
a8,1,0.425326,0.635552,[ 1 27] ; [ 7 81],[ 1.93103448 26.06896552] ; [ 6.06896552 81.93103448],0
a5,1,0.431959,0.617551,[19 13] ; [65 32],[20.8372093 11.1627907] ; [63.1627907 33.8372093],0
s1,1,0.507996,0.438193,[ 3 28] ; [ 6 91],[ 2.1796875 28.8203125] ; [ 6.8203125 90.1796875],0
a1,1,0.539132,0.37715,[ 3 29] ; [ 6 91],[ 2.23255814 29.76744186] ; [ 6.76744186 90.23255814],0
a6,1,0.548197,0.360558,[22 10] ; [61 36],[20.58914729 11.41085271] ; [62.41085271 34.58914729],0
d1,1,0.557135,0.344689,[21 11] ; [58 39],[19.59689922 12.40310078] ; [59.40310078 37.59689922],0
v1,1,0.564206,0.332474,[12 20] ; [31 66],[10.66666667 21.33333333] ; [32.33333333 64.66666667],0
d2,1,0.574554,0.315123,[20 12] ; [54 41],[18.64566929 13.35433071] ; [55.35433071 39.64566929],0
s4,1,0.62696,0.236206,[ 6 25] ; [15 81],[ 5.12598425 25.87401575] ; [15.87401575 80.12598425],0
n3,1,0.650227,0.205614,[5 4] ; [16 18],[4.39534884 4.60465116] ; [16.60465116 17.39534884],0
p3,1,0.685199,0.164332,[11 21] ; [29 66],[10.07874016 21.92125984] ; [29.92125984 65.07874016],0
a2,1,0.726625,0.122233,[ 6 26] ; [21 76],[ 6.69767442 25.30232558] ; [20.30232558 76.69767442],0
a7,1,0.742832,0.107653,[21 11] ; [66 30],[21.75 10.25] ; [65.25 30.75],0
n1,1,0.881342,0.022281,[2 5] ; [11 24],[2.16666667 4.83333333] ; [10.83333333 24.16666667],0
b5,1,0.883138,0.021607,[18 14] ; [56 41],[18.35658915 13.64341085] ; [55.64341085 41.35658915],0
d4,1,0.8904,0.018988,[27  5] ; [80 16],[26.75  5.25] ; [80.25 15.75],0
d3,1,0.944487,0.004849,[21 11] ; [63 34],[20.8372093 11.1627907] ; [63.1627907 33.8372093],0
a3,1,0.944487,0.004849,[21 11] ; [63 34],[20.8372093 11.1627907] ; [63.1627907 33.8372093],0
