Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,41.378147,[25 33] ; [114  16],[42.88297872 15.11702128] ; [96.11702128 33.88297872],1
b5,1,0.274142,1.195905,[29 30] ; [75 55],[32.46560847 26.53439153] ; [71.53439153 58.46560847],0
p11,1,0.324585,0.97038,[38 21] ; [93 37],[40.89417989 18.10582011] ; [90.10582011 39.89417989],0
v2,1,0.369393,0.805704,[20 37] ; [51 70],[22.73595506 34.26404494] ; [48.26404494 72.73595506],0
b1,1,0.389246,0.741297,[28 31] ; [53 77],[25.28571429 33.71428571] ; [55.71428571 74.28571429],0
r3,1,0.393002,0.729632,[51  8] ; [105  24],[48.95744681 10.04255319] ; [107.04255319  21.95744681],0
p4,1,0.409773,0.67946,[25 34] ; [63 66],[27.61702128 31.38297872] ; [60.38297872 68.61702128],0
p2,1,0.43224,0.616798,[39 19] ; [94 35],[41.2513369 16.7486631] ; [91.7486631 37.2513369],0
u3,1,0.450766,0.568724,[16 17] ; [28 41],[14.23529412 18.76470588] ; [29.76470588 39.23529412],0
p8,1,0.51325,0.427435,[23 35] ; [56 69],[25.03825137 32.96174863] ; [53.96174863 71.03825137],0
u2,1,0.543765,0.368605,[15 18] ; [27 42],[13.58823529 19.41176471] ; [28.41176471 40.58823529],0
p10,1,0.579393,0.307217,[37 20] ; [87 39],[38.62295082 18.37704918] ; [85.37704918 40.62295082],0
a1,1,0.583289,0.300947,[ 1 58] ; [  4 126],[ 1.56084656 57.43915344] ; [  3.43915344 126.56084656],0
n2,1,0.590592,0.289421,[19  8] ; [26  8],[19.91803279  7.08196721] ; [25.08196721  8.91803279],0
p9,1,0.592556,0.28637,[40 18] ; [91 34],[41.51912568 16.48087432] ; [89.48087432 35.51912568],0
s2,1,0.603929,0.26911,[21 38] ; [40 86],[19.45405405 39.54594595] ; [41.54594595 84.45405405],0
a8,1,0.646827,0.209924,[ 5 52] ; [ 13 105],[ 5.86285714 51.13714286] ; [ 12.13714286 105.86285714],0
a3,1,0.647532,0.209025,[26 33] ; [61 67],[27.44919786 31.55080214] ; [59.55080214 68.44919786],0
s8,1,0.736603,0.113135,[17 42] ; [40 88],[17.98395722 41.01604278] ; [39.01604278 88.98395722],0
d5,1,0.84086,0.040318,[25 33] ; [54 76],[24.37234043 33.62765957] ; [54.62765957 75.37234043],0
a7,1,0.847096,0.037182,[33 25] ; [72 58],[32.39361702 25.60638298] ; [72.60638298 57.39361702],0
s1,1,0.901215,0.015407,[ 4 55] ; [  8 119],[ 3.80645161 55.19354839] ; [  8.19354839 118.80645161],0
d2,1,0.938961,0.005864,[13 46] ; [ 28 102],[12.7989418 46.2010582] ; [ 28.2010582 101.7989418],0
v4,1,0.945377,0.004694,[51  7] ; [113  15],[51.13978495  6.86021505] ; [112.86021505  15.13978495],0
p7,1,0.961254,0.00236,[32 26] ; [70 56],[32.15217391 25.84782609] ; [69.84782609 56.15217391],0
s4,1,0.98623,0.000298,[11 48] ; [ 24 104],[11.04278075 47.95721925] ; [ 23.95721925 104.04278075],0
