Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,6.2e-05,16.029611,[101  45] ; [23 36],[88.31219512 57.68780488] ; [35.68780488 23.31219512],1
p1,1,0.271469,1.209311,[ 14 131] ; [ 3 57],[ 12.02439024 132.97560976] ; [ 4.97560976 55.02439024],0
b4,1,0.299782,1.075162,[81 65] ; [38 22],[84.33980583 61.66019417] ; [34.66019417 25.33980583],0
d3,1,0.345585,0.889602,[100  46] ; [37 23],[97.09708738 48.90291262] ; [39.90291262 20.09708738],0
a5,1,0.368573,0.80847,[111  35] ; [42 18],[108.4368932  37.5631068] ; [44.5631068 15.4368932],0
u3,1,0.378104,0.776859,[21  8] ; [14  9],[19.51923077  9.48076923] ; [15.48076923  7.51923077],0
d5,1,0.413582,0.668482,[117  29] ; [51  9],[119.06796117  26.93203883] ; [48.93203883 11.06796117],0
r4,1,0.416239,0.66091,[131  15] ; [56  4],[132.53398058  13.46601942] ; [54.46601942  5.53398058],0
n4,1,0.444946,0.583494,[121  25] ; [47 13],[119.06796117  26.93203883] ; [48.93203883 11.06796117],0
b1,1,0.507295,0.439643,[56 90] ; [26 34],[58.11650485 87.88349515] ; [23.88349515 36.11650485],0
d1,1,0.526198,0.401729,[88 58] ; [39 21],[90.00970874 55.99029126] ; [36.99029126 23.00970874],0
b5,1,0.530202,0.394003,[92 54] ; [35 25],[90.00970874 55.99029126] ; [36.99029126 23.00970874],0
p6,1,0.566867,0.327953,[59 85] ; [22 38],[57.17647059 86.82352941] ; [23.82352941 36.17647059],0
n1,1,0.590536,0.289507,[12 15] ; [5 9],[11.19512195 15.80487805] ; [5.80487805 8.19512195],0
u1,1,0.594694,0.283073,[ 29 117] ; [10 50],[ 27.6407767 118.3592233] ; [11.3592233 48.6407767],0
u2,1,0.603349,0.269975,[19  9] ; [14  9],[18.11764706  9.88235294] ; [14.88235294  8.11764706],0
r3,1,0.641099,0.217307,[139   7] ; [58  2],[139.62135922   6.37864078] ; [57.37864078  2.62135922],0
a6,1,0.643812,0.213791,[95 51] ; [37 23],[93.55339806 52.44660194] ; [38.44660194 21.55339806],0
a8,1,0.658767,0.195025,[ 23 111] ; [ 8 47],[ 21.97883598 112.02116402] ; [ 9.02116402 45.97883598],0
p8,1,0.717983,0.130434,[76 67] ; [33 26],[77.16336634 65.83663366] ; [31.83663366 27.16336634],0
v2,1,0.742041,0.108341,[80 60] ; [30 25],[78.97435897 61.02564103] ; [31.02564103 23.97435897],0
p7,1,0.758328,0.094665,[94 47] ; [38 21],[93.06 47.94] ; [38.94 20.06],0
s1,1,0.809611,0.058047,[  6 140] ; [ 2 57],[  5.69756098 140.30243902] ; [ 2.30243902 56.69756098],0
n2,1,0.816961,0.053571,[19  9] ; [9 5],[18.66666667  9.33333333] ; [9.33333333 4.66666667],0
s4,1,0.843623,0.038912,[ 18 128] ; [ 8 52],[ 18.42718447 127.57281553] ; [ 7.57281553 52.42718447],0
p4,1,0.859601,0.031287,[93 53] ; [39 21],[93.55339806 52.44660194] ; [38.44660194 21.55339806],0
n3,1,0.865053,0.028881,[18 10] ; [8 5],[17.75609756 10.24390244] ; [8.24390244 4.75609756],0
a2,1,0.90961,0.012889,[ 33 113] ; [14 46],[ 33.31067961 112.68932039] ; [13.68932039 46.31067961],0
r1,1,0.976068,0.0009,[121  25] ; [49 10],[121.07317073  24.92682927] ; [48.92682927 10.07317073],0
p3,1,0.978519,0.000725,[80 66] ; [33 27],[80.08737864 65.91262136] ; [32.91262136 27.08737864],0
a4,1,0.980817,0.000578,[63 83] ; [26 34],[63.0776699 82.9223301] ; [25.9223301 34.0776699],0
p12,1,1.0,0.0,[ 12 132] ; [ 5 55],[ 12. 132.] ; [ 5. 55.],0
