Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,54.888264,[148   2] ; [28 18],[134.69387755  15.30612245] ; [41.30612245  4.69387755],1
v2,1,0.088273,2.905596,[72 69] ; [16 28],[67.07027027 73.92972973] ; [20.92972973 23.07027027],0
n4,1,0.102011,2.673813,[59 91] ; [12 34],[54.33673469 95.66326531] ; [16.66326531 29.33673469],0
p8,1,0.110317,2.549674,[56 94] ; [11 34],[51.53846154 98.46153846] ; [15.46153846 29.53846154],0
v3,1,0.110904,2.54129,[41 96] ; [ 8 37],[ 36.88461538 100.11538462] ; [12.11538462 32.88461538],0
d5,1,0.121545,2.397303,[115  35] ; [30 16],[110.96938776  39.03061224] ; [34.03061224 11.96938776],0
p7,1,0.166218,1.916727,[67 82] ; [15 30],[62.97938144 86.02061856] ; [19.02061856 25.97938144],0
n6,1,0.199497,1.646053,[91 59] ; [23 23],[87.24489796 62.75510204] ; [26.75510204 19.24489796],0
p2,1,0.22038,1.501893,[107  42] ; [28 17],[103.68556701  45.31443299] ; [31.31443299 13.68556701],0
a3,1,0.261284,1.261941,[94 56] ; [24 21],[90.76923077 59.23076923] ; [27.23076923 17.76923077],0
u1,1,0.279985,1.167163,[ 14 136] ; [ 2 44],[ 12.24489796 137.75510204] ; [ 3.75510204 42.24489796],0
n3,1,0.297331,1.086128,[29  9] ; [12  7],[27.33333333 10.66666667] ; [13.66666667  5.33333333],0
d1,1,0.301726,1.066551,[75 75] ; [19 27],[71.93877551 78.06122449] ; [22.06122449 23.93877551],0
b4,1,0.366898,0.814143,[90 60] ; [31 15],[92.60204082 57.39795918] ; [28.39795918 17.60204082],0
d3,1,0.370675,0.801401,[102  48] ; [28 18],[99.48979592 50.51020408] ; [30.51020408 15.48979592],0
u2,1,0.423808,0.639731,[30 24] ; [10 12],[28.42105263 25.57894737] ; [11.57894737 10.42105263],0
p3,1,0.424026,0.63913,[ 45 105] ; [11 35],[ 42.85714286 107.14285714] ; [13.14285714 32.85714286],0
s4,1,0.431914,0.617672,[ 27 123] ; [ 6 40],[ 25.25510204 124.74489796] ; [ 7.74489796 38.25510204],0
d4,1,0.435565,0.607939,[122  28] ; [35 11],[120.15306122  29.84693878] ; [36.84693878  9.15306122],0
p5,1,0.464172,0.535817,[  7 142] ; [ 1 44],[  6.1443299 142.8556701] ; [ 1.8556701 43.1443299],0
a8,1,0.543635,0.368844,[ 10 127] ; [ 2 41],[  9.13333333 127.86666667] ; [ 2.86666667 40.13333333],0
d2,1,0.559741,0.340153,[56 94] ; [15 31],[54.33673469 95.66326531] ; [16.66326531 29.33673469],0
a2,1,0.61286,0.256031,[ 17 133] ; [ 4 42],[ 16.07142857 133.92857143] ; [ 4.92857143 41.07142857],0
b5,1,0.674562,0.176312,[90 60] ; [26 20],[88.7755102 61.2244898] ; [27.2244898 18.7755102],0
p4,1,0.712477,0.135815,[51 99] ; [17 29],[52.04081633 97.95918367] ; [15.95918367 30.04081633],0
a1,1,0.745669,0.105207,[  5 145] ; [ 2 44],[  5.35714286 144.64285714] ; [ 1.64285714 44.35714286],0
v1,1,0.753209,0.098854,[49 96] ; [16 28],[49.86772487 95.13227513] ; [15.13227513 28.86772487],0
a4,1,0.776756,0.0804,[ 49 101] ; [14 32],[ 48.21428571 101.78571429] ; [14.78571429 31.21428571],0
s5,1,0.833235,0.044333,[ 33 109] ; [10 36],[ 32.4787234 109.5212766] ; [10.5212766 35.4787234],0
p12,1,0.84329,0.03908,[  4 144] ; [ 1 45],[  3.81443299 144.18556701] ; [ 1.18556701 44.81443299],0
b3,1,0.862878,0.02983,[21 59] ; [ 7 18],[21.33333333 58.66666667] ; [ 6.66666667 18.33333333],0
b2,1,0.862878,0.02983,[21 59] ; [ 7 18],[21.33333333 58.66666667] ; [ 6.66666667 18.33333333],0
n1,1,0.869447,0.027015,[ 9 30] ; [ 5 15],[ 9.25423729 29.74576271] ; [ 4.74576271 15.25423729],0
p1,1,0.908406,0.013236,[  6 142] ; [ 2 43],[  6.13471503 141.86528497] ; [ 1.86528497 43.13471503],0
s1,1,0.91693,0.010879,[  6 144] ; [ 2 44],[  6.12244898 143.87755102] ; [ 1.87755102 44.12244898],0
