Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,78.661018,[56 88] ; [305  80],[98.268431 45.731569] ; [262.731569 122.268431],1
s3,1,0.500006,0.454923,[96 47] ; [266 113],[99.16858238 43.83141762] ; [262.83141762 116.16858238],0
a1,1,0.513334,0.427266,[  7 137] ; [ 14 373],[  5.69491525 138.30508475] ; [ 15.30508475 371.69491525],0
n5,1,0.524055,0.405906,[110  33] ; [285  99],[107.18216319  35.81783681] ; [287.81783681  96.18216319],0
p10,1,0.556398,0.34598,[114  28] ; [316  67],[116.3047619  25.6952381] ; [313.6952381  69.3047619],0
p7,1,0.564755,0.331538,[87 54] ; [241 133],[89.80194175 51.19805825] ; [238.19805825 135.80194175],0
n2,1,0.684923,0.164637,[31  8] ; [64 20],[30.12195122  8.87804878] ; [64.87804878 19.12195122],0
v1,1,0.791554,0.069851,[76 65] ; [207 168],[77.33139535 63.66860465] ; [205.66860465 169.33139535],0
v3,1,0.813757,0.055499,[53 86] ; [138 235],[51.85351562 87.14648438] ; [139.14648438 233.85351562],0
p8,1,0.841845,0.039814,[68 73] ; [187 193],[69.01151631 71.98848369] ; [185.98848369 194.01151631],0
a3,1,0.862465,0.030011,[101  43] ; [273 112],[101.80718336  42.19281664] ; [272.19281664 112.80718336],0
p12,1,0.939309,0.005797,[ 10 132] ; [ 28 359],[ 10.20037807 131.79962193] ; [ 27.79962193 359.20037807],0
a4,1,0.957505,0.002839,[65 78] ; [174 211],[64.72916667 78.27083333] ; [174.27083333 210.72916667],0
s2,1,0.96738,0.001672,[93 50] ; [249 135],[92.80075901 50.19924099] ; [249.19924099 134.80075901],0
