Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,40.921092,[ 22 126] ; [45 37],[ 43.11304348 104.88695652] ; [23.88695652 58.11304348],1
v4,1,0.066981,3.355503,[120  28] ; [74  8],[124.83478261  23.16521739] ; [69.16521739 12.83478261],0
s8,1,0.073423,3.204778,[ 25 123] ; [22 60],[ 30.24347826 117.75652174] ; [16.75652174 65.24347826],0
v1,1,0.105721,2.617047,[54 94] ; [38 42],[59.71929825 88.28070175] ; [32.28070175 47.71929825],0
a1,1,0.11003,2.55379,[ 14 135] ; [ 3 79],[ 10.96536797 138.03463203] ; [ 6.03463203 75.96536797],0
a7,1,0.114317,2.493504,[88 58] ; [58 24],[93.49122807 52.50877193] ; [52.50877193 29.49122807],0
a5,1,0.115857,2.472448,[88 61] ; [57 25],[93.52813853 55.47186147] ; [51.47186147 30.52813853],0
n6,1,0.159737,1.976714,[106  41] ; [66 16],[110.41048035  36.58951965] ; [61.58951965 20.41048035],0
n5,1,0.164821,1.929429,[88 59] ; [56 25],[92.84210526 54.15789474] ; [51.15789474 29.84210526],0
a4,1,0.190881,1.710804,[59 89] ; [40 42],[63.70434783 84.29565217] ; [35.29565217 46.70434783],0
d2,1,0.193975,1.687165,[60 86] ; [41 41],[64.6754386 81.3245614] ; [36.3245614 45.6754386],0
p12,1,0.233637,1.418581,[  6 143] ; [ 1 81],[  4.51515152 144.48484848] ; [ 2.48484848 79.51515152],0
a2,1,0.257382,1.282785,[ 27 122] ; [20 62],[ 30.31601732 118.68398268] ; [16.68398268 65.31601732],0
p1,1,0.286484,1.136069,[  6 142] ; [ 6 76],[  7.72173913 140.27826087] ; [ 4.27826087 77.72173913],0
s4,1,0.338605,0.915704,[ 19 129] ; [ 7 74],[ 16.80349345 131.19650655] ; [ 9.19650655 71.80349345],0
a8,1,0.35556,0.853514,[ 12 127] ; [ 9 62],[ 13.9 125.1] ; [ 7.1 63.9],0
v3,1,0.36678,0.814545,[ 42 102] ; [28 52],[45. 99.] ; [25. 55.],0
u3,1,0.422729,0.642716,[23 29] ; [14 12],[24.66666667 27.33333333] ; [12.33333333 13.66666667],0
n3,1,0.446423,0.579718,[32 22] ; [19  9],[33.58536585 20.41463415] ; [17.41463415 10.58536585],0
d4,1,0.464486,0.535064,[111  37] ; [65 17],[113.25217391  34.74782609] ; [62.74782609 19.25217391],0
b1,1,0.478367,0.502583,[69 80] ; [34 48],[66.43722944 82.56277056] ; [36.56277056 45.43722944],0
b2,1,0.492007,0.472134,[33 52] ; [25 31],[34.96453901 50.03546099] ; [23.03546099 32.96453901],0
b3,1,0.492007,0.472134,[33 52] ; [25 31],[34.96453901 50.03546099] ; [23.03546099 32.96453901],0
n1,1,0.499691,0.455593,[18 38] ; [ 7 21],[16.66666667 39.33333333] ; [ 8.33333333 19.66666667],0
r1,1,0.530199,0.39401,[95 53] ; [56 26],[97.16521739 50.83478261] ; [53.83478261 28.16521739],0
r2,1,0.543302,0.369454,[122  24] ; [71 11],[123.5877193  22.4122807] ; [69.4122807 12.5877193],0
b4,1,0.630192,0.231801,[86 63] ; [50 32],[87.72294372 61.27705628] ; [48.27705628 33.72294372],0
n2,1,0.654345,0.200466,[34 22] ; [15 12],[33.06024096 22.93975904] ; [15.93975904 11.06024096],0
a3,1,0.671839,0.179458,[97 51] ; [56 26],[98.45217391 49.54782609] ; [54.54782609 27.45217391],0
s1,1,0.673955,0.177011,[  4 144] ; [ 3 78],[  4.52401747 143.47598253] ; [ 2.47598253 78.52401747],0
u2,1,0.680511,0.169551,[25 26] ; [11 14],[24.15789474 26.84210526] ; [11.84210526 13.15789474],0
b5,1,0.85337,0.034158,[89 60] ; [50 32],[89.65800866 59.34199134] ; [49.34199134 32.65800866],0
