Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,84.495983,[207  75] ; [ 4 50],[177.08928571 104.91071429] ; [33.91071429 20.08928571],1
p4,1,0.179848,1.798884,[117 162] ; [17 36],[112.60843373 166.39156627] ; [21.39156627 31.60843373],0
b5,1,0.192398,1.699161,[178 104] ; [29 25],[173.73214286 108.26785714] ; [33.26785714 20.73214286],0
p9,1,0.203695,1.615679,[218  56] ; [38 15],[214.50764526  59.49235474] ; [41.49235474 11.50764526],0
s6,1,0.212988,1.550998,[176 100] ; [29 24],[171.97568389 104.02431611] ; [33.02431611 19.97568389],0
a7,1,0.24473,1.353141,[213  69] ; [36 17],[209.60597015  72.39402985] ; [39.39402985 13.60597015],0
p12,1,0.276876,1.182362,[ 15 264] ; [ 1 52],[ 13.44578313 265.55421687] ; [ 2.55421687 50.44578313],0
s2,1,0.300836,1.070486,[129 150] ; [20 32],[125.59214502 153.40785498] ; [23.40785498 28.59214502],0
v4,1,0.306146,1.047228,[258  20] ; [47  6],[256.16314199  21.83685801] ; [48.83685801  4.16314199],0
u2,1,0.361106,0.834042,[33 28] ; [ 8 11],[31.2625 29.7375] ; [9.7375 9.2625],0
a8,1,0.385284,0.753773,[ 35 222] ; [ 9 40],[ 36.95424837 220.04575163] ; [ 7.04575163 41.95424837],0
s4,1,0.400753,0.706066,[ 39 238] ; [10 44],[ 41.0060423 235.9939577] ; [ 7.9939577 46.0060423],0
n1,1,0.405799,0.691074,[32 56] ; [8 9],[33.52380952 54.47619048] ; [ 6.47619048 10.52380952],0
v1,1,0.411299,0.675043,[131 144] ; [28 24],[133.71559633 141.28440367] ; [25.28440367 26.71559633],0
s5,1,0.444186,0.585446,[ 80 189] ; [13 40],[ 77.69254658 191.30745342] ; [15.30745342 37.69254658],0
p5,1,0.456019,0.555647,[ 14 265] ; [ 4 49],[ 15.12650602 263.87349398] ; [ 2.87349398 50.12650602],0
p11,1,0.460746,0.544082,[207  75] ; [37 17],[204.78571429  77.21428571] ; [39.21428571 14.78571429],0
p10,1,0.61809,0.248561,[207  71] ; [37 15],[205.55151515  72.44848485] ; [38.44848485 13.55151515],0
n5,1,0.634594,0.225882,[201  77] ; [40 13],[202.41087613  75.58912387] ; [38.58912387 14.41087613],0
n6,1,0.717601,0.130803,[226  53] ; [41 11],[225.05438066  53.94561934] ; [41.94561934 10.05438066],0
r1,1,0.718646,0.129794,[227  52] ; [42 11],[226.05722892  52.94277108] ; [42.94277108 10.05722892],0
a1,1,0.855944,0.032957,[ 14 268] ; [ 3 51],[ 14.26785714 267.73214286] ; [ 2.73214286 51.26785714],0
v3,1,0.887155,0.020137,[ 90 177] ; [17 35],[ 89.55799373 177.44200627] ; [17.44200627 34.55799373],0
u4,1,0.896565,0.016901,[  6 276] ; [ 1 53],[  5.875 276.125] ; [ 1.125 52.875],0
s3,1,0.919314,0.010261,[136 137] ; [26 27],[135.66257669 137.33742331] ; [26.33742331 26.66257669],0
u3,1,0.938028,0.006045,[32 30] ; [10  9],[32.14814815 29.85185185] ; [9.85185185 9.14814815],0
n3,1,0.986666,0.000279,[61 28] ; [11  5],[61.02857143 27.97142857] ; [10.97142857  5.02857143],0
b4,1,0.99572,2.9e-05,[162 120] ; [31 23],[161.98214286 120.01785714] ; [31.01785714 22.98214286],0
s7,1,0.996182,2.3e-05,[117 154] ; [22 29],[116.98447205 154.01552795] ; [22.01552795 28.98447205],0
p8,1,0.999242,1e-06,[103 170] ; [20 33],[103.00306748 169.99693252] ; [19.99693252 33.00306748],0
