Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,136.623693,[238  26] ; [21 60],[198.19130435  65.80869565] ; [60.80869565 20.19130435],1
u1,1,0.409549,0.680111,[ 63 201] ; [23 58],[ 65.80869565 198.19130435] ; [20.19130435 60.80869565],0
p3,1,0.428461,0.626992,[152 110] ; [51 30],[155.06122449 106.93877551] ; [47.93877551 33.06122449],0
n3,1,0.440401,0.595238,[36 18] ; [12  9],[34.56 19.44] ; [13.44  7.56],0
a5,1,0.441891,0.591368,[208  56] ; [67 14],[210.43478261  53.56521739] ; [64.56521739 16.43478261],0
r3,1,0.457027,0.553166,[252  11] ; [76  5],[250.76744186  12.23255814] ; [77.23255814  3.76744186],0
n2,1,0.475957,0.508113,[45  9] ; [16  5],[43.92 10.08] ; [17.08  3.92],0
p10,1,0.477645,0.504236,[228  34] ; [72  8],[229.8245614  32.1754386] ; [70.1754386  9.8245614],0
v1,1,0.534015,0.386745,[152 104] ; [50 29],[154.3641791 101.6358209] ; [47.6358209 31.3641791],0
p12,1,0.561296,0.337465,[ 33 230] ; [ 8 71],[ 31.52923977 231.47076023] ; [ 9.47076023 69.52923977],0
n1,1,0.581392,0.303989,[29 24] ; [10 11],[27.93243243 25.06756757] ; [11.06756757  9.93243243],0
v2,1,0.582131,0.302803,[153 104] ; [51 30],[155.11242604 101.88757396] ; [48.88757396 32.11242604],0
u3,1,0.59336,0.285128,[30 14] ; [11  7],[29.09677419 14.90322581] ; [11.90322581  6.09677419],0
d5,1,0.605956,0.266105,[216  45] ; [65 16],[214.44736842  46.55263158] ; [66.55263158 14.44736842],0
u2,1,0.672167,0.179077,[27 17] ; [10  8],[26.25806452 17.74193548] ; [10.74193548  7.25806452],0
v3,1,0.685161,0.164374,[122 132] ; [41 40],[123.5880597 130.4119403] ; [39.4119403 41.5880597],0
p6,1,0.698702,0.149826,[122 138] ; [40 41],[123.51906158 136.48093842] ; [38.48093842 42.51906158],0
b4,1,0.714778,0.133552,[143 121] ; [42 39],[141.56521739 122.43478261] ; [43.43478261 37.56521739],0
n6,1,0.745601,0.105265,[246  17] ; [74  6],[245.36443149  17.63556851] ; [74.63556851  5.36443149],0
a7,1,0.848474,0.036506,[179  85] ; [54 27],[178.29565217  85.70434783] ; [54.70434783 26.29565217],0
p4,1,0.863374,0.029612,[185  77] ; [58 23],[185.61516035  76.38483965] ; [57.38483965 23.61516035],0
a6,1,0.877378,0.023807,[170  91] ; [52 29],[169.42105263  91.57894737] ; [52.57894737 28.42105263],0
a1,1,0.931556,0.007377,[ 17 247] ; [ 5 76],[ 16.83478261 247.16521739] ; [ 5.16521739 75.83478261],0
a2,1,0.945492,0.004674,[ 76 188] ; [23 58],[ 75.75652174 188.24347826] ; [23.24347826 57.75652174],0
p2,1,0.949806,0.003963,[228  35] ; [70 11],[227.83139535  35.16860465] ; [70.16860465 10.83139535],0
