Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,24.234473,[47 11] ; [10 24],[35.93478261 22.06521739] ; [21.06521739 12.93478261],1
u1,1,0.530902,0.392666,[ 8 53] ; [ 3 31],[ 7.06315789 53.93684211] ; [ 3.93684211 30.06315789],0
b4,1,0.540791,0.374076,[38 23] ; [19 15],[36.6 24.4] ; [20.4 13.6],0
r1,1,0.542521,0.370887,[21 38] ; [10 24],[19.66666667 39.33333333] ; [11.33333333 22.66666667],0
a2,1,0.544931,0.366476,[12 49] ; [ 5 29],[10.91578947 50.08421053] ; [ 6.08421053 27.91578947],0
r3,1,0.631463,0.230083,[34 23] ; [22 12],[35.07692308 21.92307692] ; [20.92307692 13.07692308],0
s2,1,0.707935,0.140348,[21 37] ; [11 23],[20.17391304 37.82608696] ; [11.82608696 22.17391304],0
s6,1,0.733111,0.116274,[26 32] ; [14 20],[25.2173913 32.7826087] ; [14.7826087 19.2173913],0
d1,1,0.739406,0.11065,[38 23] ; [20 14],[37.24210526 23.75789474] ; [20.75789474 13.24210526],0
d4,1,0.803028,0.062216,[50 10] ; [29  5],[50.42553191  9.57446809] ; [28.57446809  5.42553191],0
a6,1,0.81536,0.05453,[38 23] ; [22 12],[38.52631579 22.47368421] ; [21.47368421 12.52631579],0
b1,1,0.818165,0.052857,[32 29] ; [17 17],[31.46315789 29.53684211] ; [17.53684211 16.46315789],0
v2,1,0.827916,0.047252,[30 29] ; [16 17],[29.5 29.5] ; [16.5 16.5],0
s1,1,0.840088,0.040716,[ 3 58] ; [ 2 32],[ 3.21052632 57.78947368] ; [ 1.78947368 32.21052632],0
p8,1,0.841304,0.04009,[17 43] ; [10 23],[17.41935484 42.58064516] ; [ 9.58064516 23.41935484],0
p2,1,0.85294,0.034361,[34 24] ; [20 13],[34.41758242 23.58241758] ; [19.58241758 13.41758242],0
v1,1,0.894271,0.017663,[21 36] ; [13 21],[21.2967033 35.7032967] ; [12.7032967 21.2967033],0
p10,1,0.894647,0.017537,[32 25] ; [19 14],[32.3 24.7] ; [18.7 14.3],0
r2,1,0.903294,0.014763,[34 18] ; [22 11],[34.25882353 17.74117647] ; [21.74117647 11.25882353],0
p4,1,0.910344,0.01268,[25 34] ; [14 20],[24.74193548 34.25806452] ; [14.25806452 19.74193548],0
p12,1,0.917222,0.010802,[ 2 58] ; [ 1 33],[ 1.91489362 58.08510638] ; [ 1.08510638 32.91489362],0
b2,1,0.943599,0.005005,[13 27] ; [ 6 13],[12.88135593 27.11864407] ; [ 6.11864407 12.88135593],0
b3,1,0.943599,0.005005,[13 27] ; [ 6 13],[12.88135593 27.11864407] ; [ 6.11864407 12.88135593],0
