Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.2e-05,19.217334,[31  5] ; [55 68],[19.47169811 16.52830189] ; [66.52830189 56.47169811],1
a8,1,0.379804,0.771336,[ 3 34] ; [  5 109],[ 1.9602649 35.0397351] ; [  6.0397351 107.9602649],0
n4,1,0.391626,0.733888,[16 21] ; [44 80],[13.78881988 23.21118012] ; [46.21118012 77.78881988],0
s5,1,0.405017,0.69338,[10 24] ; [27 93],[ 8.16883117 25.83116883] ; [28.83116883 91.16883117],0
n3,1,0.405224,0.692769,[13  3] ; [26 11],[11.77358491  4.22641509] ; [27.22641509  9.77358491],0
v4,1,0.419183,0.652605,[34  3] ; [107  16],[32.60625  4.39375] ; [108.39375  14.60625],0
p9,1,0.424759,0.637111,[26 11] ; [77 45],[23.96855346 13.03144654] ; [79.03144654 42.96855346],0
a7,1,0.429807,0.623344,[24 12] ; [91 33],[25.875 10.125] ; [89.125 34.875],0
r2,1,0.44693,0.578427,[33  3] ; [107  16],[31.69811321  4.30188679] ; [108.30188679  14.69811321],0
p10,1,0.501628,0.451491,[25 12] ; [75 47],[23.27044025 13.72955975] ; [76.72955975 45.27044025],0
a6,1,0.559156,0.341168,[21 16] ; [77 47],[22.52173913 14.47826087] ; [75.47826087 48.52173913],0
r1,1,0.5609,0.338147,[24 13] ; [86 37],[25.4375 11.5625] ; [84.5625 38.4375],0
a3,1,0.570438,0.321951,[24 13] ; [74 50],[22.52173913 14.47826087] ; [75.47826087 48.52173913],0
n2,1,0.623369,0.24116,[10  6] ; [21 17],[9.18518519 6.81481481] ; [21.81481481 16.18518519],0
s3,1,0.625941,0.237605,[15 22] ; [55 67],[16.28930818 20.71069182] ; [53.71069182 68.28930818],0
v3,1,0.626264,0.237161,[ 6 30] ; [24 94],[ 7.01298701 28.98701299] ; [22.98701299 95.01298701],0
s1,1,0.70788,0.140404,[ 1 36] ; [  5 119],[ 1.37888199 35.62111801] ; [  4.62111801 119.37888199],0
b3,1,0.717444,0.130955,[ 6 17] ; [15 52],[ 5.36666667 17.63333333] ; [15.63333333 51.36666667],0
b2,1,0.717444,0.130955,[ 6 17] ; [15 52],[ 5.36666667 17.63333333] ; [15.63333333 51.36666667],0
b5,1,0.745589,0.105275,[22 15] ; [70 54],[21.14285714 15.85714286] ; [70.85714286 53.14285714],0
d4,1,0.78644,0.073406,[30  7] ; [98 26],[29.41614907  7.58385093] ; [98.58385093 25.41614907],0
n1,1,0.878819,0.023246,[ 4 12] ; [ 9 30],[ 3.78181818 12.21818182] ; [ 9.21818182 29.78181818],0
