Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000118,14.822584,[75 20] ; [88 72],[60.7254902 34.2745098] ; [102.2745098  57.7254902],1
s4,1,0.639434,0.219483,[ 8 87] ; [ 11 150],[ 7.05078125 87.94921875] ; [ 11.94921875 149.05078125],0
a1,1,0.647047,0.209644,[ 6 89] ; [  8 153],[ 5.1953125 89.8046875] ; [  8.8046875 152.1953125],0
d1,1,0.654706,0.200019,[47 48] ; [75 86],[45.2734375 49.7265625] ; [76.7265625 84.2734375],0
s3,1,0.678755,0.17153,[25 68] ; [ 39 120],[23.61904762 69.38095238] ; [ 40.38095238 118.61904762],0
p1,1,0.711335,0.136948,[ 6 89] ; [ 12 147],[ 6.73228346 88.26771654] ; [ 11.26771654 147.73228346],0
n1,1,0.754929,0.097436,[ 6 10] ; [20 40],[ 5.47368421 10.52631579] ; [20.52631579 39.47368421],0
d3,1,0.799665,0.064405,[57 38] ; [94 67],[56.03515625 38.96484375] ; [94.96484375 66.03515625],0
a6,1,0.812706,0.056139,[61 34] ; [101  60],[60.1171875 34.8828125] ; [101.8828125  59.1171875],0
d4,1,0.839479,0.041031,[71 24] ; [117  42],[70.31496063 24.68503937] ; [117.68503937  41.31496063],0
d5,1,0.877735,0.023667,[67 28] ; [115  46],[67.5390625 27.4609375] ; [114.4609375  46.5390625],0
a7,1,0.954368,0.003274,[59 35] ; [101  59],[59.21259843 34.78740157] ; [100.78740157  59.21259843],0
