Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b3,1,0.00017,14.142022,[40 36] ; [20 64],[28.5 47.5] ; [31.5 52.5],1
p2,1,0.149833,2.073949,[107  27] ; [114  43],[101.76632302  32.23367698] ; [119.23367698  37.76632302],0
r3,1,0.185588,1.752296,[123  11] ; [150   7],[125.71134021   8.28865979] ; [147.28865979   9.71134021],0
s4,1,0.197847,1.658193,[ 20 113] ; [ 33 125],[ 24.2233677 108.7766323] ; [ 28.7766323 129.2233677],0
a8,1,0.213951,1.544485,[ 22 103] ; [ 18 129],[ 18.38235294 106.61764706] ; [ 21.61764706 125.38235294],0
a1,1,0.25254,1.3092,[  8 127] ; [  5 153],[  5.98976109 129.01023891] ; [  7.01023891 150.98976109],0
d3,1,0.255125,1.29502,[81 54] ; [103  52],[85.65517241 49.34482759] ; [98.34482759 56.65517241],0
b5,1,0.25706,1.284521,[89 46] ; [94 64],[84.31740614 50.68259386] ; [98.68259386 59.31740614],0
a7,1,0.325907,0.965091,[90 45] ; [113  44],[93.85273973 41.14726027] ; [109.14726027  47.85273973],0
b4,1,0.326861,0.961295,[82 53] ; [87 71],[77.8668942 57.1331058] ; [91.1331058 66.8668942],0
d1,1,0.362041,0.830801,[62 73] ; [81 77],[65.88737201 69.11262799] ; [77.11262799 80.88737201],0
p5,1,0.375874,0.784152,[  7 126] ; [  5 152],[  5.50344828 127.49655172] ; [  6.49655172 150.50344828],0
s3,1,0.386214,0.750829,[74 58] ; [80 77],[70.33910035 61.66089965] ; [83.66089965 73.33910035],0
a6,1,0.388367,0.744048,[84 50] ; [106  51],[87.49140893 46.50859107] ; [102.50859107  54.49140893],0
p12,1,0.408452,0.683301,[  9 126] ; [  7 150],[  7.39726027 127.60273973] ; [  8.60273973 148.39726027],0
b1,1,0.419617,0.651387,[41 94] ; [ 55 103],[44.23208191 90.76791809] ; [ 51.76791809 106.23208191],0
d4,1,0.462595,0.539608,[108  27] ; [120  37],[105.4109589  29.5890411] ; [122.5890411  34.4109589],0
p7,1,0.473791,0.51312,[64 63] ; [71 83],[61.01423488 65.98576512] ; [73.98576512 80.01423488],0
p11,1,0.499029,0.457,[107  28] ; [120  38],[104.59044369  30.40955631] ; [122.40955631  35.59044369],0
u4,1,0.52865,0.396985,[  3 132] ; [  2 156],[  2.30375427 132.69624573] ; [  2.69624573 155.30375427],0
s1,1,0.582235,0.302635,[  5 130] ; [  4 151],[  4.18965517 130.81034483] ; [  4.81034483 150.18965517],0
r4,1,0.625437,0.2383,[118  17] ; [135  23],[116.56996587  18.43003413] ; [136.43003413  21.56996587],0
d2,1,0.636061,0.223931,[50 85] ; [62 94],[51.95876289 83.04123711] ; [60.04123711 95.95876289],0
u3,1,0.644297,0.213166,[17 19] ; [25 34],[15.91578947 20.08421053] ; [26.08421053 32.91578947],0
n1,1,0.670907,0.180543,[15 24] ; [16 31],[14.05813953 24.94186047] ; [16.94186047 30.05813953],0
n4,1,0.705858,0.142449,[91 43] ; [104  54],[89.48630137 44.51369863] ; [105.51369863  52.48630137],0
n2,1,0.735767,0.113882,[32  7] ; [38 10],[31.37931034  7.62068966] ; [38.62068966  9.37931034],0
n3,1,0.736015,0.11366,[28 11] ; [36 12],[28.68965517 10.31034483] ; [35.31034483 12.68965517],0
p8,1,0.765489,0.088971,[50 83] ; [ 56 100],[48.78200692 84.21799308] ; [57.21799308 98.78200692],0
p10,1,0.766171,0.088439,[116  18] ; [134  23],[115.12027491  18.87972509] ; [134.87972509  22.12027491],0
d5,1,0.797359,0.065929,[103  32] ; [117  39],[102.06185567  32.93814433] ; [117.93814433  38.06185567],0
n6,1,0.79901,0.064836,[106  27] ; [127  30],[106.85862069  26.14137931] ; [126.14137931  30.85862069],0
a2,1,0.843273,0.039089,[ 26 109] ; [ 29 129],[ 25.34129693 109.65870307] ; [ 29.65870307 128.34129693],0
u1,1,0.859191,0.031472,[ 17 118] ; [ 21 137],[ 17.50853242 117.49146758] ; [ 20.49146758 137.50853242],0
