Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,63.126054,[41 44] ; [447  77],[68.11165846 16.88834154] ; [419.88834154 104.11165846],1
u2,1,0.054789,3.688506,[23  7] ; [78 57],[18.36363636 11.63636364] ; [82.63636364 52.36363636],0
v2,1,0.057999,3.593699,[39 39] ; [309 195],[46.63917526 31.36082474] ; [301.36082474 202.63917526],0
a3,1,0.063896,3.433266,[55 30] ; [388 134],[62.03459638 22.96540362] ; [380.96540362 141.03459638],0
p5,1,0.074499,3.180992,[ 6 78] ; [ 74 445],[11.14427861 72.85572139] ; [ 68.85572139 450.14427861],0
s8,1,0.094084,2.803074,[32 53] ; [247 274],[39.13366337 45.86633663] ; [239.86633663 281.13366337],0
v1,1,0.094158,2.80181,[39 42] ; [295 213],[45.93208829 35.06791171] ; [288.06791171 219.93208829],0
p8,1,0.102398,2.667789,[40 45] ; [293 225],[46.94029851 38.05970149] ; [286.05970149 231.94029851],0
d4,1,0.151506,2.057024,[66 19] ; [439  84],[70.60032895 14.39967105] ; [434.39967105  88.60032895],0
s2,1,0.151522,2.056864,[35 49] ; [261 260],[41.09752066 42.90247934] ; [254.90247934 266.09752066],0
p7,1,0.154972,2.02262,[47 33] ; [343 170],[52.61382799 27.38617201] ; [337.38617201 175.61382799],0
u3,1,0.162166,1.953915,[20  9] ; [74 61],[16.62195122 12.37804878] ; [77.37804878 57.62195122],0
r1,1,0.165359,1.924522,[63 21] ; [426  97],[67.67051071 16.32948929] ; [421.32948929 101.67051071],0
a8,1,0.167971,1.900961,[ 8 72] ; [ 76 400],[12.08633094 67.91366906] ; [ 71.91366906 404.08633094],0
s1,1,0.187326,1.738525,[ 4 79] ; [ 12 507],[ 2.20598007 80.79401993] ; [ 13.79401993 505.20598007],0
p9,1,0.195884,1.672802,[77  8] ; [492  30],[79.67874794  5.32125206] ; [489.32125206  32.67874794],0
v4,1,0.198355,1.654446,[78  6] ; [501  21],[80.25742574  3.74257426] ; [498.74257426  23.25742574],0
b5,1,0.219435,1.508063,[55 30] ; [302 222],[49.82758621 35.17241379] ; [307.17241379 216.82758621],0
n2,1,0.337659,0.9193,[20  4] ; [74 26],[18.19354839  5.80645161] ; [75.80645161 24.19354839],0
b4,1,0.502014,0.450676,[47 38] ; [310 214],[49.82758621 35.17241379] ; [307.17241379 216.82758621],0
n1,1,0.582885,0.301593,[ 8 15] ; [41 59],[ 9.16260163 13.83739837] ; [39.83739837 60.16260163],0
s3,1,0.618679,0.247728,[43 40] ; [283 234],[45.09666667 37.90333333] ; [280.90333333 236.09666667],0
a7,1,0.664786,0.187762,[61 24] ; [387 136],[62.63157895 22.36842105] ; [385.36842105 137.63157895],0
p1,1,0.733667,0.115771,[ 7 78] ; [ 49 473],[ 7.84184514 77.15815486] ; [ 48.15815486 473.84184514],0
n3,1,0.773292,0.082985,[17  7] ; [73 26],[17.56097561  6.43902439] ; [72.43902439 26.56097561],0
d3,1,0.789692,0.071134,[56 28] ; [357 167],[57.05921053 26.94078947] ; [355.94078947 168.05921053],0
a6,1,0.884025,0.021278,[58 27] ; [361 162],[58.57730263 26.42269737] ; [360.42269737 162.57730263],0
a1,1,0.97914,0.000684,[ 4 81] ; [ 25 499],[ 4.04761905 80.95238095] ; [ 24.95238095 499.04761905],0
