Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,113.842492,[15 43] ; [498  88],[46.20186335 11.79813665] ; [466.79813665 119.20186335],1
u3,1,0.148573,2.086841,[ 9 12] ; [91 62],[12.06896552  8.93103448] ; [87.93103448 65.06896552],0
b2,1,0.152749,2.044578,[12 28] ; [153 214],[16.21621622 23.78378378] ; [148.78378378 218.21621622],0
b3,1,0.152749,2.044578,[12 28] ; [153 214],[16.21621622 23.78378378] ; [148.78378378 218.21621622],0
n1,1,0.18169,1.783749,[10 10] ; [36 69],[ 7.36 12.64] ; [38.64 66.36],0
v2,1,0.187201,1.739509,[29 28] ; [336 225],[33.66504854 23.33495146] ; [331.33495146 229.66504854],0
p12,1,0.19218,1.700824,[ 3 55] ; [ 62 524],[ 5.85403727 52.14596273] ; [ 59.14596273 526.85403727],0
u1,1,0.205671,1.601641,[ 7 53] ; [107 481],[10.55555556 49.44444444] ; [103.44444444 484.55555556],0
p4,1,0.214468,1.541005,[33 26] ; [375 210],[37.37888199 21.62111801] ; [370.62111801 214.37888199],0
p10,1,0.228204,1.45202,[50  6] ; [550  38],[52.17391304  3.82608696] ; [547.82608696  40.17391304],0
s3,1,0.235232,1.408944,[27 28] ; [334 248],[31.16954474 23.83045526] ; [329.83045526 252.16954474],0
p5,1,0.264748,1.243759,[11 48] ; [ 78 505],[ 8.17912773 50.82087227] ; [ 80.82087227 502.17912773],0
n3,1,0.304894,1.052665,[13  7] ; [79 25],[14.83870968  5.16129032] ; [77.16129032 26.83870968],0
n2,1,0.343178,0.898523,[17  3] ; [79 26],[15.36  4.64] ; [80.64 24.36],0
p6,1,0.355687,0.853063,[19 38] ; [230 351],[22.2460815 34.7539185] ; [226.7539185 354.2460815],0
a4,1,0.387822,0.745759,[24 36] ; [269 318],[27.17156105 32.82843895] ; [265.82843895 321.17156105],0
p2,1,0.422457,0.643471,[48  9] ; [515  71],[49.90824261  7.09175739] ; [513.09175739  72.90824261],0
u2,1,0.461484,0.542294,[11 10] ; [93 60],[12.55172414  8.44827586] ; [91.44827586 61.55172414],0
n5,1,0.488647,0.479504,[43 14] ; [465 121],[45.03265941 11.96734059] ; [462.96734059 123.03265941],0
s7,1,0.503256,0.448064,[26 31] ; [285 282],[28.40865385 28.59134615] ; [282.59134615 284.40865385],0
a1,1,0.560425,0.338969,[ 4 56] ; [ 29 559],[ 3.05555556 56.94444444] ; [ 29.94444444 558.05555556],0
s1,1,0.594568,0.283267,[ 2 58] ; [ 13 567],[ 1.40625 58.59375] ; [ 13.59375 566.40625],0
b5,1,0.667881,0.184091,[34 26] ; [350 238],[35.55555556 24.44444444] ; [348.44444444 239.55555556],0
p1,1,0.740171,0.109977,[ 6 53] ; [ 52 534],[ 5.30542636 53.69457364] ; [ 52.69457364 533.30542636],0
b4,1,0.862862,0.029836,[34 26] ; [340 248],[34.62962963 25.37037037] ; [339.37037037 248.62962963],0
s4,1,0.905922,0.013967,[10 49] ; [ 95 486],[ 9.6796875 49.3203125] ; [ 95.3203125 485.6796875],0
