Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-05,18.14668,[29  6] ; [19 33],[19.31034483 15.68965517] ; [28.68965517 23.31034483],1
b3,1,0.341822,0.903587,[ 9 12] ; [ 8 19],[ 7.4375 13.5625] ; [ 9.5625 17.4375],0
u4,1,0.341946,0.90312,[ 2 33] ; [ 1 51],[ 1.20689655 33.79310345] ; [ 1.79310345 50.20689655],0
s1,1,0.342011,0.902879,[ 1 34] ; [ 4 48],[ 2.01149425 32.98850575] ; [ 2.98850575 49.01149425],0
r4,1,0.348422,0.879194,[32  3] ; [44  8],[30.57471264  4.42528736] ; [45.42528736  6.57471264],0
b5,1,0.349628,0.874806,[18 17] ; [32 20],[20.11494253 14.88505747] ; [29.88505747 22.11494253],0
b4,1,0.45207,0.565456,[23 12] ; [30 22],[21.32183908 13.67816092] ; [31.67816092 20.32183908],0
u1,1,0.45726,0.552593,[ 6 29] ; [ 6 46],[ 4.82758621 30.17241379] ; [ 7.17241379 44.82758621],0
d5,1,0.485659,0.48613,[26  9] ; [35 17],[24.54022989 10.45977011] ; [36.45977011 15.54022989],0
n6,1,0.549331,0.358516,[30  5] ; [42 10],[28.96551724  6.03448276] ; [43.03448276  8.96551724],0
s5,1,0.604833,0.267769,[ 7 26] ; [ 8 40],[ 6.11111111 26.88888889] ; [ 8.88888889 39.11111111],0
s7,1,0.682643,0.167165,[14 18] ; [20 31],[13.10843373 18.89156627] ; [20.89156627 30.10843373],0
p11,1,0.68371,0.16598,[25 10] ; [35 17],[24.13793103 10.86206897] ; [35.86206897 16.13793103],0
s4,1,0.687577,0.161721,[ 3 31] ; [ 6 46],[ 3.55813953 30.44186047] ; [ 5.44186047 46.55813953],0
a6,1,0.692047,0.156878,[23 12] ; [32 20],[22.12643678 12.87356322] ; [32.87356322 19.12643678],0
p10,1,0.69833,0.150215,[28  7] ; [39 12],[27.26744186  7.73255814] ; [39.73255814 11.26744186],0
a7,1,0.711077,0.137204,[25 10] ; [39 13],[25.74712644  9.25287356] ; [38.25287356 13.74712644],0
p2,1,0.750594,0.101033,[28  7] ; [43  9],[28.56321839  6.43678161] ; [42.43678161  9.56321839],0
p9,1,0.754038,0.098169,[31  4] ; [44  7],[30.52325581  4.47674419] ; [44.47674419  6.52325581],0
v3,1,0.782564,0.076165,[13 21] ; [18 33],[12.4 21.6] ; [18.6 32.4],0
d3,1,0.829654,0.046288,[23 12] ; [33 19],[22.52873563 12.47126437] ; [33.47126437 18.52873563],0
r3,1,0.868754,0.027305,[32  3] ; [47  5],[31.7816092  3.2183908] ; [47.2183908  4.7816092],0
u3,1,0.887931,0.019859,[6 5] ; [13 12],[5.80555556 5.19444444] ; [13.19444444 11.80555556],0
v1,1,0.958617,0.002692,[18 17] ; [26 24],[18.11764706 16.88235294] ; [25.88235294 24.11764706],0
