Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,28.046417,[ 69 188] ; [25 10],[ 82.73287671 174.26712329] ; [11.26712329 23.73287671],1
b2,1,0.66374,0.189013,[52 92] ; [ 9 13],[52.91566265 91.08433735] ; [ 8.08433735 13.91566265],0
b3,1,0.66374,0.189013,[52 92] ; [ 9 13],[52.91566265 91.08433735] ; [ 8.08433735 13.91566265],0
u2,1,0.665649,0.186734,[53 59] ; [9 8],[53.82945736 58.17054264] ; [8.17054264 8.82945736],0
n2,1,0.671628,0.179703,[57 13] ; [7 1],[57.43589744 12.56410256] ; [6.56410256 1.43589744],0
a1,1,0.684316,0.165308,[ 11 250] ; [ 2 33],[ 11.46283784 249.53716216] ; [ 1.53716216 33.46283784],0
b5,1,0.720679,0.127844,[150 111] ; [19 16],[149.01689189 111.98310811] ; [19.98310811 15.01689189],0
s3,1,0.747136,0.103953,[129 129] ; [18 16],[129.88356164 128.11643836] ; [17.11643836 16.88356164],0
b1,1,0.753333,0.098752,[112 149] ; [16 19],[112.86486486 148.13513514] ; [15.13513514 19.86486486],0
a7,1,0.778606,0.079038,[157 103] ; [22 13],[157.76271186 102.23728814] ; [21.23728814 13.76271186],0
a2,1,0.856263,0.032809,[ 17 244] ; [ 2 33],[ 16.75337838 244.24662162] ; [ 2.24662162 32.75337838],0
a8,1,0.895684,0.017191,[ 38 206] ; [ 5 29],[ 37.74100719 206.25899281] ; [ 5.25899281 28.74100719],0
s2,1,0.910734,0.012569,[108 150] ; [15 20],[108.30716724 149.69283276] ; [14.69283276 20.30716724],0
a4,1,0.937,0.006247,[ 65 194] ; [ 9 26],[ 65.19047619 193.80952381] ; [ 8.80952381 26.19047619],0
d4,1,0.942635,0.005178,[140 121] ; [19 16],[140.19932432 120.80067568] ; [18.80067568 16.19932432],0
a5,1,0.960839,0.002411,[148 113] ; [20 15],[148.13513514 112.86486486] ; [19.86486486 15.13513514],0
d2,1,0.974045,0.001059,[ 44 216] ; [ 6 29],[ 44.06779661 215.93220339] ; [ 5.93220339 29.06779661],0
