Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.768701,[30  9] ; [21 52],[17.75892857 21.24107143] ; [33.24107143 39.75892857],1
r2,1,0.243842,1.358243,[34  6] ; [56 18],[31.57894737  8.42105263] ; [58.42105263 15.57894737],0
n5,1,0.258607,1.276198,[14 26] ; [34 40],[16.84210526 23.15789474] ; [31.15789474 42.84210526],0
a5,1,0.284499,1.145471,[26 14] ; [41 34],[23.30434783 16.69565217] ; [43.69565217 31.30434783],0
d2,1,0.284499,1.145471,[14 26] ; [34 41],[16.69565217 23.30434783] ; [31.30434783 43.69565217],0
n2,1,0.311633,1.023742,[6 2] ; [20 16],[4.72727273 3.27272727] ; [21.27272727 14.72727273],0
n3,1,0.321602,0.982422,[6 2] ; [19 15],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
u3,1,0.331489,0.943071,[8 6] ; [12 17],[6.51162791 7.48837209] ; [13.48837209 15.51162791],0
d4,1,0.397751,0.715116,[25 15] ; [52 22],[27.01754386 12.98245614] ; [49.98245614 24.01754386],0
a1,1,0.409907,0.679071,[ 2 38] ; [ 7 68],[ 3.13043478 36.86956522] ; [ 5.86956522 69.13043478],0
a4,1,0.424113,0.638889,[14 26] ; [32 43],[16. 24.] ; [30. 45.],0
p1,1,0.448487,0.574473,[ 5 35] ; [ 6 68],[ 3.85964912 36.14035088] ; [ 7.14035088 66.85964912],0
u1,1,0.546992,0.362734,[ 2 38] ; [ 6 69],[ 2.7826087 37.2173913] ; [ 5.2173913 69.7826087],0
s4,1,0.582375,0.302411,[ 3 37] ; [ 8 67],[ 3.82608696 36.17391304] ; [ 7.17391304 67.82608696],0
d1,1,0.588707,0.292368,[17 23] ; [28 47],[15.65217391 24.34782609] ; [29.34782609 45.65217391],0
a6,1,0.60627,0.265642,[27 13] ; [47 28],[25.73913043 14.26086957] ; [48.26086957 26.73913043],0
d3,1,0.723981,0.12471,[23 17] ; [40 34],[22.10526316 17.89473684] ; [40.89473684 33.10526316],0
u2,1,0.756871,0.095847,[8 6] ; [18 11],[8.46511628 5.53488372] ; [17.53488372 11.46511628],0
a3,1,0.764349,0.089865,[26 14] ; [46 28],[25.26315789 14.73684211] ; [46.73684211 27.26315789],0
n4,1,0.824308,0.049287,[21 19] ; [41 34],[21.56521739 18.43478261] ; [40.43478261 34.56521739],0
a2,1,0.836561,0.042558,[ 7 33] ; [12 63],[ 6.60869565 33.39130435] ; [12.39130435 62.60869565],0
s3,1,0.865389,0.028736,[11 29] ; [19 54],[10.61946903 29.38053097] ; [19.38053097 53.61946903],0
b4,1,0.918114,0.01057,[22 18] ; [42 33],[22.26086957 17.73913043] ; [41.73913043 33.26086957],0
s1,1,0.926291,0.008559,[ 2 38] ; [ 4 70],[ 2.10526316 37.89473684] ; [ 3.89473684 70.10526316],0
b1,1,0.932036,0.007273,[21 19] ; [40 35],[21.2173913 18.7826087] ; [39.7826087 35.2173913],0
