Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,47.971088,[303  60] ; [41 44],[278.73214286  84.26785714] ; [65.26785714 19.73214286],1
p8,1,0.031238,4.639859,[177 181] ; [31 54],[168.09029345 189.90970655] ; [39.90970655 45.09029345],0
p11,1,0.044072,4.053793,[285  78] ; [58 27],[277.921875  85.078125] ; [65.078125 19.921875],0
u1,1,0.059697,3.545779,[ 75 288] ; [10 75],[ 68.87276786 294.12723214] ; [16.12723214 68.87276786],0
n5,1,0.103614,2.649022,[272  89] ; [56 28],[266.08539326  94.91460674] ; [61.91460674 22.08539326],0
a4,1,0.106568,2.604386,[167 195] ; [31 54],[160.34899329 201.65100671] ; [37.65100671 47.34899329],0
v1,1,0.106933,2.59898,[184 166] ; [35 47],[177.43055556 172.56944444] ; [41.56944444 40.43055556],0
a6,1,0.124408,2.360928,[252 109] ; [52 33],[246.06278027 114.93721973] ; [57.93721973 27.06278027],0
u2,1,0.133243,2.254303,[58 35] ; [13 15],[54.57024793 38.42975207] ; [16.42975207 11.57024793],0
v2,1,0.137305,2.207908,[197 147] ; [39 42],[191.02117647 152.97882353] ; [44.97882353 36.02117647],0
a5,1,0.140467,2.172835,[268  95] ; [56 29],[262.52678571 100.47321429] ; [61.47321429 23.52678571],0
r2,1,0.144167,2.132911,[346  13] ; [77  6],[343.5678733  15.4321267] ; [79.4321267  3.5678733],0
a1,1,0.152118,2.050884,[ 13 350] ; [ 6 79],[ 15.39508929 347.60491071] ; [ 3.60491071 81.39508929],0
p12,1,0.155471,2.017735,[ 29 333] ; [ 3 81],[ 25.97309417 336.02690583] ; [ 6.02690583 77.97309417],0
p6,1,0.195744,1.673849,[129 229] ; [24 60],[123.92307692 234.07692308] ; [29.07692308 54.92307692],0
d2,1,0.225783,1.467232,[184 178] ; [37 48],[178.9753915 183.0246085] ; [42.0246085 42.9753915],0
b3,1,0.262919,1.253324,[ 74 139] ; [22 29],[ 77.45454545 135.54545455] ; [18.54545455 32.45454545],0
b2,1,0.262919,1.253324,[ 74 139] ; [22 29],[ 77.45454545 135.54545455] ; [18.54545455 32.45454545],0
a3,1,0.274478,1.194227,[267  95] ; [57 27],[262.97757848  99.02242152] ; [61.02242152 22.97757848],0
b4,1,0.29786,1.083749,[223 140] ; [47 38],[218.77232143 144.22767857] ; [51.22767857 33.77232143],0
p3,1,0.298445,1.081129,[176 187] ; [35 48],[171.73318386 191.26681614] ; [39.26681614 43.73318386],0
v3,1,0.298992,1.078684,[134 216] ; [26 55],[129.93039443 220.06960557] ; [30.06960557 50.93039443],0
s1,1,0.335496,0.927566,[ 13 344] ; [ 5 79],[ 14.57142857 342.42857143] ; [ 3.42857143 80.57142857],0
a8,1,0.387189,0.747751,[ 50 287] ; [ 9 72],[ 47.56698565 289.43301435] ; [11.43301435 69.56698565],0
u4,1,0.397338,0.716368,[ 10 353] ; [ 1 84],[  8.91294643 354.08705357] ; [ 2.08705357 82.91294643],0
d3,1,0.471727,0.517927,[253 109] ; [56 29],[250.24161074 111.75838926] ; [58.75838926 26.24161074],0
n3,1,0.501949,0.450813,[58 19] ; [15  7],[56.77777778 20.22222222] ; [16.22222222  5.77777778],0
p1,1,0.503105,0.448381,[ 24 336] ; [ 4 81],[ 22.65168539 337.34831461] ; [ 5.34831461 79.65168539],0
p7,1,0.527011,0.400152,[228 122] ; [51 32],[225.51963048 124.48036952] ; [53.48036952 29.51963048],0
n1,1,0.544512,0.367241,[31 46] ; [10 11],[32.21428571 44.78571429] ; [ 8.78571429 12.21428571],0
n4,1,0.569079,0.324226,[274  87] ; [62 23],[271.96412556  89.03587444] ; [64.03587444 20.96412556],0
n2,1,0.920997,0.009836,[61 16] ; [18  5],[60.83 16.17] ; [18.17  4.83],0
b1,1,0.933165,0.007033,[147 216] ; [34 51],[146.65848214 216.34151786] ; [34.34151786 50.65848214],0
