Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,33.029537,[46 35] ; [ 7 58],[29.40410959 51.59589041] ; [23.59589041 41.40410959],1
b4,1,0.15563,2.016178,[44 39] ; [42 23],[48.22972973 34.77027027] ; [37.77027027 27.22972973],0
s3,1,0.225792,1.467175,[34 49] ; [20 44],[30.48979592 52.51020408] ; [23.51020408 40.48979592],0
v4,1,0.237397,1.395984,[65 16] ; [46 18],[62.00689655 18.99310345] ; [48.99310345 15.00689655],0
p8,1,0.246538,1.342815,[26 56] ; [15 50],[22.8707483 59.1292517] ; [18.1292517 46.8707483],0
b5,1,0.254332,1.299351,[42 41] ; [39 26],[45.42567568 37.57432432] ; [35.57432432 29.42567568],0
n6,1,0.267564,1.229193,[45 36] ; [42 23],[48.26712329 32.73287671] ; [38.73287671 26.26712329],0
p10,1,0.296976,1.087726,[18 63] ; [10 55],[15.53424658 65.46575342] ; [12.46575342 52.53424658],0
p7,1,0.299762,1.075251,[32 50] ; [30 33],[35.06206897 46.93793103] ; [26.93793103 36.06206897],0
u2,1,0.317634,0.998665,[ 8 15] ; [20 22],[ 9.90769231 13.09230769] ; [18.09230769 23.90769231],0
v2,1,0.336169,0.924988,[32 49] ; [20 43],[29.25 51.75] ; [22.75 40.25],0
s6,1,0.40317,0.698852,[31 52] ; [20 45],[28.60135135 54.39864865] ; [22.39864865 42.60135135],0
b1,1,0.430613,0.621169,[45 38] ; [31 34],[42.62162162 40.37837838] ; [33.37837838 31.62162162],0
b3,1,0.467218,0.528548,[17 32] ; [11 29],[15.41573034 33.58426966] ; [12.58426966 27.41573034],0
b2,1,0.467218,0.528548,[17 32] ; [11 29],[15.41573034 33.58426966] ; [12.58426966 27.41573034],0
n3,1,0.494093,0.4676,[15 14] ; [17 11],[16.28070175 12.71929825] ; [15.71929825 12.28070175],0
s4,1,0.507334,0.439561,[11 72] ; [11 53],[12.42176871 70.57823129] ; [ 9.57823129 54.42176871],0
a1,1,0.509077,0.435965,[ 6 77] ; [ 3 62],[ 5.0472973 77.9527027] ; [ 3.9527027 61.0472973],0
s2,1,0.564894,0.331302,[21 61] ; [14 51],[19.52380952 62.47619048] ; [15.47619048 49.52380952],0
s5,1,0.614609,0.253517,[14 69] ; [ 9 56],[12.89864865 70.10135135] ; [10.10135135 54.89864865],0
s7,1,0.62579,0.237813,[16 60] ; [11 51],[14.86956522 61.13043478] ; [12.13043478 49.86956522],0
s1,1,0.690142,0.158932,[ 6 75] ; [ 6 59],[ 6.65753425 74.34246575] ; [ 5.34246575 59.65753425],0
n1,1,0.717201,0.13119,[11 19] ; [ 9 19],[10.34482759 19.65517241] ; [ 9.65517241 18.34482759],0
p2,1,0.755693,0.096809,[43 40] ; [32 33],[42.06081081 40.93918919] ; [32.93918919 32.06081081],0
p3,1,0.797177,0.06605,[24 57] ; [18 47],[23.30136986 57.69863014] ; [18.69863014 46.30136986],0
p5,1,0.813364,0.055738,[ 2 80] ; [ 2 63],[ 2.23129252 79.76870748] ; [ 1.76870748 63.23129252],0
a8,1,0.857875,0.032069,[ 7 69] ; [ 5 55],[ 6.70588235 69.29411765] ; [ 5.29411765 54.70588235],0
v3,1,0.864552,0.029098,[21 59] ; [16 48],[20.55555556 59.44444444] ; [16.44444444 47.55555556],0
p12,1,0.868326,0.027485,[ 1 81] ; [ 1 64],[ 1.11564626 80.88435374] ; [ 0.88435374 64.11564626],0
p11,1,0.887362,0.020063,[38 45] ; [29 36],[37.57432432 45.42567568] ; [29.42567568 35.57432432],0
n5,1,0.895676,0.017194,[42 40] ; [34 31],[42.39455782 39.60544218] ; [33.60544218 31.39455782],0
p1,1,0.914185,0.011613,[ 8 74] ; [ 6 59],[ 7.80952381 74.19047619] ; [ 6.19047619 58.80952381],0
n2,1,0.956332,0.002998,[17 14] ; [15 12],[17.10344828 13.89655172] ; [14.89655172 12.10344828],0
u3,1,0.957421,0.002851,[11 13] ; [20 23],[11.10447761 12.89552239] ; [19.89552239 23.10447761],0
