Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,24.858992,[28 93] ; [28 15],[41.31707317 79.68292683] ; [14.68292683 28.31707317],1
a8,1,0.281058,1.161966,[ 12 105] ; [ 2 40],[ 10.30188679 106.69811321] ; [ 3.69811321 38.30188679],0
p11,1,0.290262,1.118404,[78 44] ; [32 12],[80.84337349 41.15662651] ; [29.15662651 14.84337349],0
a2,1,0.294568,1.098626,[ 10 112] ; [ 6 38],[ 11.75903614 110.24096386] ; [ 4.24096386 39.75903614],0
p12,1,0.306359,1.046307,[  4 117] ; [ 3 40],[  5.16463415 115.83536585] ; [ 1.83536585 41.16463415],0
p9,1,0.314117,1.013287,[81 36] ; [34 10],[83.57142857 33.42857143] ; [31.42857143 12.57142857],0
p10,1,0.420973,0.647597,[72 47] ; [29 14],[74.19135802 44.80864198] ; [26.80864198 16.19135802],0
a5,1,0.437778,0.602101,[61 61] ; [19 25],[58.79518072 63.20481928] ; [21.20481928 22.79518072],0
a1,1,0.443331,0.587647,[  7 115] ; [ 4 40],[  8.08433735 113.91566265] ; [ 2.91566265 41.08433735],0
p8,1,0.455154,0.557786,[44 77] ; [18 24],[46.02453988 74.97546012] ; [15.97546012 26.02453988],0
u3,1,0.525164,0.403741,[21 40] ; [3 9],[20.05479452 40.94520548] ; [3.94520548 8.05479452],0
p4,1,0.544877,0.366575,[53 69] ; [16 26],[51.32926829 70.67073171] ; [17.67073171 24.32926829],0
b5,1,0.547172,0.362408,[77 45] ; [30 14],[78.63855422 43.36144578] ; [28.36144578 15.63855422],0
n3,1,0.633495,0.22735,[28 14] ; [11  4],[28.73684211 13.26315789] ; [10.26315789  4.73684211],0
v4,1,0.635584,0.224565,[92 29] ; [35  9],[93.13333333 27.86666667] ; [33.86666667 10.13333333],0
p5,1,0.650556,0.2052,[  6 114] ; [ 3 41],[  6.58536585 113.41463415] ; [ 2.41463415 41.58536585],0
n1,1,0.685589,0.163902,[14 27] ; [6 9],[14.64285714 26.35714286] ; [5.35714286 9.64285714],0
a6,1,0.700415,0.14804,[68 54] ; [26 18],[69.08433735 52.91566265] ; [24.91566265 19.08433735],0
p2,1,0.724562,0.124164,[78 43] ; [29 14],[78.94512195 42.05487805] ; [28.05487805 14.94512195],0
s1,1,0.737858,0.112018,[  4 118] ; [ 1 43],[  3.6746988 118.3253012] ; [ 1.3253012 42.6746988],0
n2,1,0.742767,0.10771,[26 16] ; [10  5],[26.52631579 15.47368421] ; [9.47368421 5.52631579],0
u2,1,0.749865,0.101645,[25 37] ; [5 6],[25.47945205 36.52054795] ; [4.52054795 6.47945205],0
a4,1,0.773416,0.082892,[33 88] ; [13 31],[33.73333333 87.26666667] ; [12.26666667 31.73333333],0
s2,1,0.893079,0.018066,[32 90] ; [12 32],[32.3373494 89.6626506] ; [11.6626506 32.3373494],0
n5,1,0.959908,0.002527,[82 39] ; [30 14],[82.13333333 38.86666667] ; [29.86666667 14.13333333],0
s3,1,0.989054,0.000188,[42 78] ; [15 28],[41.96319018 78.03680982] ; [15.03680982 27.96319018],0
