Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.0,33.694678,[82 26] ; [12 34],[65.92207792 42.07792208] ; [28.07792208 17.92207792],1
p11,1,0.220622,1.500322,[74 34] ; [36 10],[77.14285714 30.85714286] ; [32.85714286 13.14285714],0
s6,1,0.223478,1.481894,[87 18] ; [39  4],[89.39189189 15.60810811] ; [36.60810811  6.39189189],0
n6,1,0.236271,1.402707,[92 15] ; [36 10],[89.51633987 17.48366013] ; [38.48366013  7.51633987],0
s1,1,0.26418,1.24672,[  3 104] ; [ 3 42],[  4.22368421 102.77631579] ; [ 1.77631579 43.22368421],0
d4,1,0.292464,1.108246,[90 18] ; [35 11],[87.66233766 20.33766234] ; [37.33766234  8.66233766],0
n4,1,0.294087,1.100816,[68 40] ; [33 13],[70.83116883 37.16883117] ; [30.16883117 15.83116883],0
n2,1,0.321602,0.982422,[19  6] ; [15  2],[20.23809524  4.76190476] ; [13.76190476  3.23809524],0
a8,1,0.327119,0.960271,[ 6 92] ; [ 1 43],[ 4.83098592 93.16901408] ; [ 2.16901408 41.83098592],0
a5,1,0.371607,0.798282,[76 32] ; [29 17],[73.63636364 34.36363636] ; [31.36363636 14.63636364],0
p4,1,0.373187,0.793024,[67 41] ; [25 21],[64.51948052 43.48051948] ; [27.48051948 18.51948052],0
b4,1,0.434626,0.61043,[66 42] ; [25 21],[63.81818182 44.18181818] ; [27.18181818 18.81818182],0
p12,1,0.447191,0.577762,[  6 102] ; [ 4 41],[  7.05882353 100.94117647] ; [ 2.94117647 42.05882353],0
n3,1,0.482096,0.494118,[20  5] ; [12  5],[19.04761905  5.95238095] ; [12.95238095  4.04761905],0
b3,1,0.518953,0.415973,[13 41] ; [ 5 23],[11.85365854 42.14634146] ; [ 6.14634146 21.85365854],0
b2,1,0.518953,0.415973,[13 41] ; [ 5 23],[11.85365854 42.14634146] ; [ 6.14634146 21.85365854],0
p2,1,0.531605,0.391323,[87 21] ; [35 11],[85.55844156 22.44155844] ; [36.44155844  9.55844156],0
v3,1,0.536394,0.382263,[30 76] ; [15 30],[31.58940397 74.41059603] ; [13.41059603 31.58940397],0
s3,1,0.568781,0.324727,[76 31] ; [34 11],[77.43421053 29.56578947] ; [32.56578947 12.43421053],0
p9,1,0.570516,0.32182,[91 15] ; [37  8],[89.85430464 16.14569536] ; [38.14569536  6.85430464],0
s2,1,0.640254,0.21841,[77 29] ; [31 14],[75.81456954 30.18543046] ; [32.18543046 12.81456954],0
p10,1,0.644217,0.213269,[87 20] ; [38  7],[87.99342105 19.00657895] ; [37.00657895  7.99342105],0
a4,1,0.647364,0.209239,[45 63] ; [21 25],[46.28571429 61.71428571] ; [19.71428571 26.28571429],0
d1,1,0.647364,0.209239,[63 45] ; [25 21],[61.71428571 46.28571429] ; [26.28571429 19.71428571],0
u3,1,0.653841,0.201092,[22 13] ; [9 7],[21.2745098 13.7254902] ; [9.7254902 6.2745098],0
v1,1,0.711316,0.136966,[50 57] ; [20 26],[48.95424837 58.04575163] ; [21.04575163 24.95424837],0
d5,1,0.745148,0.105653,[87 21] ; [36 10],[86.25974026 21.74025974] ; [36.74025974  9.25974026],0
a3,1,0.774382,0.082167,[73 35] ; [30 16],[72.23376623 35.76623377] ; [30.76623377 15.23376623],0
n5,1,0.775826,0.08109,[75 33] ; [33 13],[75.74025974 32.25974026] ; [32.25974026 13.74025974],0
p6,1,0.785845,0.073826,[45 62] ; [20 25],[45.75657895 61.24342105] ; [19.24342105 25.75657895],0
r1,1,0.790867,0.070323,[82 26] ; [34 12],[81.35064935 26.64935065] ; [34.64935065 11.35064935],0
s8,1,0.804934,0.060993,[54 54] ; [24 22],[54.7012987 53.2987013] ; [23.2987013 22.7012987],0
r4,1,0.836485,0.042597,[95 13] ; [41  5],[95.37662338 12.62337662] ; [40.62337662  5.37662338],0
p5,1,0.940993,0.005479,[ 9 99] ; [ 4 42],[ 9.11688312 98.88311688] ; [ 3.88311688 42.11688312],0
r3,1,0.985047,0.000351,[99  7] ; [43  3],[99.02631579  6.97368421] ; [42.97368421  3.02631579],0
