Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,23.768701,[ 9 52] ; [30 21],[21.24107143 39.75892857] ; [17.75892857 33.24107143],1
u1,1,0.093624,2.81093,[ 2 59] ; [ 6 47],[ 4.28070175 56.71929825] ; [ 3.71929825 49.28070175],0
b2,1,0.115669,2.475,[15 21] ; [ 7 23],[12. 24.] ; [10. 20.],0
b3,1,0.115669,2.475,[15 21] ; [ 7 23],[12. 24.] ; [10. 20.],0
a1,1,0.128256,2.313482,[ 7 54] ; [ 2 51],[ 4.81578947 56.18421053] ; [ 4.18421053 48.81578947],0
r1,1,0.157039,2.002512,[36 25] ; [38 15],[39.59649123 21.40350877] ; [34.40350877 18.59649123],0
p1,1,0.169705,1.88555,[ 8 52] ; [ 3 50],[ 5.84070796 54.15929204] ; [ 5.15929204 47.84070796],0
s5,1,0.185093,1.756247,[ 5 53] ; [ 9 44],[ 7.31531532 50.68468468] ; [ 6.68468468 46.31531532],0
s3,1,0.189297,1.723077,[12 48] ; [16 36],[15. 45.] ; [13. 39.],0
s4,1,0.230363,1.43862,[ 4 57] ; [ 7 46],[ 5.88596491 55.11403509] ; [ 5.11403509 47.88596491],0
u3,1,0.295249,1.095532,[ 9 14] ; [10  8],[10.65853659 12.34146341] ; [8.34146341 9.65853659],0
n5,1,0.307307,1.042214,[23 38] ; [25 28],[25.68421053 35.31578947] ; [22.31578947 30.68421053],0
a5,1,0.361116,0.834008,[34 27] ; [34 19],[36.38596491 24.61403509] ; [31.61403509 21.38596491],0
a4,1,0.361116,0.834008,[27 34] ; [19 34],[24.61403509 36.38596491] ; [21.38596491 31.61403509],0
v1,1,0.402478,0.700911,[20 41] ; [21 31],[22.13274336 38.86725664] ; [18.86725664 33.13274336],0
d1,1,0.424482,0.637873,[22 39] ; [23 30],[24.07894737 36.92105263] ; [20.92105263 32.07894737],0
b5,1,0.499392,0.456228,[33 28] ; [32 21],[34.78070175 26.21929825] ; [30.21929825 22.78070175],0
r2,1,0.562771,0.33493,[48 12] ; [40 13],[46.72566372 13.27433628] ; [41.27433628 11.72566372],0
b4,1,0.626272,0.23715,[35 26] ; [28 25],[33.71052632 27.28947368] ; [29.28947368 23.71052632],0
d2,1,0.643724,0.213904,[25 36] ; [24 29],[26.21929825 34.78070175] ; [22.78070175 30.21929825],0
a8,1,0.677169,0.17333,[ 4 57] ; [ 4 42],[ 4.56074766 56.43925234] ; [ 3.43925234 42.56074766],0
a6,1,0.695925,0.152745,[39 22] ; [32 21],[37.99122807 23.00877193] ; [33.00877193 19.99122807],0
d5,1,0.740457,0.109725,[42 19] ; [38 15],[42.80701754 18.19298246] ; [37.19298246 15.80701754],0
v3,1,0.744724,0.106018,[13 44] ; [13 38],[13.72222222 43.27777778] ; [12.27777778 38.72222222],0
a3,1,0.764171,0.090005,[38 22] ; [35 18],[38.76106195 21.23893805] ; [34.23893805 18.76106195],0
n1,1,0.781702,0.076786,[10 18] ; [6 9],[10.41860465 17.58139535] ; [5.58139535 9.41860465],0
s1,1,0.824743,0.04904,[ 4 56] ; [ 3 50],[ 3.71681416 56.28318584] ; [ 3.28318584 49.71681416],0
d4,1,0.845822,0.037812,[40 21] ; [35 17],[40.48672566 20.51327434] ; [34.51327434 17.48672566],0
a2,1,0.849524,0.035996,[10 51] ; [ 8 45],[ 9.63157895 51.36842105] ; [ 8.36842105 44.63157895],0
d3,1,0.88292,0.021688,[32 29] ; [28 24],[32.38938053 28.61061947] ; [27.61061947 24.38938053],0
n4,1,0.947264,0.004375,[33 28] ; [29 24],[33.1754386 27.8245614] ; [28.8245614 24.1754386],0
a7,1,0.997288,1.2e-05,[38 23] ; [33 20],[37.99122807 23.00877193] ; [33.00877193 19.99122807],0
