Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,295.59306,[634  63] ; [36 98],[561.96149218 135.03850782] ; [108.03850782  25.96149218],1
d3,1,0.023469,5.133442,[493 203] ; [83 53],[481.84615385 214.15384615] ; [94.15384615 41.84615385],0
d4,1,0.031857,4.606154,[585 112] ; [103  32],[576.36538462 120.63461538] ; [111.63461538  23.36538462],0
a6,1,0.071888,3.239382,[490 207] ; [85 51],[481.12244898 215.87755102] ; [93.87755102 42.12244898],0
a2,1,0.074073,3.190378,[179 521] ; [ 25 111],[170.81339713 529.18660287] ; [ 33.18660287 102.81339713],0
a7,1,0.085809,2.951283,[517 181] ; [91 45],[508.85371703 189.14628297] ; [99.14628297 36.85371703],0
n3,1,0.091827,2.842054,[108  33] ; [26 15],[103.81318681  37.18681319] ; [30.18681319 10.81318681],0
v3,1,0.095485,2.779389,[275 394] ; [44 88],[266.43071161 402.56928839] ; [52.56928839 79.43071161],0
a8,1,0.102807,2.661457,[ 92 545] ; [ 11 112],[ 86.33026316 550.66973684] ; [ 16.66973684 106.33026316],0
u4,1,0.166974,1.909902,[ 19 681] ; [  1 135],[ 16.74641148 683.25358852] ; [  3.25358852 132.74641148],0
b4,1,0.208735,1.580179,[402 298] ; [86 50],[408.61244019 291.38755981] ; [79.38755981 56.61244019],0
s4,1,0.251741,1.313617,[122 571] ; [ 18 115],[117.45762712 575.54237288] ; [ 22.54237288 110.45762712],0
n2,1,0.310537,1.028393,[109  33] ; [29 13],[106.5  35.5] ; [31.5 10.5],0
u1,1,0.365152,0.820096,[131 569] ; [ 21 115],[127.27272727 572.72727273] ; [ 24.72727273 111.27272727],0
p1,1,0.421912,0.644983,[ 61 635] ; [  9 126],[ 58.62815884 637.37184116] ; [ 11.37184116 123.62815884],0
u2,1,0.487307,0.482466,[104  81] ; [28 27],[101.75  83.25] ; [30.25 24.75],0
b5,1,0.657061,0.197113,[426 274] ; [80 56],[423.68421053 276.31578947] ; [82.31578947 53.68421053],0
d2,1,0.676586,0.173994,[340 357] ; [69 67],[342.2244898 354.7755102] ; [66.7755102 69.2244898],0
r1,1,0.686346,0.16307,[578 118] ; [111  25],[576.375 119.625] ; [112.625  23.375],0
n1,1,0.764734,0.089562,[53 88] ; [14 26],[52.19337017 88.80662983] ; [14.80662983 25.19337017],0
u3,1,0.833606,0.044133,[110  75] ; [33 24],[109.31818182  75.68181818] ; [33.68181818 23.31818182],0
a1,1,0.993042,7.6e-05,[ 31 669] ; [  6 130],[ 30.98086124 669.01913876] ; [  6.01913876 129.98086124],0
