Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,165.229855,[32 77] ; [278  26],[81.81598063 27.18401937] ; [228.18401937  75.81598063],1
n1,1,0.304614,1.053885,[13 18] ; [33 29],[15.33333333 15.66666667] ; [30.66666667 31.33333333],0
r3,1,0.309562,1.032544,[104   6] ; [295  10],[105.75903614   4.24096386] ; [293.24096386  11.75903614],0
a5,1,0.347375,0.883023,[83 27] ; [244  62],[86.46634615 23.53365385] ; [240.53365385  65.46634615],0
a8,1,0.359842,0.838444,[13 81] ; [ 50 229],[15.8766756 78.1233244] ; [ 47.1233244 231.8766756],0
a2,1,0.393818,0.72712,[28 82] ; [ 91 215],[31.46634615 78.53365385] ; [ 87.53365385 218.46634615],0
n6,1,0.441594,0.592138,[95 15] ; [270  33],[97.21549637 12.78450363] ; [267.78450363  35.21549637],0
p12,1,0.462547,0.539723,[ 9 99] ; [ 33 272],[10.98305085 97.01694915] ; [ 31.01694915 273.98305085],0
p3,1,0.495716,0.464096,[66 44] ; [171 133],[62.97101449 47.02898551] ; [174.02898551 129.97101449],0
u3,1,0.499264,0.456501,[17  9] ; [40 15],[18.2962963  7.7037037] ; [38.7037037 16.2962963],0
u2,1,0.581971,0.303059,[18  8] ; [34 20],[16.9  9.1] ; [35.1 18.9],0
p5,1,0.589302,0.291436,[20 90] ; [ 48 253],[18.19951338 91.80048662] ; [ 49.80048662 251.19951338],0
p10,1,0.623728,0.240662,[91 17] ; [262  42],[92.53398058 15.46601942] ; [260.46601942  43.53398058],0
p7,1,0.664973,0.187539,[74 34] ; [208  86],[75.76119403 32.23880597] ; [206.23880597  87.76119403],0
p4,1,0.739875,0.110237,[73 37] ; [207  97],[74.39613527 35.60386473] ; [205.60386473  98.39613527],0
a7,1,0.758397,0.094609,[79 31] ; [215  91],[77.74038462 32.25961538] ; [216.25961538  89.74038462],0
p11,1,0.783571,0.075443,[88 22] ; [241  65],[86.99519231 23.00480769] ; [242.00480769  63.99519231],0
d3,1,0.859595,0.03129,[79 31] ; [221  83],[79.71014493 30.28985507] ; [220.28985507  83.71014493],0
b2,1,0.889198,0.01941,[35 46] ; [ 88 120],[34.47404844 46.52595156] ; [ 88.52595156 119.47404844],0
b3,1,0.889198,0.01941,[35 46] ; [ 88 120],[34.47404844 46.52595156] ; [ 88.52595156 119.47404844],0
p2,1,0.908357,0.013251,[94 16] ; [262  43],[94.36144578 15.63855422] ; [261.63855422  43.36144578],0
p8,1,0.914427,0.011547,[62 46] ; [171 130],[61.52567237 46.47432763] ; [171.47432763 129.52567237],0
v3,1,0.968556,0.001554,[50 58] ; [135 158],[49.82543641 58.17456359] ; [135.17456359 157.82543641],0
