Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,36.070392,[133  91] ; [24 78],[107.87730061 116.12269939] ; [49.12269939 52.87730061],1
u4,1,0.249943,1.323625,[  7 219] ; [  1 101],[  5.51219512 220.48780488] ; [ 2.48780488 99.51219512],0
p6,1,0.259068,1.273731,[ 37 186] ; [12 90],[ 33.62153846 189.37846154] ; [15.37846154 86.62153846],0
b4,1,0.295023,1.096559,[137  89] ; [68 34],[141.25  84.75] ; [63.75 38.25],0
p9,1,0.374172,0.789762,[174  49] ; [72 26],[170.89719626  52.10280374] ; [75.10280374 22.89719626],0
n3,1,0.39027,0.7381,[47 23] ; [22  7],[48.78787879 21.21212121] ; [20.21212121  8.78787879],0
a7,1,0.415103,0.664136,[165  61] ; [70 32],[161.92073171  64.07926829] ; [73.07926829 28.92073171],0
s3,1,0.459573,0.546934,[113 111] ; [46 54],[109.92592593 114.07407407] ; [49.07407407 50.92592593],0
p1,1,0.496323,0.46279,[ 18 207] ; [ 6 96],[ 16.51376147 208.48623853] ; [ 7.48623853 94.51376147],0
s1,1,0.545002,0.366347,[  8 216] ; [ 5 95],[  8.98765432 215.01234568] ; [ 4.01234568 95.98765432],0
n6,1,0.598763,0.276865,[180  45] ; [79 23],[178.21100917  46.78899083] ; [80.78899083 21.21100917],0
s5,1,0.609474,0.260941,[ 51 162] ; [20 74],[ 49.26058632 163.73941368] ; [21.73941368 72.26058632],0
b3,1,0.740094,0.110044,[52 86] ; [15 28],[51.08287293 86.91712707] ; [15.91712707 27.08287293],0
b2,1,0.740094,0.110044,[52 86] ; [15 28],[51.08287293 86.91712707] ; [15.91712707 27.08287293],0
u2,1,0.748652,0.102667,[31 23] ; [31 26],[30.16216216 23.83783784] ; [31.83783784 25.16216216],0
p5,1,0.755665,0.096832,[ 13 211] ; [ 5 96],[ 12.40615385 211.59384615] ; [ 5.59384615 95.40615385],0
s4,1,0.756404,0.096228,[ 34 188] ; [17 85],[ 34.94444444 187.05555556] ; [16.05555556 85.94444444],0
b1,1,0.75699,0.09575,[ 78 148] ; [37 65],[ 79.23780488 146.76219512] ; [35.76219512 66.23780488],0
p2,1,0.852905,0.034378,[155  71] ; [71 31],[155.7195122  70.2804878] ; [70.2804878 31.7195122],0
n1,1,0.8572,0.032378,[28 43] ; [12 17],[28.4 42.6] ; [11.6 17.4],0
u3,1,0.906786,0.013711,[32 22] ; [35 23],[32.30357143 21.69642857] ; [34.69642857 23.30357143],0
a8,1,0.952695,0.003519,[ 21 185] ; [10 86],[ 21.14569536 184.85430464] ; [ 9.85430464 86.14569536],0
