Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,8e-06,19.933951,[22 41] ; [334 188],[38.33846154 24.66153846] ; [317.66153846 204.33846154],1
s5,1,0.093658,2.810346,[17 45] ; [192 309],[23.01598579 38.98401421] ; [185.98401421 315.01598579],0
s3,1,0.109573,2.560365,[31 32] ; [307 207],[36.90467938 26.09532062] ; [301.09532062 212.90467938],0
s2,1,0.133019,2.256912,[29 34] ; [289 227],[34.60103627 28.39896373] ; [283.39896373 232.60103627],0
p1,1,0.168301,1.89801,[ 3 60] ; [ 53 468],[ 6.04109589 56.95890411] ; [ 49.95890411 471.04109589],0
s8,1,0.171767,1.867457,[26 37] ; [261 257],[31.12048193 31.87951807] ; [255.87951807 262.12048193],0
s6,1,0.179208,1.804182,[40 23] ; [364 144],[44.57443082 18.42556918] ; [359.42556918 148.57443082],0
n3,1,0.225943,1.46622,[16  9] ; [64 20],[18.34862385  6.65137615] ; [61.65137615 22.34862385],0
p8,1,0.276421,1.184602,[33 30] ; [306 208],[37.01386482 25.98613518] ; [301.98613518 212.01386482],0
v2,1,0.29177,1.111434,[32 28] ; [302 198],[35.78571429 24.21428571] ; [298.21428571 201.78571429],0
u3,1,0.326764,0.961681,[11 13] ; [72 55],[13.19205298 10.80794702] ; [69.80794702 57.19205298],0
b1,1,0.33071,0.946117,[28 35] ; [199 323],[24.44615385 38.55384615] ; [202.55384615 319.44615385],0
d3,1,0.337057,0.921595,[39 23] ; [359 162],[42.32590051 19.67409949] ; [355.67409949 165.32590051],0
b2,1,0.388851,0.742531,[10 20] ; [135 191],[12.21910112 17.78089888] ; [132.78089888 193.21910112],0
b3,1,0.388851,0.742531,[10 20] ; [135 191],[12.21910112 17.78089888] ; [132.78089888 193.21910112],0
n2,1,0.414847,0.664867,[22  3] ; [68 16],[20.64220183  4.35779817] ; [69.35779817 14.64220183],0
v1,1,0.445341,0.582482,[35 27] ; [311 195],[37.76760563 24.23239437] ; [308.23239437 197.76760563],0
p7,1,0.532246,0.390102,[39 21] ; [351 158],[41.12478032 18.87521968] ; [348.87521968 160.12478032],0
b5,1,0.557131,0.344696,[39 24] ; [303 219],[36.83076923 26.16923077] ; [305.16923077 216.83076923],0
p11,1,0.560319,0.339153,[53 10] ; [453  69],[54.49230769  8.50769231] ; [451.50769231  70.49230769],0
a7,1,0.580262,0.305811,[43 20] ; [373 148],[44.87671233 18.12328767] ; [371.12328767 149.87671233],0
u4,1,0.588975,0.291948,[ 2 61] ; [ 11 510],[ 1.40239726 61.59760274] ; [ 11.59760274 509.40239726],0
a6,1,0.60917,0.261385,[42 21] ; [363 157],[43.76500858 19.23499142] ; [361.23499142 158.76500858],0
u2,1,0.771237,0.08454,[14 10] ; [70 57],[13.35099338 10.64900662] ; [70.64900662 56.35099338],0
b4,1,0.781192,0.077154,[37 26] ; [297 225],[35.96923077 27.03076923] ; [298.03076923 223.96923077],0
v4,1,0.846698,0.037378,[60  3] ; [497  22],[60.29381443  2.70618557] ; [496.70618557  22.29381443],0
p9,1,0.883893,0.021326,[60  3] ; [493  27],[59.75814751  3.24185249] ; [493.24185249  26.75814751],0
