Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3e-06,21.893178,[12 57] ; [38 30],[25.18248175 43.81751825] ; [24.81751825 43.18248175],1
r4,1,0.774414,0.082143,[51 19] ; [51 17],[51.73913043 18.26086957] ; [50.26086957 17.73913043],0
s7,1,0.801808,0.063005,[21 43] ; [22 41],[21.66929134 42.33070866] ; [21.33070866 41.66929134],0
p6,1,0.833141,0.044384,[15 50] ; [14 51],[14.5 50.5] ; [14.5 50.5],0
s3,1,0.836957,0.042348,[40 30] ; [36 29],[39.40740741 30.59259259] ; [36.59259259 28.40740741],0
n3,1,0.865339,0.028758,[15  9] ; [12  8],[14.72727273  9.27272727] ; [12.27272727  7.72727273],0
n1,1,0.865339,0.028758,[ 9 15] ; [ 8 12],[ 9.27272727 14.72727273] ; [ 7.72727273 12.27272727],0
p9,1,0.903121,0.014816,[45 22] ; [45 23],[44.66666667 22.33333333] ; [45.33333333 22.66666667],0
v3,1,0.915321,0.011306,[17 48] ; [17 46],[17.265625 47.734375] ; [16.734375 46.265625],0
s1,1,0.940337,0.005602,[ 3 66] ; [ 3 62],[ 3.08955224 65.91044776] ; [ 2.91044776 62.08955224],0
v4,1,0.94089,0.005498,[59 11] ; [57 11],[58.84057971 11.15942029] ; [57.15942029 10.84057971],0
u1,1,0.958093,0.002761,[ 6 64] ; [ 6 62],[ 6.08695652 63.91304348] ; [ 5.91304348 62.08695652],0
p10,1,1.0,0.0,[40 27] ; [40 27],[40. 27.] ; [40. 27.],0
