Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,52.930531,[ 9 27] ; [70  6],[25.39285714 10.60714286] ; [53.60714286 22.39285714],1
s3,1,0.176233,1.829106,[15 21] ; [41 33],[18.32727273 17.67272727] ; [37.67272727 36.32727273],0
p8,1,0.178872,1.806967,[15 21] ; [42 34],[18.32142857 17.67857143] ; [38.67857143 37.32142857],0
n2,1,0.20082,1.636401,[10  3] ; [11  9],[8.27272727 4.72727273] ; [12.72727273  7.27272727],0
n4,1,0.20271,1.622741,[12 24] ; [35 41],[15.10714286 20.89285714] ; [31.89285714 44.10714286],0
d5,1,0.205332,1.604034,[25 11] ; [61 15],[27.64285714  8.35714286] ; [58.35714286 17.64285714],0
a6,1,0.236019,1.404216,[20 16] ; [51 25],[22.82142857 13.17857143] ; [48.17857143 27.82142857],0
a4,1,0.240491,1.377712,[11 25] ; [32 44],[13.82142857 22.17857143] ; [29.17857143 46.82142857],0
u3,1,0.280859,1.162929,[12  7] ; [18  5],[13.57142857  5.42857143] ; [16.42857143  6.57142857],0
p3,1,0.295345,1.095094,[19 17] ; [48 28],[21.53571429 14.46428571] ; [45.46428571 30.53571429],0
p12,1,0.296113,1.091618,[ 1 35] ; [ 6 70],[ 2.25 33.75] ; [ 4.75 71.25],0
b4,1,0.296113,1.091618,[20 16] ; [50 26],[22.5 13.5] ; [47.5 28.5],0
r3,1,0.335684,0.926845,[33  3] ; [73  3],[34.07142857  1.92857143] ; [71.92857143  4.07142857],0
s4,1,0.36433,0.822912,[ 5 31] ; [16 60],[ 6.75 29.25] ; [14.25 61.75],0
v3,1,0.388078,0.744956,[11 24] ; [17 55],[ 9.1588785 25.8411215] ; [18.8411215 53.1588785],0
b3,1,0.476958,0.50581,[ 5 18] ; [14 33],[ 6.24285714 16.75714286] ; [12.75714286 34.24285714],0
b2,1,0.476958,0.50581,[ 5 18] ; [14 33],[ 6.24285714 16.75714286] ; [12.75714286 34.24285714],0
a8,1,0.521351,0.411221,[ 2 31] ; [ 7 64],[ 2.85576923 30.14423077] ; [ 6.14423077 64.85576923],0
u1,1,0.62556,0.23813,[ 4 32] ; [11 65],[ 4.82142857 31.17857143] ; [10.17857143 65.82142857],0
b5,1,0.635887,0.224161,[23 13] ; [45 31],[21.85714286 14.14285714] ; [46.14285714 29.85714286],0
v1,1,0.63677,0.222991,[15 21] ; [27 46],[13.87155963 22.12844037] ; [28.12844037 44.87155963],0
v2,1,0.733569,0.11586,[17 19] ; [36 35],[17.8317757 18.1682243] ; [35.1682243 35.8317757],0
d2,1,0.75969,0.093567,[15 21] ; [34 42],[15.75 20.25] ; [33.25 42.75],0
n1,1,0.816297,0.053968,[ 4 10] ; [ 5 15],[ 3.70588235 10.29411765] ; [ 5.29411765 14.70588235],0
a1,1,0.834479,0.043665,[ 2 34] ; [ 5 71],[ 2.25 33.75] ; [ 4.75 71.25],0
p1,1,0.872704,0.025672,[ 4 32] ; [ 9 65],[ 4.25454545 31.74545455] ; [ 8.74545455 65.25454545],0
s1,1,0.948825,0.004119,[ 2 34] ; [ 4 72],[ 1.92857143 34.07142857] ; [ 4.07142857 71.92857143],0
