Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,79.250247,[ 31 104] ; [203  91],[73.63636364 61.36363636] ; [160.36363636 133.63636364],1
v3,1,0.484503,0.488711,[56 73] ; [131 147],[59.27027027 69.72972973] ; [127.72972973 150.27027027],0
a8,1,0.521314,0.411293,[ 19 102] ; [ 35 229],[ 16.97142857 104.02857143] ; [ 37.02857143 226.97142857],0
a3,1,0.521982,0.409976,[105  29] ; [239  56],[107.44988345  26.55011655] ; [236.55011655  58.44988345],0
r3,1,0.549509,0.358197,[132   2] ; [286   7],[131.17564403   2.82435597] ; [286.82435597   6.17564403],0
u2,1,0.617592,0.249267,[18 12] ; [36 19],[19.05882353 10.94117647] ; [34.94117647 20.05882353],0
v2,1,0.644667,0.212691,[79 49] ; [182 102],[81.08737864 46.91262136] ; [179.91262136 104.08737864],0
n1,1,0.674361,0.176543,[11 22] ; [13 32],[10.15384615 22.84615385] ; [13.84615385 31.15384615],0
a6,1,0.69095,0.158059,[101  33] ; [217  78],[99.32867133 34.67132867] ; [218.67132867  76.32867133],0
a4,1,0.70815,0.140132,[75 60] ; [169 125],[76.78321678 58.21678322] ; [167.21678322 126.78321678],0
b4,1,0.710295,0.137983,[84 51] ; [178 117],[82.25581395 52.74418605] ; [179.74418605 115.25581395],0
r2,1,0.867341,0.027901,[128   5] ; [281  10],[128.29481132   4.70518868] ; [280.70518868  10.29481132],0
u4,1,0.874208,0.025064,[  5 130] ; [ 10 284],[  4.72027972 130.27972028] ; [ 10.27972028 283.72027972],0
d4,1,0.914224,0.011602,[132   2] ; [290   4],[132.12149533   1.87850467] ; [289.87850467   4.12149533],0
b2,1,0.927998,0.008166,[35 49] ; [ 83 119],[34.65734266 49.34265734] ; [ 83.34265734 118.65734266],0
b3,1,0.927998,0.008166,[35 49] ; [ 83 119],[34.65734266 49.34265734] ; [ 83.34265734 118.65734266],0
