Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.733133,[128 104] ; [ 42 109],[102.97650131 129.02349869] ; [67.02349869 83.97650131],1
b5,1,0.262588,1.255061,[139  99] ; [80 72],[133.64615385 104.35384615] ; [85.35384615 66.64615385],0
r1,1,0.314764,1.010579,[203  33] ; [125  27],[199.50515464  36.49484536] ; [128.49484536  23.50515464],0
s2,1,0.384795,0.755328,[132 103] ; [78 73],[127.84974093 107.15025907] ; [82.15025907 68.84974093],0
p1,1,0.394966,0.723597,[ 25 212] ; [ 12 139],[ 22.60051546 214.39948454] ; [ 14.39948454 136.60051546],0
s4,1,0.399802,0.708923,[ 36 198] ; [ 28 122],[ 39. 195.] ; [ 25. 125.],0
b4,1,0.415862,0.661979,[143  95] ; [85 67],[139.13846154  98.86153846] ; [88.86153846 63.13846154],0
a6,1,0.427638,0.629229,[162  75] ; [98 54],[158.40616967  78.59383033] ; [101.59383033  50.40616967],0
u2,1,0.431667,0.618334,[27 22] ; [29 17],[28.88421053 20.11578947] ; [27.11578947 18.88421053],0
u3,1,0.52594,0.40223,[31 18] ; [25 19],[29.50537634 19.49462366] ; [26.49462366 17.50537634],0
a7,1,0.54866,0.359724,[181  56] ; [112  40],[178.51156812  58.48843188] ; [114.48843188  37.51156812],0
a1,1,0.670891,0.180562,[ 15 223] ; [  8 144],[ 14.03589744 223.96410256] ; [  8.96410256 143.03589744],0
a8,1,0.798698,0.065042,[ 35 177] ; [ 22 120],[ 34.13559322 177.86440678] ; [ 22.86440678 119.13559322],0
s3,1,0.8883,0.019728,[138  97] ; [87 63],[137.33766234  97.66233766] ; [87.66233766 62.33766234],0
d3,1,0.912205,0.012157,[189  49] ; [120  32],[188.56923077  49.43076923] ; [120.43076923  31.56923077],0
b1,1,0.91664,0.010955,[ 88 150] ; [57 95],[ 88.48717949 149.51282051] ; [56.51282051 95.48717949],0
n3,1,1.0,0.0,[21 12] ; [21 12],[21. 12.] ; [21. 12.],0
