Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,41.159067,[ 6 26] ; [97 26],[21.26451613 10.73548387] ; [81.73548387 41.26451613],1
b3,1,0.499917,0.455112,[ 7 16] ; [29 47],[ 8.36363636 14.63636364] ; [27.63636364 48.36363636],0
s4,1,0.508847,0.436437,[ 4 28] ; [ 21 100],[ 5.22875817 26.77124183] ; [ 19.77124183 101.22875817],0
n4,1,0.544636,0.367015,[20 12] ; [69 53],[18.49350649 13.50649351] ; [70.50649351 51.49350649],0
p1,1,0.590458,0.289629,[ 3 29] ; [  8 113],[ 2.30065359 29.69934641] ; [  8.69934641 112.30065359],0
a6,1,0.593008,0.285671,[16 16] ; [68 55],[17.34193548 14.65806452] ; [66.65806452 56.34193548],0
a8,1,0.73223,0.117074,[ 4 27] ; [ 12 100],[ 3.46853147 27.53146853] ; [12.53146853 99.46853147],0
a4,1,0.755339,0.097099,[11 20] ; [47 75],[11.75163399 19.24836601] ; [46.24836601 75.75163399],0
b1,1,0.78406,0.075094,[15 17] ; [61 62],[15.69032258 16.30967742] ; [60.30967742 62.69032258],0
n5,1,0.791373,0.069975,[17 15] ; [68 54],[17.66233766 14.33766234] ; [67.33766234 54.66233766],0
b4,1,0.826903,0.047819,[17 15] ; [68 55],[17.5483871 14.4516129] ; [67.4516129 55.5483871],0
u4,1,0.827419,0.04753,[ 1 31] ; [  3 120],[ 0.82580645 31.17419355] ; [  3.17419355 119.82580645],0
p5,1,0.829136,0.046574,[ 1 30] ; [  5 118],[ 1.20779221 29.79220779] ; [  4.79220779 118.20779221],0
p12,1,0.833031,0.044443,[ 1 31] ; [  3 119],[ 0.83116883 31.16883117] ; [  3.16883117 118.83116883],0
d2,1,0.838347,0.041619,[15 16] ; [57 66],[14.49350649 16.50649351] ; [57.50649351 65.49350649],0
a3,1,0.851632,0.034982,[18 13] ; [68 53],[17.53947368 13.46052632] ; [68.46052632 52.53947368],0
