Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,64.000105,[147 129] ; [ 18 123],[109.20863309 166.79136691] ; [55.79136691 85.20863309],1
b3,1,0.008543,6.916008,[ 54 103] ; [13 61],[ 45.53679654 111.46320346] ; [21.46320346 52.53679654],0
s8,1,0.01862,5.53685,[106 169] ; [ 38 103],[ 95.19230769 179.80769231] ; [48.80769231 92.19230769],0
v3,1,0.02717,4.879994,[ 83 185] ; [ 28 108],[ 73.63366337 194.36633663] ; [37.36633663 98.63366337],0
n5,1,0.030723,4.668381,[189  85] ; [81 58],[179.1283293  94.8716707] ; [90.8716707 48.1283293],0
p12,1,0.040471,4.198018,[ 19 256] ; [  3 137],[ 14.57831325 260.42168675] ; [  7.42168675 132.57831325],0
s5,1,0.053807,3.718674,[ 80 185] ; [ 29 108],[ 71.85323383 193.14676617] ; [37.14676617 99.85323383],0
b4,1,0.086729,2.934063,[148 128] ; [88 53],[156.20143885 119.79856115] ; [79.79856115 61.20143885],0
b5,1,0.086751,2.933654,[146 130] ; [87 54],[154.21582734 121.78417266] ; [78.78417266 62.21582734],0
r3,1,0.095027,2.787086,[259  17] ; [124  15],[254.71807229  21.28192771] ; [128.28192771  10.71807229],0
a1,1,0.115944,2.471266,[ 15 261] ; [  3 138],[ 11.91366906 264.08633094] ; [  6.08633094 134.91366906],0
n6,1,0.142029,2.155834,[228  48] ; [108  33],[222.38848921  53.61151079] ; [113.61151079  27.38848921],0
p5,1,0.204576,1.609399,[ 23 252] ; [  7 134],[ 19.83173077 255.16826923] ; [ 10.16826923 130.83173077],0
a7,1,0.210456,1.568288,[201  75] ; [93 46],[195.52771084  80.47228916] ; [98.47228916 40.52771084],0
n3,1,0.225898,1.466506,[60 19] ; [31 16],[57.05555556 21.94444444] ; [33.94444444 13.05555556],0
s2,1,0.23044,1.438143,[127 148] ; [56 84],[121.26506024 153.73493976] ; [61.73493976 78.26506024],0
p7,1,0.231632,1.430811,[162 110] ; [72 63],[156.38329238 115.61670762] ; [77.61670762 57.38329238],0
s3,1,0.235995,1.404359,[146 128] ; [65 73],[140.32524272 133.67475728] ; [70.67475728 67.32524272],0
p2,1,0.376822,0.781045,[218  58] ; [106  35],[214.44604317  61.55395683] ; [109.55395683  31.44604317],0
p11,1,0.382928,0.76128,[203  73] ; [98 43],[199.22302158  76.77697842] ; [101.77697842  39.22302158],0
n1,1,0.41936,0.652107,[27 51] ; [13 34],[24.96 53.04] ; [15.04 31.96],0
s4,1,0.458051,0.550654,[ 53 221] ; [ 31 107],[ 55.86407767 218.13592233] ; [ 28.13592233 109.86407767],0
s1,1,0.507662,0.438883,[ 10 263] ; [  7 132],[ 11.26456311 261.73543689] ; [  5.73543689 133.26456311],0
p1,1,0.520024,0.413845,[ 17 258] ; [ 11 129],[ 18.55421687 256.44578313] ; [  9.44578313 130.55421687],0
p8,1,0.625702,0.237934,[126 145] ; [62 79],[123.66019417 147.33980583] ; [64.33980583 76.66019417],0
a8,1,0.650344,0.205466,[ 25 230] ; [ 15 118],[ 26.28865979 228.71134021] ; [ 13.71134021 119.28865979],0
u3,1,0.688225,0.161013,[33 26] ; [42 38],[31.83453237 27.16546763] ; [43.16546763 36.83453237],0
u2,1,0.731383,0.117845,[34 26] ; [43 37],[33. 27.] ; [44. 36.],0
b1,1,0.743079,0.107439,[107 169] ; [57 84],[108.54676259 167.45323741] ; [55.45323741 85.54676259],0
p6,1,0.774713,0.081919,[ 82 192] ; [ 40 100],[ 80.74396135 193.25603865] ; [41.25603865 98.74396135],0
n2,1,0.903978,0.014553,[58 24] ; [33 13],[58.296875 23.703125] ; [32.703125 13.296875],0
