Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.00141,10.19231,[ 28 113] ; [15 17],[ 35.04624277 105.95375723] ; [ 7.95375723 24.04624277],0
v4,1,0.840908,0.040293,[128  18] ; [32  4],[128.35164835  17.64835165] ; [31.64835165  4.35164835],0
p10,1,0.847931,0.036772,[105  38] ; [27  9],[105.45251397  37.54748603] ; [26.54748603  9.45251397],0
n1,1,0.851067,0.035253,[15 25] ; [ 8 12],[15.33333333 24.66666667] ; [ 7.66666667 12.33333333],0
b1,1,0.856165,0.032854,[60 88] ; [14 22],[59.52173913 88.47826087] ; [14.47826087 21.52173913],0
v1,1,0.866666,0.028189,[57 84] ; [14 22],[56.55932203 84.44067797] ; [14.44067797 21.55932203],0
d3,1,0.884122,0.021242,[82 65] ; [20 15],[82.38461538 64.61538462] ; [19.61538462 15.38461538],0
d2,1,0.884634,0.021053,[55 92] ; [13 23],[54.62295082 92.37704918] ; [13.37704918 22.62295082],0
n2,1,0.897222,0.016685,[33  9] ; [16  4],[33.19354839  8.80645161] ; [15.80645161  4.19354839],0
d4,1,0.927641,0.008247,[108  40] ; [26 10],[107.7826087  40.2173913] ; [26.2173913  9.7826087],0
p3,1,0.947442,0.004345,[64 82] ; [16 20],[64.17582418 81.82417582] ; [15.82417582 20.17582418],0
b2,1,0.969604,0.001452,[27 59] ; [ 7 15],[27.07407407 58.92592593] ; [ 6.92592593 15.07407407],0
b3,1,0.969604,0.001452,[27 59] ; [ 7 15],[27.07407407 58.92592593] ; [ 6.92592593 15.07407407],0
r4,1,0.979461,0.000663,[99 49] ; [24 12],[98.93478261 49.06521739] ; [24.06521739 11.93478261],0
d5,1,0.981831,0.000519,[106  42] ; [25 10],[105.94535519  42.05464481] ; [25.05464481  9.94535519],0
