Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,112.24739,[287  47] ; [121 146],[226.74209651 107.25790349] ; [181.25790349  85.74209651],1
n6,1,0.021642,5.274325,[307  27] ; [229  37],[298.37333333  35.62666667] ; [237.62666667  28.37333333],0
r4,1,0.046708,3.95586,[313  21] ; [240  29],[306.30514096  27.69485904] ; [246.69485904  22.30514096],0
u4,1,0.048616,3.88855,[ 10 323] ; [  2 267],[  6.63787375 326.36212625] ; [  5.36212625 263.63787375],0
d5,1,0.056387,3.640593,[291  42] ; [220  49],[282.6627907  50.3372093] ; [228.3372093  40.6627907],0
d2,1,0.058805,3.570765,[186 148] ; [128 139],[174.50249584 159.49750416] ; [139.49750416 127.50249584],0
s2,1,0.060245,3.530632,[185 144] ; [129 137],[173.62352941 155.37647059] ; [140.37647059 125.62352941],0
b5,1,0.071997,3.236899,[192 142] ; [174  95],[202.72636816 131.27363184] ; [163.27363184 105.72636816],0
n5,1,0.090923,2.857963,[295  38] ; [223  43],[287.96994992  45.03005008] ; [230.03005008  35.96994992],0
s6,1,0.094059,2.803502,[234  88] ; [175  89],[224.74061433  97.25938567] ; [184.25938567  79.74061433],0
d4,1,0.102629,2.664207,[285  48] ; [216  52],[277.59234609  55.40765391] ; [223.40765391  44.59234609],0
a5,1,0.105183,2.625149,[268  66] ; [201  68],[259.77777778  74.22222222] ; [209.22222222  59.77777778],0
a4,1,0.112915,2.512941,[172 161] ; [121 147],[162.34442596 170.65557404] ; [130.65557404 137.34442596],0
a8,1,0.142866,2.146815,[ 43 256] ; [ 46 195],[ 49.27962963 249.72037037] ; [ 39.72037037 201.27962963],0
s4,1,0.16282,1.947837,[ 53 276] ; [ 32 233],[ 47.07912458 281.92087542] ; [ 37.92087542 227.07912458],0
b3,1,0.163383,1.942632,[ 93 130] ; [ 54 102],[ 86.49340369 136.50659631] ; [60.50659631 95.49340369],0
b2,1,0.163383,1.942632,[ 93 130] ; [ 54 102],[ 86.49340369 136.50659631] ; [60.50659631 95.49340369],0
r2,1,0.169461,1.887708,[316  13] ; [247  17],[312.35581788  16.64418212] ; [250.64418212  13.35581788],0
a1,1,0.174118,1.847128,[ 19 315] ; [  9 260],[ 15.50912106 318.49087894] ; [ 12.49087894 256.50912106],0
p11,1,0.235165,1.409345,[284  50] ; [219  50],[278.61028192  55.38971808] ; [224.38971808  44.61028192],0
a6,1,0.281966,1.157589,[234  99] ; [178  91],[227.90033223 105.09966777] ; [184.09966777  84.90033223],0
d3,1,0.299854,1.074844,[239  95] ; [182  87],[233.1907131 100.8092869] ; [187.8092869  81.1907131],0
r1,1,0.313666,1.015175,[279  53] ; [216  51],[274.3572621  57.6427379] ; [220.6427379  46.3572621],0
s3,1,0.32678,0.961616,[199 130] ; [148 114],[193.16920474 135.83079526] ; [153.83079526 108.16920474],0
v4,1,0.328557,0.954578,[322  10] ; [253  12],[319.76549414  12.23450586] ; [255.23450586   9.76549414],0
n1,1,0.352992,0.862672,[20 23] ; [24 40],[17.68224299 25.31775701] ; [26.31775701 37.68224299],0
u3,1,0.378974,0.774027,[41 30] ; [41 40],[38.30263158 32.69736842] ; [43.69736842 37.30263158],0
n2,1,0.380744,0.768299,[30 13] ; [51 15],[31.95412844 11.04587156] ; [49.04587156 16.95412844],0
b4,1,0.463058,0.538492,[190 144] ; [161 108],[194.41791045 139.58208955] ; [156.58208955 112.41791045],0
u2,1,0.517793,0.418287,[41 30] ; [42 38],[39.02649007 31.97350993] ; [43.97350993 36.02649007],0
r3,1,0.544215,0.367784,[318  13] ; [258   8],[319.35678392  11.64321608] ; [256.64321608   9.35678392],0
s1,1,0.609149,0.261417,[  9 323] ; [  9 253],[ 10.06060606 321.93939394] ; [  7.93939394 254.06060606],0
a7,1,0.703024,0.145345,[242  91] ; [191  77],[239.91514143  93.08485857] ; [193.08485857  74.91514143],0
n3,1,0.767446,0.087449,[33 10] ; [49 17],[32.34862385 10.65137615] ; [49.65137615 16.34862385],0
