Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.681097,[74 26] ; [15 31],[60.95890411 39.04109589] ; [28.04109589 17.95890411],1
p3,1,0.710211,0.138066,[32 69] ; [16 30],[32.97959184 68.02040816] ; [15.02040816 30.97959184],0
p6,1,0.717633,0.130772,[25 75] ; [10 35],[24.13793103 75.86206897] ; [10.86206897 34.13793103],0
s7,1,0.78114,0.077191,[34 61] ; [14 28],[33.28467153 61.71532847] ; [14.71532847 27.28467153],0
a8,1,0.799862,0.064276,[13 74] ; [ 7 35],[13.48837209 73.51162791] ; [ 6.51162791 35.48837209],0
n1,1,0.850292,0.035625,[17 21] ; [ 8 11],[16.66666667 21.33333333] ; [ 8.33333333 10.66666667],0
p1,1,0.903365,0.014741,[ 7 92] ; [ 3 43],[ 6.82758621 92.17241379] ; [ 3.17241379 42.82758621],0
p7,1,0.904961,0.014256,[42 57] ; [20 26],[42.33103448 56.66896552] ; [19.66896552 26.33103448],0
u4,1,0.912346,0.012117,[ 4 97] ; [ 2 44],[ 4.12244898 96.87755102] ; [ 1.87755102 44.12244898],0
s8,1,0.940455,0.00558,[28 71] ; [13 32],[28.1875 70.8125] ; [12.8125 32.1875],0
s2,1,0.944686,0.004814,[38 61] ; [17 28],[37.8125 61.1875] ; [17.1875 27.8125],0
a4,1,0.968747,0.001535,[46 54] ; [21 25],[45.89041096 54.10958904] ; [21.10958904 24.89041096],0
