Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000188,13.944193,[32 22] ; [ 7 29],[23.4 30.6] ; [15.6 20.4],1
u1,1,0.439226,0.598303,[ 7 47] ; [ 7 30],[ 8.30769231 45.69230769] ; [ 5.69230769 31.30769231],0
s6,1,0.467047,0.528953,[32 22] ; [18 17],[30.33707865 23.66292135] ; [19.66292135 15.33707865],0
r4,1,0.479567,0.499848,[48  6] ; [31  6],[46.87912088  7.12087912] ; [32.12087912  4.87912088],0
p8,1,0.492426,0.471221,[26 27] ; [15 21],[24.41573034 28.58426966] ; [16.58426966 19.41573034],0
b3,1,0.498065,0.459057,[14 22] ; [11 12],[15.25423729 20.74576271] ; [ 9.74576271 13.25423729],0
b2,1,0.498065,0.459057,[14 22] ; [11 12],[15.25423729 20.74576271] ; [ 9.74576271 13.25423729],0
d4,1,0.503287,0.447998,[44 10] ; [28  9],[42.72527473 11.27472527] ; [29.27472527  7.72527473],0
s3,1,0.516819,0.420237,[30 24] ; [18 19],[28.48351648 25.51648352] ; [19.51648352 17.48351648],0
a4,1,0.530186,0.394035,[24 30] ; [14 23],[22.54945055 31.45054945] ; [15.45054945 21.54945055],0
a2,1,0.55967,0.340277,[13 41] ; [ 7 30],[11.86813187 42.13186813] ; [ 8.13186813 28.86813187],0
d5,1,0.598995,0.276514,[42 12] ; [27 10],[40.94505495 13.05494505] ; [28.05494505  8.94505495],0
u2,1,0.603848,0.269231,[4 8] ; [4 5],[4.57142857 7.42857143] ; [3.42857143 5.57142857],0
s1,1,0.697301,0.151295,[ 2 52] ; [ 2 35],[ 2.37362637 51.62637363] ; [ 1.62637363 35.37362637],0
b5,1,0.716167,0.132195,[33 21] ; [24 13],[33.82417582 20.17582418] ; [23.17582418 13.82417582],0
p1,1,0.757055,0.095697,[ 7 47] ; [ 4 33],[ 6.52747253 47.47252747] ; [ 4.47252747 32.52747253],0
p9,1,0.797032,0.066147,[41 12] ; [27  9],[40.49438202 12.50561798] ; [27.50561798  8.49438202],0
p12,1,0.798356,0.065268,[ 2 51] ; [ 1 35],[ 1.78651685 51.21348315] ; [ 1.21348315 34.78651685],0
n1,1,0.818821,0.052469,[4 4] ; [4 5],[3.76470588 4.23529412] ; [4.23529412 4.76470588],0
p2,1,0.839555,0.040991,[39 15] ; [26 11],[38.57142857 15.42857143] ; [26.42857143 10.57142857],0
a3,1,0.852663,0.034492,[41 12] ; [28  9],[40.63333333 12.36666667] ; [28.36666667  8.63333333],0
d1,1,0.899218,0.01604,[27 27] ; [18 19],[26.7032967 27.2967033] ; [18.2967033 18.7032967],0
a6,1,0.944498,0.004847,[34 19] ; [24 13],[34.15555556 18.84444444] ; [23.84444444 13.15555556],0
a1,1,0.975369,0.000953,[ 3 51] ; [ 2 35],[ 2.96703297 51.03296703] ; [ 2.03296703 34.96703297],0
p6,1,0.981332,0.000547,[13 38] ; [ 9 26],[13.04651163 37.95348837] ; [ 8.95348837 26.04651163],0
