Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,2e-06,22.883042,[39 27] ; [126  17],[52.10526316 13.89473684] ; [112.89473684  30.10526316],1
p8,1,0.174025,1.847922,[16 50] ; [48 95],[20.21052632 45.78947368] ; [43.78947368 99.21052632],0
d1,1,0.214151,1.543141,[22 44] ; [61 83],[26.08571429 39.91428571] ; [56.91428571 87.08571429],0
s2,1,0.218693,1.512925,[17 49] ; [49 94],[20.84210526 45.15789474] ; [45.15789474 97.84210526],0
p1,1,0.236466,1.401537,[ 6 59] ; [  7 135],[ 4.0821256 60.9178744] ; [  8.9178744 133.0821256],0
a3,1,0.375892,0.784093,[37 28] ; [90 52],[39.87922705 25.12077295] ; [87.12077295 54.87922705],0
b5,1,0.437434,0.603005,[38 28] ; [91 53],[40.54285714 25.45714286] ; [88.45714286 55.54285714],0
a7,1,0.443211,0.587956,[42 24] ; [83 60],[39.47368421 26.52631579] ; [85.52631579 57.47368421],0
v3,1,0.492667,0.470696,[ 9 54] ; [ 26 117],[10.7038835 52.2961165] ; [ 24.2961165 118.7038835],0
a2,1,0.525157,0.403754,[10 56] ; [ 27 117],[11.62857143 54.37142857] ; [ 25.37142857 118.62857143],0
s3,1,0.534557,0.385722,[30 35] ; [59 83],[27.9468599 37.0531401] ; [61.0531401 80.9468599],0
d2,1,0.55389,0.350395,[28 37] ; [55 87],[26.06280193 38.93719807] ; [56.93719807 85.06280193],0
a8,1,0.55615,0.346414,[ 6 59] ; [ 16 117],[ 7.22222222 57.77777778] ; [ 14.77777778 118.22222222],0
d4,1,0.56454,0.331904,[43 22] ; [101  43],[44.784689 20.215311] ; [99.215311 44.784689],0
r1,1,0.594906,0.282748,[39 27] ; [90 53],[40.73684211 25.26315789] ; [88.26315789 54.73684211],0
b2,1,0.60188,0.27217,[11 27] ; [27 53],[12.23728814 25.76271186] ; [25.76271186 54.23728814],0
b3,1,0.60188,0.27217,[11 27] ; [27 53],[12.23728814 25.76271186] ; [25.76271186 54.23728814],0
p3,1,0.607965,0.263149,[13 53] ; [ 24 119],[11.68421053 54.31578947] ; [ 25.31578947 117.68421053],0
s4,1,0.721766,0.126807,[12 54] ; [ 23 119],[11.10576923 54.89423077] ; [ 23.89423077 118.10576923],0
b4,1,0.74497,0.105807,[36 30] ; [82 62],[37.08571429 28.91428571] ; [80.91428571 63.08571429],0
n1,1,0.774084,0.08239,[10 16] ; [23 32],[10.59259259 15.40740741] ; [22.40740741 32.59259259],0
a4,1,0.794002,0.068183,[24 42] ; [49 93],[23.16346154 42.83653846] ; [49.83653846 92.16346154],0
a6,1,0.820695,0.051371,[39 26] ; [84 60],[38.25358852 26.74641148] ; [84.74641148 59.25358852],0
d3,1,0.854594,0.033584,[34 30] ; [74 69],[33.39130435 30.60869565] ; [74.60869565 68.39130435],0
p6,1,0.858098,0.031968,[ 9 56] ; [ 21 121],[ 9.42028986 55.57971014] ; [ 20.57971014 121.42028986],0
u2,1,0.863214,0.029682,[14 15] ; [25 29],[13.62650602 15.37349398] ; [25.37349398 28.62650602],0
u3,1,0.898111,0.016396,[13 16] ; [25 29],[13.27710843 15.72289157] ; [24.72289157 29.27710843],0
v1,1,0.958033,0.002769,[19 46] ; [ 41 101],[18.84057971 46.15942029] ; [ 41.15942029 100.84057971],0
