Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.6835,[ 6 24] ; [77 20],[19.60629921 10.39370079] ; [63.39370079 33.60629921],1
s2,1,0.136962,2.211765,[ 5 25] ; [29 66],[ 8.16 21.84] ; [25.84 69.16],0
s6,1,0.139745,2.180769,[ 8 22] ; [40 56],[11.42857143 18.57142857] ; [36.57142857 59.42857143],0
a6,1,0.166461,1.914528,[13 17] ; [56 41],[16.2992126 13.7007874] ; [52.7007874 44.2992126],0
v1,1,0.194574,1.682637,[ 7 23] ; [35 62],[ 9.92125984 20.07874016] ; [32.07874016 64.92125984],0
s3,1,0.203952,1.613844,[ 8 21] ; [39 57],[10.904 18.096] ; [36.096 59.904],0
a1,1,0.203958,1.613807,[ 4 26] ; [ 6 91],[ 2.36220472 27.63779528] ; [ 7.63779528 89.36220472],0
d5,1,0.206817,1.593566,[18 12] ; [70 27],[20.78740157  9.21259843] ; [67.21259843 29.78740157],0
v2,1,0.208005,1.585255,[ 8 22] ; [37 57],[10.88709677 19.11290323] ; [34.11290323 59.88709677],0
p1,1,0.21027,1.569569,[ 4 26] ; [ 6 90],[ 2.38095238 27.61904762] ; [ 7.61904762 88.38095238],0
b5,1,0.325139,0.968162,[13 17] ; [52 45],[15.35433071 14.64566929] ; [49.64566929 47.35433071],0
p12,1,0.380698,0.768448,[ 1 29] ; [ 1 95],[ 0.47619048 29.52380952] ; [ 1.52380952 94.47619048],0
d1,1,0.40531,0.692517,[14 16] ; [37 60],[12.04724409 17.95275591] ; [38.95275591 58.04724409],0
p10,1,0.411346,0.674908,[ 4 26] ; [19 76],[ 5.52 24.48] ; [17.48 77.52],0
a2,1,0.436921,0.604355,[ 4 26] ; [19 78],[ 5.43307087 24.56692913] ; [17.56692913 79.43307087],0
b2,1,0.493341,0.469231,[ 9 13] ; [20 41],[ 7.68674699 14.31325301] ; [21.31325301 39.68674699],0
b3,1,0.493341,0.469231,[ 9 13] ; [20 41],[ 7.68674699 14.31325301] ; [21.31325301 39.68674699],0
a3,1,0.518632,0.416613,[16 13] ; [60 37],[17.49206349 11.50793651] ; [58.50793651 38.49206349],0
s1,1,0.531579,0.391373,[ 2 28] ; [10 85],[ 2.88 27.12] ; [ 9.12 85.88],0
a8,1,0.548306,0.36036,[ 3 27] ; [ 6 84],[ 2.25 27.75] ; [ 6.75 83.25],0
d2,1,0.577605,0.310122,[15 14] ; [44 52],[13.688 15.312] ; [45.312 50.688],0
n1,1,0.577962,0.309541,[ 6 10] ; [11 26],[ 5.13207547 10.86792453] ; [11.86792453 25.13207547],0
a4,1,0.578424,0.308789,[11 18] ; [42 54],[12.296 16.704] ; [40.704 55.296],0
n5,1,0.605267,0.267124,[18 12] ; [53 44],[16.77165354 13.22834646] ; [54.22834646 42.77165354],0
s4,1,0.669411,0.182292,[ 5 25] ; [13 83],[ 4.28571429 25.71428571] ; [13.71428571 82.28571429],0
n4,1,0.682482,0.167346,[21  9] ; [64 33],[20.07874016  9.92125984] ; [64.92125984 32.07874016],0
s5,1,0.686138,0.163298,[ 5 25] ; [19 76],[ 5.76 24.24] ; [18.24 76.76],0
d4,1,0.746562,0.104443,[20 10] ; [67 29],[20.71428571  9.28571429] ; [66.28571429 29.71428571],0
b1,1,0.768831,0.08638,[17 13] ; [52 45],[16.2992126 13.7007874] ; [52.7007874 44.2992126],0
d3,1,0.80496,0.060976,[15 15] ; [46 51],[14.40944882 15.59055118] ; [46.59055118 50.40944882],0
s7,1,0.812377,0.05634,[ 6 21] ; [22 68],[ 6.46153846 20.53846154] ; [21.53846154 68.46153846],0
b4,1,0.884018,0.02128,[19 11] ; [60 37],[18.66141732 11.33858268] ; [60.33858268 36.66141732],0
