Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3e-06,21.741511,[15 23] ; [65 14],[25.98290598 12.01709402] ; [54.01709402 24.98290598],1
a4,1,0.206249,1.597561,[ 6 32] ; [21 59],[ 8.69491525 29.30508475] ; [18.30508475 61.69491525],0
a8,1,0.209041,1.578058,[ 2 34] ; [10 64],[ 3.92727273 32.07272727] ; [ 8.07272727 65.92727273],0
p11,1,0.211746,1.559447,[27 11] ; [65 15],[29.62711864  8.37288136] ; [62.37288136 17.62711864],0
r1,1,0.215718,1.532634,[29  9] ; [52 28],[26.08474576 11.91525424] ; [54.91525424 25.08474576],0
n3,1,0.224551,1.475048,[8 4] ; [17  3],[9.375 2.625] ; [15.625  4.375],0
p8,1,0.230051,1.440545,[13 23] ; [38 41],[15.96521739 20.03478261] ; [35.03478261 43.96521739],0
p4,1,0.231932,1.428971,[15 23] ; [40 38],[18.01724138 19.98275862] ; [36.98275862 41.01724138],0
b2,1,0.246188,1.344809,[ 2 12] ; [16 38],[ 3.70588235 10.29411765] ; [14.29411765 39.70588235],0
b3,1,0.246188,1.344809,[ 2 12] ; [16 38],[ 3.70588235 10.29411765] ; [14.29411765 39.70588235],0
a7,1,0.302084,1.064972,[28 10] ; [50 28],[25.55172414 12.44827586] ; [52.44827586 25.55172414],0
p10,1,0.316826,1.002003,[24 12] ; [59 19],[26.21052632  9.78947368] ; [56.78947368 21.21052632],0
d5,1,0.366578,0.815232,[26 12] ; [61 19],[28.01694915  9.98305085] ; [58.98305085 21.01694915],0
d1,1,0.390086,0.738675,[13 25] ; [34 46],[15.13559322 22.86440678] ; [31.86440678 48.13559322],0
p12,1,0.411102,0.675611,[ 1 36] ; [ 5 74],[ 1.9137931 35.0862069] ; [ 4.0862069 74.9137931],0
p6,1,0.436523,0.605405,[12 25] ; [30 45],[13.875 23.125] ; [28.125 46.875],0
a3,1,0.44408,0.585718,[19 19] ; [46 34],[20.93220339 17.06779661] ; [44.06779661 35.93220339],0
u3,1,0.449201,0.572667,[11  8] ; [16 18],[9.67924528 9.32075472] ; [17.32075472 16.67924528],0
s2,1,0.482281,0.493702,[18 20] ; [32 47],[16.23931624 21.76068376] ; [33.76068376 45.23931624],0
u2,1,0.513121,0.427697,[11  8] ; [16 17],[9.86538462 9.13461538] ; [17.13461538 15.86538462],0
r3,1,0.520962,0.411988,[34  3] ; [75  4],[34.76724138  2.23275862] ; [74.23275862  4.76724138],0
s6,1,0.554686,0.348988,[21 15] ; [50 28],[22.42105263 13.57894737] ; [48.57894737 29.42105263],0
s3,1,0.556944,0.345023,[18 20] ; [42 37],[19.48717949 18.51282051] ; [40.51282051 38.48717949],0
b5,1,0.571239,0.320614,[23 15] ; [44 36],[21.57627119 16.42372881] ; [45.42372881 34.57627119],0
p9,1,0.669513,0.182173,[26 10] ; [60 19],[26.92173913  9.07826087] ; [59.07826087 19.92173913],0
d3,1,0.735087,0.114492,[23 15] ; [51 29],[23.83050847 14.16949153] ; [50.16949153 29.83050847],0
b4,1,0.742422,0.108009,[24 14] ; [48 32],[23.18644068 14.81355932] ; [48.81355932 31.18644068],0
a1,1,0.753756,0.098401,[ 1 37] ; [ 3 77],[ 1.28813559 36.71186441] ; [ 2.71186441 77.28813559],0
s1,1,0.763278,0.090709,[ 1 36] ; [ 3 76],[ 1.27586207 35.72413793] ; [ 2.72413793 76.27586207],0
d4,1,0.79044,0.070617,[28 10] ; [60 19],[28.58119658  9.41880342] ; [59.41880342 19.58119658],0
p2,1,0.791925,0.069596,[29  9] ; [62 17],[29.55555556  8.44444444] ; [61.44444444 17.55555556],0
a6,1,0.799549,0.064481,[19 19] ; [42 38],[19.6440678 18.3559322] ; [41.3559322 38.6440678],0
s5,1,0.879154,0.023117,[ 9 27] ; [18 58],[ 8.67857143 27.32142857] ; [18.32142857 57.67857143],0
r4,1,0.965805,0.001838,[31  7] ; [65 15],[30.91525424  7.08474576] ; [65.08474576 14.91525424],0
u1,1,0.966157,0.0018,[ 1 37] ; [ 2 78],[ 0.96610169 37.03389831] ; [ 2.03389831 77.96610169],0
