Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,43.538933,[16 25] ; [75  5],[30.83471074 10.16528926] ; [60.16528926 19.83471074],1
d4,1,0.206702,1.594376,[17 25] ; [42 38],[20.31147541 21.68852459] ; [38.68852459 41.31147541],0
p7,1,0.277811,1.177765,[17 24] ; [40 37],[19.80508475 21.19491525] ; [37.19491525 39.80508475],0
v3,1,0.318039,0.996996,[ 5 37] ; [15 64],[ 6.94214876 35.05785124] ; [13.05785124 65.94214876],0
a8,1,0.346744,0.885338,[ 3 37] ; [10 65],[ 4.52173913 35.47826087] ; [ 8.47826087 66.52173913],0
b1,1,0.428927,0.625726,[21 21] ; [34 46],[18.93442623 23.06557377] ; [36.06557377 43.93442623],0
s1,1,0.432424,0.616305,[ 5 37] ; [ 6 73],[ 3.81818182 38.18181818] ; [ 7.18181818 71.81818182],0
p8,1,0.463957,0.536331,[14 27] ; [32 46],[15.8487395 25.1512605] ; [30.1512605 47.8487395],0
d1,1,0.488127,0.480651,[ 1 41] ; [ 4 76],[ 1.72131148 40.27868852] ; [ 3.27868852 76.72131148],0
p12,1,0.502911,0.448789,[ 1 40] ; [ 4 76],[ 1.69421488 39.30578512] ; [ 3.30578512 76.69421488],0
p1,1,0.627572,0.235367,[ 6 36] ; [ 9 71],[ 5.16393443 36.83606557] ; [ 9.83606557 70.16393443],0
n1,1,0.657774,0.196239,[ 7 14] ; [ 8 12],[ 7.68292683 13.31707317] ; [ 7.31707317 12.68292683],0
a3,1,0.740777,0.109445,[19 21] ; [35 44],[18.1512605 21.8487395] ; [35.8487395 43.1512605],0
d2,1,0.772039,0.083931,[ 9 33] ; [19 61],[ 9.63934426 32.36065574] ; [18.36065574 61.63934426],0
b4,1,0.782686,0.076077,[22 20] ; [44 36],[22.72131148 19.27868852] ; [43.27868852 36.72131148],0
b2,1,0.859055,0.031534,[10 17] ; [18 28],[10.35616438 16.64383562] ; [17.64383562 28.35616438],0
b3,1,0.859055,0.031534,[10 17] ; [18 28],[10.35616438 16.64383562] ; [17.64383562 28.35616438],0
n5,1,0.880599,0.022563,[26 16] ; [50 29],[26.38016529 15.61983471] ; [49.61983471 29.38016529],0
s4,1,0.968147,0.001595,[ 8 34] ; [15 65],[ 7.91803279 34.08196721] ; [15.08196721 64.91803279],0
