Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000595,11.791444,[ 8 60] ; [10 12],[13.6 54.4] ; [ 4.4 17.6],1
n1,1,0.69472,0.154023,[10 23] ; [3 5],[10.46341463 22.53658537] ; [2.53658537 5.46341463],0
p11,1,0.791791,0.069688,[30 38] ; [ 9 13],[29.46666667 38.53333333] ; [ 9.53333333 12.46666667],0
d5,1,0.791791,0.069688,[38 30] ; [13  9],[38.53333333 29.46666667] ; [12.46666667  9.53333333],0
p10,1,0.810041,0.057779,[29 36] ; [10 11],[29.47674419 35.52325581] ; [ 9.52325581 11.47674419],0
u1,1,0.811918,0.056622,[ 4 64] ; [ 1 21],[ 3.77777778 64.22222222] ; [ 1.22222222 20.77777778],0
s8,1,0.811918,0.056622,[ 4 64] ; [ 1 21],[ 3.77777778 64.22222222] ; [ 1.22222222 20.77777778],0
a4,1,0.861734,0.030334,[20 47] ; [ 7 15],[20.3258427 46.6741573] ; [ 6.6741573 15.3258427],0
p5,1,0.870053,0.026762,[ 4 63] ; [ 1 19],[ 3.85057471 63.14942529] ; [ 1.14942529 18.85057471],0
p6,1,0.871232,0.026274,[ 7 58] ; [ 2 19],[ 6.80232558 58.19767442] ; [ 2.19767442 18.80232558],0
p4,1,0.891449,0.018624,[19 47] ; [ 6 16],[18.75 47.25] ; [ 6.25 15.75],0
r1,1,0.911979,0.01222,[16 51] ; [ 5 17],[15.80898876 51.19101124] ; [ 5.19101124 16.80898876],0
b4,1,0.912655,0.012032,[38 30] ; [12 10],[37.77777778 30.22222222] ; [12.22222222  9.77777778],0
p1,1,0.918485,0.010474,[ 7 61] ; [ 2 19],[ 6.87640449 61.12359551] ; [ 2.12359551 18.87640449],0
v4,1,0.931182,0.007458,[39 28] ; [12  9],[38.82954545 28.17045455] ; [12.17045455  8.82954545],0
n2,1,0.938689,0.005916,[17 16] ; [4 4],[16.90243902 16.09756098] ; [4.09756098 3.90243902],0
b5,1,0.991268,0.00012,[37 31] ; [12 10],[37.02222222 30.97777778] ; [11.97777778 10.02222222],0
