Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,46.832006,[ 25 406] ; [20 41],[ 39.42073171 391.57926829] ; [ 5.57926829 55.42073171],1
a6,1,0.026336,4.933799,[293 139] ; [32 28],[285.36585366 146.63414634] ; [39.63414634 20.36585366],0
p2,1,0.104389,2.63717,[363  70] ; [56  5],[367.2611336  65.7388664] ; [51.7388664  9.2611336],0
a2,1,0.110182,2.551603,[112 322] ; [10 51],[106.96565657 327.03434343] ; [15.03434343 45.96565657],0
p9,1,0.137187,2.209232,[364  66] ; [56  5],[367.82077393  62.17922607] ; [52.17922607  8.82077393],0
s2,1,0.14358,2.139169,[334 100] ; [52  9],[338.43232323  95.56767677] ; [47.56767677 13.43232323],0
b4,1,0.165884,1.919752,[261 173] ; [31 30],[256.01616162 177.98383838] ; [35.98383838 25.01616162],0
d1,1,0.169295,1.889176,[259 175] ; [42 19],[263.90707071 170.09292929] ; [37.09292929 23.90707071],0
b2,1,0.211951,1.558049,[ 91 162] ; [21 25],[ 94.76923077 158.23076923] ; [17.23076923 28.76923077],0
b3,1,0.211951,1.558049,[ 91 162] ; [21 25],[ 94.76923077 158.23076923] ; [17.23076923 28.76923077],0
s4,1,0.258976,1.27422,[ 98 332] ; [10 51],[ 94.58248473 335.41751527] ; [13.41751527 47.58248473],0
p11,1,0.307323,1.042146,[338  96] ; [51 10],[341.06262626  92.93737374] ; [47.93737374 13.06262626],0
r1,1,0.337537,0.919763,[353  78] ; [53  8],[355.66260163  75.33739837] ; [50.33739837 10.66260163],0
a5,1,0.361246,0.833556,[316 118] ; [41 20],[313.00606061 120.99393939] ; [43.99393939 17.00606061],0
n1,1,0.368005,0.81039,[37 54] ; [7 6],[38.5 52.5] ; [5.5 7.5],0
p10,1,0.380779,0.768186,[353  77] ; [52  8],[355.40816327  74.59183673] ; [49.59183673 10.40816327],0
a8,1,0.409002,0.681699,[ 61 344] ; [11 46],[ 63.11688312 341.88311688] ; [ 8.88311688 48.11688312],0
a3,1,0.427638,0.629228,[312 120] ; [47 14],[314.5801217 117.4198783] ; [44.4198783 16.5801217],0
d2,1,0.437606,0.602552,[215 218] ; [33 27],[217.81744422 215.18255578] ; [30.18255578 29.81744422],0
r4,1,0.449458,0.572018,[401  33] ; [58  3],[402.43636364  31.56363636] ; [56.56363636  4.43636364],0
a7,1,0.504356,0.445759,[309 124] ; [41 20],[306.78137652 126.21862348] ; [43.21862348 17.78137652],0
u2,1,0.510488,0.433066,[71 49] ; [7 7],[69.85074627 50.14925373] ; [8.14925373 5.85074627],0
v2,1,0.52661,0.400928,[237 174] ; [32 28],[234.73248408 176.26751592] ; [34.26751592 25.73248408],0
d5,1,0.55281,0.352308,[346  86] ; [50 10],[347.70731707  84.29268293] ; [48.29268293 11.70731707],0
n3,1,0.655958,0.198471,[69 23] ; [9 4],[68.34285714 23.65714286] ; [9.65714286 3.34285714],0
v4,1,0.682891,0.16689,[412  19] ; [59  2],[412.60365854  18.39634146] ; [58.39634146  2.60365854],0
d4,1,0.738795,0.111189,[359  72] ; [51  9],[359.89816701  71.10183299] ; [50.10183299  9.89816701],0
a4,1,0.774117,0.082366,[193 240] ; [26 35],[191.95748988 241.04251012] ; [27.04251012 33.95748988],0
d3,1,0.788587,0.071902,[303 130] ; [43 17],[303.89046653 129.10953347] ; [42.10953347 17.89046653],0
u1,1,0.806062,0.060275,[ 84 350] ; [11 50],[ 83.29292929 350.70707071] ; [11.70707071 49.29292929],0
b1,1,0.883983,0.021293,[175 259] ; [24 37],[174.47676768 259.52323232] ; [24.52323232 36.47676768],0
u3,1,0.895984,0.017092,[75 45] ; [9 5],[75.2238806 44.7761194] ; [8.7761194 5.2238806],0
n2,1,0.897545,0.01658,[73 20] ; [10  3],[72.82075472 20.17924528] ; [10.17924528  2.82075472],0
r2,1,0.950982,0.003779,[415  15] ; [58  2],[415.08163265  14.91836735] ; [57.91836735  2.08163265],0
