Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,54.069924,[37 68] ; [219  72],[67.87878788 37.12121212] ; [188.12121212 102.87878788],1
p2,1,0.104567,2.634469,[84 20] ; [254  37],[88.99240506 15.00759494] ; [249.00759494  41.99240506],0
r3,1,0.110863,2.541877,[98  7] ; [282   9],[100.75757576   4.24242424] ; [279.24242424  11.75757576],0
p4,1,0.159193,1.98188,[65 40] ; [202  89],[70.79545455 34.20454545] ; [196.20454545  94.79545455],0
p12,1,0.169496,1.887396,[ 8 96] ; [ 37 255],[11.81818182 92.18181818] ; [ 33.18181818 258.81818182],0
p1,1,0.178099,1.813417,[ 7 97] ; [ 33 257],[10.55837563 93.44162437] ; [ 29.44162437 260.55837563],0
v3,1,0.186045,1.748661,[52 52] ; [118 160],[46.28272251 57.71727749] ; [123.71727749 154.28272251],0
a3,1,0.186422,1.745668,[86 19] ; [220  71],[81.13636364 23.86363636] ; [224.86363636  66.13636364],0
n1,1,0.205205,1.604938,[13 13] ; [19 35],[10.4 15.6] ; [21.6 32.4],0
n3,1,0.222584,1.487631,[17 10] ; [41 13],[19.33333333  7.66666667] ; [38.66666667 15.33333333],0
u2,1,0.26937,1.219951,[ 8 11] ; [40 31],[10.13333333  8.86666667] ; [37.86666667 33.13333333],0
d4,1,0.280519,1.164574,[86 18] ; [254  38],[89.29292929 14.70707071] ; [250.70707071  41.29292929],0
p7,1,0.324371,0.97124,[74 29] ; [187  94],[70.0078125 32.9921875] ; [190.9921875  90.0078125],0
v2,1,0.370745,0.801167,[56 46] ; [168 112],[59.81151832 42.18848168] ; [164.18848168 115.81151832],0
a5,1,0.385,0.754676,[78 27] ; [229  63],[81.19647355 23.80352645] ; [225.80352645  66.19647355],0
d2,1,0.445057,0.583211,[55 50] ; [165 126],[58.33333333 46.66666667] ; [161.66666667 129.33333333],0
u3,1,0.46043,0.544848,[10  9] ; [44 27],[11.4  7.6] ; [42.6 28.4],0
s3,1,0.47081,0.520073,[89 16] ; [253  36],[91.14213198 13.85786802] ; [250.85786802  38.14213198],0
n2,1,0.510936,0.43215,[19  7] ; [43 11],[20.15  5.85] ; [41.85 12.15],0
n4,1,0.542408,0.371094,[90 15] ; [242  49],[88.03030303 16.96969697] ; [243.96969697  47.03030303],0
a8,1,0.571199,0.320681,[14 86] ; [ 44 224],[15.76086957 84.23913043] ; [ 42.23913043 225.76086957],0
p3,1,0.573306,0.317183,[60 45] ; [157 134],[57.53787879 47.46212121] ; [159.46212121 131.53787879],0
p11,1,0.589277,0.291474,[86 19] ; [232  60],[84.10579345 20.89420655] ; [233.89420655  58.10579345],0
n5,1,0.601197,0.273194,[89 16] ; [241  51],[87.27959698 17.72040302] ; [242.72040302  49.27959698],0
s4,1,0.626769,0.236468,[26 78] ; [ 65 222],[24.20460358 79.79539642] ; [ 66.79539642 220.20460358],0
u4,1,0.65667,0.197594,[  5 100] ; [ 11 281],[  4.23173804 100.76826196] ; [ 11.76826196 280.23173804],0
b2,1,0.683753,0.165932,[33 46] ; [ 66 103],[31.53629032 47.46370968] ; [ 67.46370968 101.53629032],0
b3,1,0.683753,0.165932,[33 46] ; [ 66 103],[31.53629032 47.46370968] ; [ 67.46370968 101.53629032],0
a4,1,0.710287,0.137991,[54 51] ; [144 148],[52.36775819 52.63224181] ; [145.63224181 146.36775819],0
p8,1,0.710386,0.137892,[55 48] ; [161 129],[56.61068702 46.38931298] ; [159.38931298 130.61068702],0
v1,1,0.717746,0.130663,[61 41] ; [164 120],[59.45595855 42.54404145] ; [165.54404145 118.45595855],0
s1,1,0.733457,0.115961,[ 6 99] ; [ 14 274],[ 5.34351145 99.65648855] ; [ 14.65648855 273.34351145],0
p6,1,0.793384,0.068601,[47 56] ; [128 162],[45.86513995 57.13486005] ; [129.13486005 160.86513995],0
s5,1,0.887988,0.019839,[51 49] ; [140 139],[50.39577836 49.60422164] ; [140.60422164 138.39577836],0
s6,1,0.933671,0.006927,[90 12] ; [255  33],[90.23076923 11.76923077] ; [254.76923077  33.23076923],0
d5,1,0.952524,0.003545,[87 17] ; [245  47],[87.19191919 16.80808081] ; [244.80808081  47.19191919],0
p5,1,0.968302,0.001579,[15 89] ; [ 42 246],[15.12244898 88.87755102] ; [ 41.87755102 246.12244898],0
