Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.268349,[ 2 18] ; [55 17],[12.39130435  7.60869565] ; [44.60869565 27.39130435],1
a3,1,0.172652,1.859763,[ 4 16] ; [25 44],[ 6.51685393 13.48314607] ; [22.48314607 46.51685393],0
d5,1,0.174003,1.848109,[ 9 11] ; [44 27],[11.64835165  8.35164835] ; [41.35164835 29.64835165],0
n2,1,0.181807,1.782792,[4 6] ; [18 10],[5.78947368 4.21052632] ; [16.21052632 11.78947368],0
p8,1,0.191286,1.707685,[ 3 17] ; [21 50],[ 5.27472527 14.72527473] ; [18.72527473 52.27472527],0
s8,1,0.201818,1.629167,[ 3 17] ; [21 51],[ 5.2173913 14.7826087] ; [18.7826087 53.2173913],0
p6,1,0.20306,1.620227,[ 2 17] ; [17 54],[ 4.01111111 14.98888889] ; [14.98888889 56.01111111],0
n5,1,0.240017,1.380491,[ 9 11] ; [43 29],[11.30434783  8.69565217] ; [40.69565217 31.30434783],0
v3,1,0.240034,1.380392,[ 3 17] ; [19 49],[ 5. 15.] ; [17. 51.],0
n3,1,0.258116,1.278832,[4 6] ; [17 11],[5.52631579 4.47368421] ; [15.47368421 12.52631579],0
p2,1,0.278154,1.176088,[11  9] ; [49 23],[13.04347826  6.95652174] ; [46.95652174 25.04347826],0
s7,1,0.291494,1.11271,[ 4 14] ; [23 42],[ 5.85542169 12.14457831] ; [21.14457831 43.85542169],0
d4,1,0.29701,1.08757,[11  9] ; [48 23],[12.96703297  7.03296703] ; [46.03296703 24.96703297],0
a1,1,0.308678,1.036322,[ 2 18] ; [ 3 69],[ 1.08695652 18.91304348] ; [ 3.91304348 68.08695652],0
u2,1,0.311246,1.025382,[ 6 10] ; [23 21],[7.73333333 8.26666667] ; [21.26666667 22.73333333],0
p12,1,0.333199,0.936426,[ 1 19] ; [ 1 70],[ 0.43956044 19.56043956] ; [ 1.56043956 69.43956044],0
p1,1,0.340438,0.90878,[ 1 19] ; [ 9 63],[ 2.17391304 17.82608696] ; [ 7.82608696 64.17391304],0
n6,1,0.371976,0.797054,[10 10] ; [44 28],[11.73913043  8.26086957] ; [42.26086957 29.73913043],0
a4,1,0.386147,0.751039,[ 3 17] ; [ 6 65],[ 1.97802198 18.02197802] ; [ 7.02197802 63.97802198],0
p7,1,0.44097,0.593757,[ 6 14] ; [28 43],[ 7.47252747 12.52747253] ; [26.52747253 44.47252747],0
p3,1,0.477941,0.503558,[ 5 15] ; [24 48],[ 6.30434783 13.69565217] ; [22.69565217 49.30434783],0
p5,1,0.507308,0.439616,[ 1 19] ; [ 7 65],[ 1.73913043 18.26086957] ; [ 6.26086957 65.73913043],0
s1,1,0.598927,0.276617,[ 1 19] ; [ 6 64],[ 1.55555556 18.44444444] ; [ 5.44444444 64.55555556],0
b5,1,0.611715,0.257685,[14  6] ; [46 26],[13.04347826  6.95652174] ; [46.95652174 25.04347826],0
n4,1,0.61319,0.255556,[11  9] ; [35 37],[10. 10.] ; [36. 36.],0
b2,1,0.645828,0.2112,[ 3 10] ; [11 26],[3.64 9.36] ; [10.36 26.64],0
b3,1,0.645828,0.2112,[ 3 10] ; [11 26],[3.64 9.36] ; [10.36 26.64],0
p4,1,0.663305,0.189534,[ 8 12] ; [25 47],[ 7.17391304 12.82608696] ; [25.82608696 46.17391304],0
b4,1,0.893468,0.017934,[12  8] ; [42 30],[11.73913043  8.26086957] ; [42.26086957 29.73913043],0
s4,1,0.955816,0.00307,[ 4 16] ; [14 58],[ 3.91304348 16.08695652] ; [14.08695652 57.91304348],0
