Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,35.556127,[196  98] ; [ 9 36],[177.78761062 116.21238938] ; [27.21238938 17.78761062],1
p12,1,0.342699,0.90031,[ 32 266] ; [ 7 38],[ 33.88338192 264.11661808] ; [ 5.11661808 39.88338192],0
r1,1,0.364708,0.821615,[249  50] ; [35 10],[246.84883721  52.15116279] ; [37.15116279  7.84883721],0
d4,1,0.391129,0.73543,[259  40] ; [36  8],[257.1574344  41.8425656] ; [37.8425656  6.1574344],0
b5,1,0.431997,0.61745,[168 132] ; [28 17],[170.43478261 129.56521739] ; [25.56521739 19.43478261],0
a4,1,0.490732,0.474921,[143 156] ; [24 21],[145.15406977 153.84593023] ; [21.84593023 23.15406977],0
d1,1,0.495221,0.465163,[191 109] ; [31 14],[193.04347826 106.95652174] ; [28.95652174 16.04347826],0
s6,1,0.526205,0.401715,[248  48] ; [36  9],[246.52199413  49.47800587] ; [37.47800587  7.52199413],0
n2,1,0.559475,0.340614,[42  9] ; [9 3],[41.28571429  9.71428571] ; [9.71428571 2.28571429],0
s4,1,0.57011,0.322498,[ 64 234] ; [ 8 37],[ 62.55393586 235.44606414] ; [ 9.44606414 35.55393586],0
a2,1,0.587244,0.294668,[ 85 215] ; [11 34],[ 83.47826087 216.52173913] ; [12.52173913 32.47826087],0
p5,1,0.589443,0.291215,[ 54 245] ; [ 6 35],[ 52.76470588 246.23529412] ; [ 7.23529412 33.76470588],0
s3,1,0.635868,0.224187,[225  71] ; [32 12],[223.74117647  72.25882353] ; [33.25882353 10.74117647],0
s2,1,0.641297,0.21705,[216  83] ; [31 14],[214.68895349  84.31104651] ; [32.31104651 12.68895349],0
a5,1,0.649635,0.20636,[242  58] ; [35 10],[240.86956522  59.13043478] ; [36.13043478  8.86956522],0
v1,1,0.701201,0.147226,[173 119] ; [23 18],[171.86786787 120.13213213] ; [24.13213213 16.86786787],0
b2,1,0.724844,0.123898,[ 94 124] ; [18 21],[ 95.00389105 122.99610895] ; [16.99610895 22.00389105],0
b3,1,0.724844,0.123898,[ 94 124] ; [18 21],[ 95.00389105 122.99610895] ; [16.99610895 22.00389105],0
v3,1,0.725052,0.123703,[141 151] ; [21 20],[142.05405405 149.94594595] ; [19.94594595 21.05405405],0
a1,1,0.737511,0.112326,[ 17 283] ; [ 2 43],[ 16.52173913 283.47826087] ; [ 2.47826087 42.52173913],0
r2,1,0.792442,0.069243,[284  11] ; [42  2],[283.68731563  11.31268437] ; [42.31268437  1.68731563],0
u2,1,0.796095,0.066773,[33 15] ; [8 3],[33.3559322 14.6440678] ; [7.6440678 3.3559322],0
a6,1,0.830657,0.045736,[199 100] ; [30 14],[199.62390671  99.37609329] ; [29.37609329 14.62390671],0
p1,1,0.868611,0.027365,[ 29 271] ; [ 4 41],[ 28.69565217 271.30434783] ; [ 4.30434783 40.69565217],0
u1,1,0.869188,0.027123,[ 70 230] ; [10 35],[ 69.56521739 230.43478261] ; [10.43478261 34.56521739],0
d5,1,0.892362,0.01831,[249  50] ; [37  7],[249.31195335  49.68804665] ; [36.68804665  7.31195335],0
