Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,76.707459,[ 21 117] ; [102  53],[57.93174061 80.06825939] ; [65.06825939 89.93174061],1
u2,1,0.466047,0.531333,[34 27] ; [24 14],[35.73737374 25.26262626] ; [22.26262626 15.73737374],0
p10,1,0.484061,0.489699,[107  26] ; [121  36],[104.56551724  28.43448276] ; [123.43448276  33.56551724],0
u3,1,0.568647,0.324952,[35 26] ; [24 14],[36.35353535 24.64646465] ; [22.64646465 15.35353535],0
v1,1,0.571263,0.320574,[66 68] ; [81 73],[68.39583333 65.60416667] ; [78.60416667 75.39583333],0
p9,1,0.610303,0.259734,[112  22] ; [126  29],[110.35294118  23.64705882] ; [127.64705882  27.35294118],0
s4,1,0.623642,0.240781,[ 31 106] ; [ 31 122],[ 29.28965517 107.71034483] ; [ 32.71034483 120.28965517],0
p12,1,0.684765,0.164812,[  8 129] ; [ 11 146],[  8.8537415 128.1462585] ; [ 10.1462585 146.8537415],0
a1,1,0.717036,0.131351,[  5 133] ; [  7 150],[  5.61355932 132.38644068] ; [  6.38644068 150.61355932],0
p2,1,0.763888,0.090228,[107  31] ; [124  33],[108.06101695  29.93898305] ; [122.93898305  34.06101695],0
v4,1,0.772015,0.083949,[128   7] ; [150   7],[128.52739726   6.47260274] ; [149.47260274   7.52739726],0
b1,1,0.774594,0.082009,[47 91] ; [ 51 106],[45.8440678 92.1559322] ; [ 52.1559322 104.8440678],0
p5,1,0.775966,0.080986,[  9 128] ; [  9 147],[  8.41638225 128.58361775] ; [  9.58361775 146.41638225],0
s5,1,0.790016,0.07091,[50 85] ; [59 94],[51.09375 83.90625] ; [57.90625 95.09375],0
p8,1,0.81301,0.055954,[55 81] ; [59 92],[54.02090592 81.97909408] ; [59.97909408 91.02090592],0
n5,1,0.911765,0.012279,[102  35] ; [116  41],[101.58503401  35.41496599] ; [116.41496599  40.58503401],0
n6,1,0.919371,0.010247,[112  24] ; [130  27],[112.32764505  23.67235495] ; [129.67235495  27.32764505],0
n3,1,0.92842,0.00807,[31 15] ; [28 13],[31.1954023 14.8045977] ; [27.8045977 13.1954023],0
n1,1,0.975672,0.00093,[17 28] ; [16 26],[17.06896552 27.93103448] ; [15.93103448 26.06896552],0
s1,1,0.988923,0.000193,[  6 127] ; [  7 147],[  6.02439024 126.97560976] ; [  6.97560976 147.02439024],0
