Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,164.206542,[470  49] ; [77 95],[410.84370478 108.15629522] ; [136.15629522  35.84370478],1
p12,1,0.049038,3.87404,[ 49 466] ; [  8 162],[ 42.8540146 472.1459854] ; [ 14.1459854 155.8540146],0
u4,1,0.054883,3.685622,[ 17 503] ; [  1 171],[ 13.52601156 506.47398844] ; [  4.47398844 167.52601156],0
d1,1,0.056906,3.625351,[315 205] ; [90 82],[304.33526012 215.66473988] ; [100.66473988  71.33526012],0
v4,1,0.078459,3.096537,[508  11] ; [164   8],[504.72937771  14.27062229] ; [167.27062229   4.72937771],0
v2,1,0.08743,2.921066,[300 197] ; [86 77],[290.66969697 206.33030303] ; [95.33030303 67.66969697],0
a6,1,0.11709,2.455814,[363 153] ; [110  62],[354.75 161.25] ; [118.25  53.75],0
r1,1,0.141599,2.16049,[447  70] ; [140  31],[441.10319767  75.89680233] ; [145.89680233  25.10319767],0
r3,1,0.148308,2.089564,[508  12] ; [171   1],[510.23121387   9.76878613] ; [168.76878613   3.23121387],0
p1,1,0.151794,2.054127,[ 49 468] ; [ 10 159],[ 44.46501458 472.53498542] ; [ 14.53498542 154.46501458],0
d5,1,0.176144,1.829861,[424  93] ; [133  39],[417.9521045  99.0478955] ; [139.0478955  32.9521045],0
s1,1,0.222902,1.485592,[ 14 495] ; [  8 164],[ 16.44346549 492.55653451] ; [  5.55653451 166.44346549],0
b1,1,0.248373,1.33243,[204 316] ; [ 59 113],[197.6300578 322.3699422] ; [ 65.3699422 106.6300578],0
u2,1,0.389443,0.74068,[81 59] ; [38 21],[83.71859296 56.28140704] ; [35.28140704 23.71859296],0
r2,1,0.398969,0.711431,[505  12] ; [165   6],[503.47383721  13.52616279] ; [166.52616279   4.47383721],0
a7,1,0.598828,0.276767,[381 137] ; [130  42],[383.62028986 134.37971014] ; [127.37971014  44.62028986],0
n2,1,0.60792,0.263216,[74 23] ; [34 13],[72.75 24.25] ; [35.25 11.75],0
d3,1,0.648589,0.207683,[348 169] ; [119  53],[350.41944848 166.58055152] ; [116.58055152  55.41944848],0
a1,1,0.661237,0.192025,[ 23 497] ; [  9 163],[ 24.04624277 495.95375723] ; [  7.95375723 164.04624277],0
b5,1,0.733102,0.116283,[316 204] ; [102  70],[314.10404624 205.89595376] ; [103.89595376  68.10404624],0
b4,1,0.743806,0.10681,[301 219] ; [102  70],[302.83236994 217.16763006] ; [100.16763006  71.83236994],0
d4,1,0.764814,0.0895,[423  92] ; [143  29],[424.29403202  90.70596798] ; [141.70596798  30.29403202],0
u3,1,0.777411,0.079916,[83 58] ; [36 23],[83.895 57.105] ; [35.105 23.895],0
n3,1,0.808879,0.058502,[71 24] ; [36 11],[71.58450704 23.41549296] ; [35.41549296 11.58450704],0
